Location ID From;Location ID To;Driving Time (s);Distance (m)
2;33;281;1177
2;34;273;1140
2;35;292;2048
2;36;298;2074
2;37;220;916
2;38;198;829
2;39;213;888
2;40;242;1014
2;41;242;1014
2;42;251;1051
2;43;274;1141
2;44;274;1141
2;45;92;386
2;46;64;270
2;47;74;309
2;48;150;628
2;49;151;635
2;50;159;667
2;51;264;1102
2;52;292;2270
2;53;173;1546
2;54;248;1860
2;55;205;1680
2;56;205;1680
2;57;214;1718
2;58;214;1718
2;59;226;1769
2;60;229;1780
2;61;275;1149
2;62;275;1149
2;63;277;1157
2;64;277;1157
2;65;286;1193
2;66;286;1194
2;67;288;1204
2;68;289;1206
2;69;292;1218
2;70;286;1191
2;71;286;1192
2;72;287;1197
2;73;287;1197
2;74;292;1217
2;75;300;1250
2;76;300;1250
2;77;300;1250
2;78;286;2014
2;79;267;1940
2;80;268;1943
2;81;278;1160
2;82;280;1168
2;83;280;1168
2;84;280;1168
2;85;280;1168
2;86;186;1602
2;87;186;1602
3;1;377;4866
3;2;34;137
3;3;0;0
3;4;50;211
3;5;72;303
3;6;79;334
3;7;73;301
3;8;61;249
3;9;46;188
3;10;126;522
3;11;151;1268
3;12;139;1224
3;13;166;698
3;14;151;635
3;15;139;585
3;16;126;528
3;17;123;516
3;18;190;795
3;19;210;875
3;20;229;954
3;21;158;660
3;22;139;583
3;23;153;641
3;24;180;748
3;25;184;1410
3;26;155;1285
3;27;169;1348
3;28;229;1786
3;29;229;1786
3;30;230;1795
3;31;237;1820
3;32;234;1813
3;33;280;1170
3;34;272;1133
3;35;261;1925
3;36;267;1951
3;37;219;909
3;38;197;822
3;39;212;881
3;40;241;1007
3;41;241;1007
3;42;250;1044
3;43;273;1134
3;44;273;1134
3;45;65;272
3;46;63;263
3;47;73;302
3;48;149;621
3;49;150;628
3;50;158;660
3;51;263;1095
3;52;261;2147
3;53;142;1423
3;54;217;1737
3;55;174;1557
3;56;174;1557
3;57;183;1595
3;58;183;1595
3;59;195;1646
3;60;198;1657
3;61;274;1142
3;62;274;1142
3;63;276;1150
3;64;276;1150
3;65;285;1186
3;66;285;1187
3;67;287;1197
3;68;288;1199
3;69;291;1211
3;70;285;1184
3;71;285;1185
3;72;286;1190
3;73;286;1190
3;74;291;1210
3;75;299;1243
3;76;299;1243
3;77;299;1243
3;78;255;1891
3;79;236;1817
3;80;237;1820
3;81;277;1153
3;82;279;1161
3;83;279;1161
3;84;279;1161
3;85;279;1161
3;86;155;1479
3;87;155;1479
4;1;424;5063
4;2;51;218
4;3;50;211
4;4;0;0
4;5;34;146
4;6;41;177
4;7;82;344
4;8;55;230
4;9;64;267
4;10;114;483
4;11;156;659
4;12;186;786
4;13;128;541
4;14;113;478
4;15;101;428
4;16;88;371
4;17;85;359
4;18;152;638
4;19;172;718
4;20;191;797
4;21;120;503
4;22;101;426
4;23;115;484
4;24;142;591
4;25;167;706
4;26;202;1482
4;27;216;1545
4;28;276;1983
4;29;276;1983
4;30;277;1992
4;31;284;2017
4;32;268;1119
4;33;242;1013
4;34;234;976
4;35;264;1101
4;36;270;1127
4;37;181;752
4;38;159;665
4;39;174;724
4;40;203;850
4;41;203;850
4;42;212;887
4;43;235;977
4;44;235;977
4;45;73;306
4;46;45;190
4;47;39;164
4;48;111;464
4;49;112;471
4;50;120;503
4;51;225;938
4;52;308;2344
4;53;189;1620
4;54;264;1934
4;55;221;1754
4;56;221;1754
4;57;230;1792
4;58;230;1792
4;59;242;1843
4;60;245;1854
4;61;236;985
4;62;236;985
4;63;238;993
4;64;238;993
4;65;247;1029
4;66;247;1030
4;67;249;1040
4;68;250;1042
4;69;253;1054
4;70;247;1027
4;71;247;1028
4;72;248;1033
4;73;248;1033
4;74;253;1053
4;75;261;1086
4;76;261;1086
4;77;261;1086
4;78;277;1156
4;79;283;2014
4;80;284;2017
4;81;239;996
4;82;241;1004
4;83;241;1004
4;84;241;1004
4;85;241;1004
4;86;202;1676
4;87;202;1676
5;1;444;5512
5;2;73;310
5;3;72;303
5;4;34;146
5;5;0;0
5;6;7;31
5;7;50;207
5;8;77;322
5;9;77;318
5;10;80;337
5;11;122;513
5;12;152;640
5;13;94;395
5;14;79;332
5;15;85;356
5;16;72;299
5;17;69;287
5;18;136;566
5;19;156;646
5;20;175;725
5;21;104;431
5;22;85;354
5;23;99;412
5;24;126;519
5;25;133;560
5;26;186;1315
5;27;184;771
5;28;260;1816
5;29;260;1816
5;30;261;1825
5;31;268;1850
5;32;252;1047
5;33;226;941
5;34;218;904
5;35;248;1029
5;36;254;1055
5;37;165;680
5;38;143;593
5;39;158;652
5;40;187;778
5;41;187;778
5;42;196;815
5;43;219;905
5;44;219;905
5;45;93;387
5;46;65;271
5;47;51;212
5;48;95;392
5;49;96;399
5;50;104;431
5;51;209;866
5;52;292;2177
5;53;173;1453
5;54;248;1767
5;55;205;1587
5;56;205;1587
5;57;214;1625
5;58;214;1625
5;59;226;1676
5;60;229;1687
5;61;220;913
5;62;220;913
5;63;222;921
5;64;222;921
5;65;231;957
5;66;231;958
5;67;233;968
5;68;234;970
5;69;237;982
5;70;231;955
5;71;231;956
5;72;232;961
5;73;232;961
5;74;237;981
5;75;245;1014
5;76;245;1014
5;77;245;1014
5;78;261;1084
5;79;267;1847
5;80;268;1850
5;81;223;924
5;82;225;932
5;83;225;932
5;84;225;932
5;85;225;932
5;86;186;1509
5;87;186;1509
6;1;443;5507
6;2;80;341
6;3;79;334
6;4;41;177
6;5;7;31
6;6;0;0
6;7;42;176
6;8;84;353
6;9;69;287
6;10;79;332
6;11;121;508
6;12;151;635
6;13;93;390
6;14;78;327
6;15;92;388
6;16;79;331
6;17;76;318
6;18;143;597
6;19;163;678
6;20;182;757
6;21;111;463
6;22;92;386
6;23;106;444
6;24;133;551
6;25;132;555
6;26;185;1310
6;27;183;766
6;28;259;1811
6;29;259;1811
6;30;260;1820
6;31;267;1845
6;32;254;1060
6;33;228;954
6;34;220;917
6;35;250;1042
6;36;256;1068
6;37;165;691
6;38;150;625
6;39;165;684
6;40;194;810
6;41;194;810
6;42;203;847
6;43;226;937
6;44;226;937
6;45;100;418
6;46;72;302
6;47;58;243
6;48;102;423
6;49;103;430
6;50;111;463
6;51;216;898
6;52;291;2172
6;53;172;1448
6;54;247;1762
6;55;204;1582
6;56;204;1582
6;57;213;1620
6;58;213;1620
6;59;225;1671
6;60;228;1682
6;61;227;945
6;62;227;945
6;63;229;953
6;64;229;953
6;65;238;989
6;66;238;990
6;67;240;1000
6;68;241;1002
6;69;244;1014
6;70;238;987
6;71;238;988
6;72;239;993
6;73;239;993
6;74;244;1013
6;75;252;1046
6;76;252;1046
6;77;252;1046
6;78;268;1116
6;79;266;1842
6;80;267;1845
6;81;230;956
6;82;232;964
6;83;232;964
6;84;232;964
6;85;232;964
6;86;185;1504
6;87;185;1504
7;1;418;5400
7;2;89;370
7;3;73;301
7;4;82;344
7;5;50;207
7;6;42;176
7;7;0;0
7;8;49;202
7;9;28;115
7;10;54;225
7;11;96;401
7;12;128;539
7;13;128;537
7;14;115;479
7;15;135;564
7;16;122;507
7;17;119;494
7;18;186;773
7;19;206;854
7;20;225;933
7;21;154;639
7;22;135;562
7;23;149;620
7;24;176;727
7;25;167;702
7;26;160;1203
7;27;158;663
7;28;234;1704
7;29;234;1704
7;30;235;1713
7;31;242;1738
7;32;239;1731
7;33;263;1101
7;34;255;1064
7;35;266;1843
7;36;272;1869
7;37;200;838
7;38;193;801
7;39;208;860
7;40;237;986
7;41;237;986
7;42;246;1023
7;43;269;1113
7;44;269;1113
7;45;123;512
7;46;95;396
7;47;101;419
7;48;145;599
7;49;146;606
7;50;154;639
7;51;259;1074
7;52;266;2065
7;53;147;1341
7;54;222;1655
7;55;179;1475
7;56;179;1475
7;57;188;1513
7;58;188;1513
7;59;200;1564
7;60;203;1575
7;61;270;1121
7;62;270;1121
7;63;272;1129
7;64;272;1129
7;65;281;1165
7;66;281;1166
7;67;283;1176
7;68;284;1178
7;69;287;1190
7;70;281;1163
7;71;281;1164
7;72;282;1169
7;73;282;1169
7;74;287;1189
7;75;295;1222
7;76;295;1222
7;77;295;1222
7;78;260;1809
7;79;241;1735
7;80;242;1738
7;81;273;1132
7;82;275;1140
7;83;275;1140
7;84;275;1140
7;85;275;1140
7;86;160;1397
7;87;160;1397
8;1;435;5101
8;2;62;256
8;3;61;249
8;4;55;230
8;5;77;322
8;6;84;353
8;7;49;202
8;8;0;0
8;9;31;125
8;10;102;423
8;11;144;599
8;12;176;737
8;13;171;717
8;14;156;654
8;15;144;604
8;16;131;547
8;17;128;535
8;18;195;814
8;19;215;894
8;20;234;973
8;21;163;679
8;22;144;602
8;23;158;660
8;24;185;767
8;25;210;882
8;26;208;1401
8;27;206;861
8;28;282;1902
8;29;282;1902
8;30;283;1911
8;31;290;1936
8;32;287;1929
8;33;285;1189
8;34;277;1152
8;35;307;1277
8;36;313;1303
8;37;224;928
8;38;202;841
8;39;217;900
8;40;246;1026
8;41;246;1026
8;42;255;1063
8;43;278;1153
8;44;278;1153
8;45;96;398
8;46;68;282
8;47;78;321
8;48;154;640
8;49;155;647
8;50;163;679
8;51;268;1114
8;52;314;2263
8;53;195;1539
8;54;270;1853
8;55;227;1673
8;56;227;1673
8;57;236;1711
8;58;236;1711
8;59;248;1762
8;60;251;1773
8;61;279;1161
8;62;279;1161
8;63;281;1169
8;64;281;1169
8;65;290;1205
8;66;290;1206
8;67;292;1216
8;68;293;1218
8;69;296;1230
8;70;290;1203
8;71;290;1204
8;72;291;1209
8;73;291;1209
8;74;296;1229
8;75;304;1262
8;76;304;1262
8;77;304;1262
8;78;308;2007
8;79;289;1933
8;80;290;1936
8;81;282;1172
8;82;284;1180
8;83;284;1180
8;84;284;1180
8;85;284;1180
8;86;208;1595
8;87;208;1595
9;1;420;5040
9;2;71;293
9;3;46;188
9;4;64;267
9;5;77;318
9;6;69;287
9;7;28;115
9;8;31;125
9;9;0;0
9;10;81;336
9;11;123;512
9;12;155;650
9;13;155;648
9;14;142;590
9;15;153;641
9;16;140;584
9;17;137;572
9;18;204;851
9;19;224;931
9;20;243;1010
9;21;172;716
9;22;153;639
9;23;167;697
9;24;194;804
9;25;194;813
9;26;187;1314
9;27;185;774
9;28;261;1815
9;29;261;1815
9;30;262;1824
9;31;269;1849
9;32;266;1842
9;33;290;1212
9;34;282;1175
9;35;293;1954
9;36;299;1980
9;37;227;949
9;38;211;878
9;39;226;937
9;40;255;1063
9;41;255;1063
9;42;264;1100
9;43;287;1190
9;44;287;1190
9;45;105;435
9;46;77;319
9;47;87;358
9;48;163;677
9;49;164;684
9;50;172;716
9;51;277;1151
9;52;293;2176
9;53;174;1452
9;54;249;1766
9;55;206;1586
9;56;206;1586
9;57;215;1624
9;58;215;1624
9;59;227;1675
9;60;230;1686
9;61;288;1198
9;62;288;1198
9;63;290;1206
9;64;290;1206
9;65;299;1242
9;66;299;1243
9;67;301;1253
9;68;302;1255
9;69;305;1267
9;70;299;1240
9;71;299;1241
9;72;300;1246
9;73;300;1246
9;74;305;1266
9;75;313;1299
9;76;313;1299
9;77;313;1299
9;78;287;1920
9;79;268;1846
9;80;269;1849
9;81;291;1209
9;82;293;1217
9;83;293;1217
9;84;293;1217
9;85;293;1217
9;86;187;1508
9;87;187;1508
10;1;412;5375
10;2;140;942
10;3;109;819
10;4;114;483
10;5;80;337
10;6;79;332
10;7;54;225
10;8;102;423
10;9;81;336
10;10;0;0
10;11;44;182
10;12;76;320
10;13;76;318
10;14;63;260
10;15;89;369
10;16;115;477
10;17;137;577
10;18;151;625
10;19;171;706
10;20;190;785
10;21;123;509
10;22;104;432
10;23;114;472
10;24;141;579
10;25;115;483
10;26;117;481
10;27;106;444
10;28;214;886
10;29;214;886
10;30;215;895
10;31;226;941
10;32;219;913
10;33;211;882
10;34;203;845
10;35;233;970
10;36;239;996
10;37;148;619
10;38;158;653
10;39;173;712
10;40;202;838
10;41;202;838
10;42;211;875
10;43;234;965
10;44;234;965
10;45;138;937
10;46;145;608
10;47;131;549
10;48;163;682
10;49;164;689
10;50;119;491
10;51;224;926
10;52;260;2040
10;53;141;1316
10;54;216;1630
10;55;173;1450
10;56;173;1450
10;57;182;1488
10;58;182;1488
10;59;194;1539
10;60;197;1550
10;61;235;973
10;62;235;973
10;63;237;981
10;64;237;981
10;65;246;1017
10;66;246;1018
10;67;248;1028
10;68;249;1030
10;69;252;1042
10;70;246;1015
10;71;246;1016
10;72;247;1021
10;73;247;1021
10;74;252;1041
10;75;260;1074
10;76;260;1074
10;77;260;1074
10;78;254;1784
10;79;235;1710
10;80;236;1713
10;81;238;984
10;82;240;992
10;83;240;992
10;84;240;992
10;85;240;992
10;86;154;1372
10;87;154;1372
11;1;444;5786
11;2;172;1353
11;3;141;1230
11;4;156;659
11;5;122;513
11;6;121;508
11;7;96;401
11;8;144;599
11;9;123;512
11;10;44;182
11;11;0;0
11;12;57;240
11;13;106;444
11;14;93;386
11;15;119;495
11;16;145;603
11;17;179;753
11;18;181;751
11;19;200;831
11;20;219;910
11;21;153;635
11;22;134;558
11;23;144;598
11;24;145;606
11;25;102;426
11;26;73;301
11;27;87;364
11;28;170;706
11;29;170;706
11;30;171;715
11;31;182;761
11;32;175;733
11;33;200;834
11;34;192;797
11;35;202;845
11;36;208;871
11;37;137;571
11;38;155;648
11;39;170;707
11;40;196;816
11;41;196;816
11;42;205;853
11;43;228;943
11;44;228;943
11;45;170;1348
11;46;187;784
11;47;173;725
11;48;205;858
11;49;206;865
11;50;149;617
11;51;218;904
11;52;227;1361
11;53;108;637
11;54;183;951
11;55;140;771
11;56;140;771
11;57;149;809
11;58;149;809
11;59;161;860
11;60;164;871
11;61;229;951
11;62;229;951
11;63;231;959
11;64;231;959
11;65;240;995
11;66;240;996
11;67;242;1006
11;68;243;1008
11;69;246;1020
11;70;240;993
11;71;240;994
11;72;241;999
11;73;241;999
11;74;246;1019
11;75;254;1052
11;76;254;1052
11;77;254;1052
11;78;214;891
11;79;195;817
11;80;196;820
11;81;232;962
11;82;234;970
11;83;234;970
11;84;234;970
11;85;234;970
11;86;121;693
11;87;121;693
12;1;436;5756
12;2;164;1323
12;3;133;1200
12;4;178;1032
12;5;144;886
12;6;143;881
12;7;118;774
12;8;166;972
12;9;145;885
12;10;76;320
12;11;54;226
12;12;0;0
12;13;59;249
12;14;95;400
12;15;121;509
12;16;147;617
12;17;186;781
12;18;150;625
12;19;143;593
12;20;162;672
12;21;137;570
12;22;136;572
12;23;112;470
12;24;88;368
12;25;45;188
12;26;65;271
12;27;36;152
12;28;155;643
12;29;155;643
12;30;156;652
12;31;167;698
12;32;160;670
12;33;143;596
12;34;135;559
12;35;165;684
12;36;171;710
12;37;80;333
12;38;98;410
12;39;113;469
12;40;139;578
12;41;139;578
12;42;148;615
12;43;171;705
12;44;171;705
12;45;162;1318
12;46;191;1436
12;47;195;1098
12;48;227;1231
12;49;228;1238
12;50;107;446
12;51;161;666
12;52;219;1331
12;53;100;607
12;54;175;921
12;55;132;741
12;56;132;741
12;57;141;779
12;58;141;779
12;59;153;830
12;60;156;841
12;61;172;713
12;62;172;713
12;63;174;721
12;64;174;721
12;65;183;757
12;66;183;758
12;67;185;768
12;68;186;770
12;69;189;782
12;70;183;755
12;71;183;756
12;72;184;761
12;73;184;761
12;74;189;781
12;75;197;814
12;76;197;814
12;77;197;814
12;78;199;828
12;79;180;754
12;80;181;757
12;81;175;724
12;82;177;732
12;83;177;732
12;84;177;732
12;85;177;732
12;86;113;663
12;87;113;663
13;1;486;5687
13;2;167;705
13;3;166;698
13;4;128;541
13;5;94;395
13;6;93;390
13;7;128;537
13;8;171;717
13;9;155;648
13;10;76;318
13;11;106;444
13;12;59;249
13;13;0;0
13;14;37;155
13;15;63;264
13;16;89;372
13;17;128;536
13;18;92;380
13;19;106;439
13;20;125;518
13;21;79;325
13;22;78;327
13;23;54;225
13;24;76;312
13;25;40;169
13;26;123;511
13;27;94;392
13;28;210;879
13;29;210;879
13;30;173;722
13;31;184;768
13;32;162;674
13;33;136;568
13;34;128;531
13;35;158;656
13;36;164;682
13;37;73;305
13;38;91;382
13;39;106;441
13;40;132;550
13;41;132;550
13;42;141;587
13;43;164;677
13;44;164;677
13;45;187;782
13;46;159;666
13;47;145;607
13;48;177;740
13;49;178;747
13;50;54;224
13;51;154;638
13;52;277;1571
13;53;158;847
13;54;233;1161
13;55;190;981
13;56;190;981
13;57;199;1019
13;58;199;1019
13;59;211;1070
13;60;214;1081
13;61;165;685
13;62;165;685
13;63;167;693
13;64;167;693
13;65;176;729
13;66;176;730
13;67;178;740
13;68;179;742
13;69;182;754
13;70;176;727
13;71;176;728
13;72;177;733
13;73;177;733
13;74;182;753
13;75;190;786
13;76;190;786
13;77;190;786
13;78;206;856
13;79;197;824
13;80;198;827
13;81;168;696
13;82;170;704
13;83;170;704
13;84;170;704
13;85;170;704
13;86;171;903
13;87;171;903
14;1;473;5629
14;2;152;642
14;3;151;635
14;4;113;478
14;5;79;332
14;6;78;327
14;7;115;479
14;8;156;654
14;9;142;590
14;10;63;260
14;11;93;386
14;12;95;400
14;13;37;155
14;14;0;0
14;15;27;114
14;16;53;222
14;17;92;386
14;18;89;370
14;19;109;451
14;20;128;530
14;21;61;254
14;22;42;177
14;23;52;217
14;24;79;324
14;25;76;320
14;26;156;650
14;27;127;531
14;28;246;1022
14;29;246;1022
14;30;209;873
14;31;220;919
14;32;198;825
14;33;172;719
14;34;164;682
14;35;194;807
14;36;200;833
14;37;109;456
14;38;96;398
14;39;111;457
14;40;140;583
14;41;140;583
14;42;149;620
14;43;172;710
14;44;172;710
14;45;172;719
14;46;144;603
14;47;130;544
14;48;162;677
14;49;163;684
14;50;57;236
14;51;162;671
14;52;310;1710
14;53;191;986
14;54;266;1300
14;55;223;1120
14;56;223;1120
14;57;232;1158
14;58;232;1158
14;59;244;1209
14;60;247;1220
14;61;173;718
14;62;173;718
14;63;175;726
14;64;175;726
14;65;184;762
14;66;184;763
14;67;186;773
14;68;187;775
14;69;190;787
14;70;184;760
14;71;184;761
14;72;185;766
14;73;185;766
14;74;190;786
14;75;198;819
14;76;198;819
14;77;198;819
14;78;214;889
14;79;231;961
14;80;234;978
14;81;176;729
14;82;178;737
14;83;178;737
14;84;178;737
14;85;178;737
14;86;204;1042
14;87;204;1042
15;1;499;5738
15;2;140;592
15;3;139;585
15;4;101;428
15;5;85;356
15;6;92;388
15;7;135;564
15;8;144;604
15;9;153;641
15;10;89;369
15;11;119;495
15;12;121;509
15;13;63;264
15;14;27;114
15;15;0;0
15;16;27;113
15;17;66;277
15;18;63;261
15;19;83;342
15;20;102;421
15;21;35;145
15;22;16;68
15;23;26;108
15;24;53;215
15;25;93;383
15;26;182;759
15;27;153;640
15;28;227;948
15;29;227;948
15;30;190;791
15;31;201;837
15;32;179;743
15;33;153;637
15;34;145;600
15;35;175;725
15;36;181;751
15;37;92;376
15;38;70;289
15;39;85;348
15;40;114;474
15;41;114;474
15;42;123;511
15;43;146;601
15;44;146;601
15;45;155;648
15;46;127;532
15;47;113;473
15;48;144;600
15;49;145;607
15;50;31;127
15;51;136;562
15;52;336;1819
15;53;217;1095
15;54;292;1409
15;55;247;1034
15;56;247;1034
15;57;256;1065
15;58;256;1065
15;59;243;1012
15;60;242;1008
15;61;147;609
15;62;147;609
15;63;149;617
15;64;149;617
15;65;158;653
15;66;158;654
15;67;160;664
15;68;161;666
15;69;164;678
15;70;158;651
15;71;158;652
15;72;159;657
15;73;159;657
15;74;164;677
15;75;172;710
15;76;172;710
15;77;172;710
15;78;188;780
15;79;205;852
15;80;210;870
15;81;150;620
15;82;152;628
15;83;152;628
15;84;152;628
15;85;152;628
15;86;230;1151
15;87;230;1151
16;1;490;5706
16;2;127;535
16;3;126;528
16;4;88;371
16;5;72;299
16;6;79;331
16;7;122;507
16;8;131;547
16;9;140;584
16;10;115;477
16;11;145;603
16;12;147;617
16;13;89;372
16;14;53;222
16;15;27;113
16;16;0;0
16;17;40;168
16;18;78;322
16;19;98;403
16;20;117;482
16;21;46;188
16;22;27;111
16;23;41;169
16;24;68;276
16;25;108;444
16;26;208;867
16;27;179;748
16;28;242;1009
16;29;242;1009
16;30;205;852
16;31;216;898
16;32;194;804
16;33;168;698
16;34;160;661
16;35;190;786
16;36;196;812
16;37;107;437
16;38;85;350
16;39;100;409
16;40;129;535
16;41;129;535
16;42;138;572
16;43;161;662
16;44;161;662
16;45;142;591
16;46;114;475
16;47;100;416
16;48;131;543
16;49;132;550
16;50;46;188
16;51;151;623
16;52;338;2371
16;53;219;1647
16;54;294;1961
16;55;251;1781
16;56;251;1781
16;57;260;1819
16;58;260;1819
16;59;258;1073
16;60;257;1069
16;61;162;670
16;62;162;670
16;63;164;678
16;64;164;678
16;65;173;714
16;66;173;715
16;67;175;725
16;68;176;727
16;69;179;739
16;70;173;712
16;71;173;713
16;72;174;718
16;73;174;718
16;74;179;738
16;75;187;771
16;76;187;771
16;77;187;771
16;78;203;841
16;79;220;913
16;80;225;931
16;81;165;681
16;82;167;689
16;83;167;689
16;84;167;689
16;85;167;689
16;86;232;1703
16;87;232;1703
17;1;497;5368
17;2;124;523
17;3;123;516
17;4;85;359
17;5;69;287
17;6;76;318
17;7;119;494
17;8;128;535
17;9;137;572
17;10;137;577
17;11;179;753
17;12;186;781
17;13;128;536
17;14;92;386
17;15;66;277
17;16;40;168
17;17;0;0
17;18;73;305
17;19;105;435
17;20;124;514
17;21;51;212
17;22;52;219
17;23;78;322
17;24;105;429
17;25;145;597
17;26;243;1555
17;27;218;912
17;28;279;1162
17;29;279;1162
17;30;242;1005
17;31;253;1051
17;32;231;957
17;33;205;851
17;34;197;814
17;35;227;939
17;36;233;965
17;37;144;590
17;38;122;503
17;39;137;562
17;40;166;688
17;41;166;688
17;42;175;725
17;43;198;815
17;44;198;815
17;45;121;501
17;46;93;385
17;47;79;326
17;48;110;453
17;49;111;460
17;50;83;341
17;51;188;776
17;52;349;2417
17;53;230;1693
17;54;305;2007
17;55;262;1827
17;56;262;1827
17;57;271;1865
17;58;271;1865
17;59;283;1916
17;60;286;1927
17;61;199;823
17;62;199;823
17;63;201;831
17;64;201;831
17;65;210;867
17;66;210;868
17;67;212;878
17;68;213;880
17;69;216;892
17;70;210;865
17;71;210;866
17;72;211;871
17;73;211;871
17;74;216;891
17;75;224;924
17;76;224;924
17;77;224;924
17;78;240;994
17;79;257;1066
17;80;262;1084
17;81;202;834
17;82;204;842
17;83;204;842
17;84;204;842
17;85;204;842
17;86;243;1749
17;87;243;1749
18;1;554;5972
18;2;191;802
18;3;190;795
18;4;152;638
18;5;136;566
18;6;143;597
18;7;186;773
18;8;195;814
18;9;204;851
18;10;151;625
18;11;181;751
18;12;150;625
18;13;92;380
18;14;89;370
18;15;63;261
18;16;78;322
18;17;73;305
18;18;0;0
18;19;54;222
18;20;73;301
18;21;37;155
18;22;55;230
18;23;41;169
18;24;68;279
18;25;108;447
18;26;211;875
18;27;182;756
18;28;242;1012
18;29;242;1012
18;30;205;855
18;31;216;901
18;32;194;807
18;33;168;701
18;34;160;664
18;35;190;789
18;36;196;815
18;37;107;440
18;38;85;353
18;39;100;412
18;40;129;538
18;41;129;538
18;42;138;575
18;43;161;665
18;44;161;665
18;45;188;780
18;46;160;664
18;47;146;605
18;48;177;732
18;49;178;739
18;50;46;188
18;51;151;626
18;52;358;2065
18;53;246;1211
18;54;317;1326
18;55;262;1098
18;56;262;1098
18;57;271;1129
18;58;271;1129
18;59;258;1076
18;60;257;1072
18;61;162;673
18;62;162;673
18;63;164;681
18;64;164;681
18;65;173;717
18;66;173;718
18;67;175;728
18;68;176;730
18;69;179;742
18;70;173;715
18;71;173;716
18;72;174;721
18;73;174;721
18;74;179;741
18;75;187;774
18;76;187;774
18;77;187;774
18;78;203;844
18;79;220;916
18;80;225;934
18;81;165;684
18;82;167;692
18;83;167;692
18;84;167;692
18;85;167;692
18;86;259;1267
18;87;259;1267
19;1;574;6053
19;2;211;882
19;3;210;875
19;4;172;718
19;5;156;646
19;6;163;678
19;7;206;854
19;8;215;894
19;9;224;931
19;10;171;706
19;11;197;817
19;12;143;593
19;13;106;439
19;14;109;451
19;15;83;342
19;16;98;403
19;17;105;435
19;18;54;222
19;19;0;0
19;20;19;81
19;21;69;285
19;22;87;358
19;23;60;248
19;24;58;237
19;25;98;405
19;26;208;862
19;27;179;743
19;28;232;970
19;29;232;970
19;30;195;813
19;31;206;859
19;32;184;765
19;33;158;659
19;34;150;622
19;35;180;747
19;36;186;773
19;37;97;398
19;38;75;311
19;39;90;370
19;40;119;496
19;41;119;496
19;42;128;533
19;43;151;623
19;44;151;623
19;45;220;910
19;46;192;794
19;47;178;735
19;48;209;862
19;49;210;869
19;50;52;217
19;51;141;584
19;52;348;2023
19;53;243;1198
19;54;307;1284
19;55;252;1056
19;56;252;1056
19;57;261;1087
19;58;261;1087
19;59;248;1034
19;60;247;1030
19;61;152;631
19;62;152;631
19;63;154;639
19;64;154;639
19;65;163;675
19;66;163;676
19;67;165;686
19;68;166;688
19;69;169;700
19;70;163;673
19;71;163;674
19;72;164;679
19;73;164;679
19;74;169;699
19;75;177;732
19;76;177;732
19;77;177;732
19;78;193;802
19;79;210;874
19;80;215;892
19;81;155;642
19;82;157;650
19;83;157;650
19;84;157;650
19;85;157;650
19;86;256;1254
19;87;256;1254
20;1;593;6132
20;2;230;961
20;3;229;954
20;4;191;797
20;5;175;725
20;6;182;757
20;7;225;933
20;8;234;973
20;9;243;1010
20;10;190;785
20;11;216;896
20;12;162;672
20;13;125;518
20;14;128;530
20;15;102;421
