Location ID From;Location ID To;Driving Time (s);Distance (m)
2;10;236;977
2;11;225;931
2;12;225;931
2;13;225;931
2;14;219;911
2;15;229;952
2;16;229;952
2;17;229;952
2;18;229;952
2;19;281;1168
2;20;281;1168
2;21;281;1168
2;22;281;1168
2;23;294;1860
2;24;294;1860
2;25;294;1860
2;26;294;1860
2;27;293;1222
2;28;242;1006
2;29;246;1020
2;30;260;1079
2;31;260;1079
2;32;267;1107
2;33;176;726
2;34;176;726
2;35;242;1003
2;36;213;880
2;37;163;678
2;38;163;678
2;39;65;322
2;40;116;534
2;41;112;523
2;42;137;630
2;43;128;588
2;44;128;588
2;45;103;481
2;46;103;481
2;47;176;2069
2;48;176;2069
2;49;209;2208
2;50;240;2334
2;51;304;2601
2;52;286;1984
2;53;198;1618
2;54;224;1730
2;55;262;1889
2;56;264;1898
2;57;189;1582
2;58;186;1566
2;59;207;864
2;60;206;857
2;61;209;871
2;62;201;838
2;63;201;838
2;64;195;813
2;65;205;855
2;66;219;910
2;67;222;923
2;68;239;993
2;69;267;1112
2;70;250;1041
2;71;277;1152
2;72;277;1152
2;73;277;1152
2;74;277;1152
2;75;236;984
2;76;236;984
2;77;236;984
2;78;236;984
2;79;236;984
2;80;236;984
2;81;58;329
2;82;59;343
2;83;69;502
2;84;77;569
2;85;95;646
2;86;109;700
2;87;128;781
2;88;127;776
2;89;124;760
2;90;146;854
2;91;146;854
2;92;156;1070
2;93;187;1206
2;94;202;1271
2;95;84;650
2;96;97;965
2;97;122;998
2;98;149;1107
2;99;157;1141
2;100;176;2069
3;1;498;5809
3;2;0;0
3;3;0;0
3;4;58;238
3;5;213;883
3;6;213;883
3;7;213;883
3;8;221;914
3;9;236;977
3;10;236;977
3;11;225;931
3;12;225;931
3;13;225;931
3;14;219;911
3;15;229;952
3;16;229;952
3;17;229;952
3;18;229;952
3;19;281;1168
3;20;281;1168
3;21;281;1168
3;22;281;1168
3;23;294;1860
3;24;294;1860
3;25;294;1860
3;26;294;1860
3;27;293;1222
3;28;242;1006
3;29;246;1020
3;30;260;1079
3;31;260;1079
3;32;267;1107
3;33;176;726
3;34;176;726
3;35;242;1003
3;36;213;880
3;37;163;678
3;38;163;678
3;39;65;322
3;40;116;534
3;41;112;523
3;42;137;630
3;43;128;588
3;44;128;588
3;45;103;481
3;46;103;481
3;47;176;2069
3;48;176;2069
3;49;209;2208
3;50;240;2334
3;51;304;2601
3;52;286;1984
3;53;198;1618
3;54;224;1730
3;55;262;1889
3;56;264;1898
3;57;189;1582
3;58;186;1566
3;59;207;864
3;60;206;857
3;61;209;871
3;62;201;838
3;63;201;838
3;64;195;813
3;65;205;855
3;66;219;910
3;67;222;923
3;68;239;993
3;69;267;1112
3;70;250;1041
3;71;277;1152
3;72;277;1152
3;73;277;1152
3;74;277;1152
3;75;236;984
3;76;236;984
3;77;236;984
3;78;236;984
3;79;236;984
3;80;236;984
3;81;58;329
3;82;59;343
3;83;69;502
3;84;77;569
3;85;95;646
3;86;109;700
3;87;128;781
3;88;127;776
3;89;124;760
3;90;146;854
3;91;146;854
3;92;156;1070
3;93;187;1206
3;94;202;1271
3;95;84;650
3;96;97;965
3;97;122;998
3;98;149;1107
3;99;157;1141
3;100;176;2069
4;1;490;5775
4;2;58;238
4;3;58;238
4;4;0;0
4;5;173;719
4;6;173;719
4;7;173;719
4;8;181;750
4;9;196;813
4;10;196;813
4;11;185;767
4;12;185;767
4;13;185;767
4;14;179;747
4;15;189;788
4;16;189;788
4;17;189;788
4;18;189;788
4;19;241;1004
4;20;241;1004
4;21;241;1004
4;22;241;1004
4;23;254;1059
4;24;254;1059
4;25;254;1059
4;26;254;1059
4;27;253;1058
4;28;202;842
4;29;206;856
4;30;220;915
4;31;220;915
4;32;227;943
4;33;136;562
4;34;136;562
4;35;202;839
4;36;173;716
4;37;123;514
4;38;123;514
4;39;57;288
4;40;108;500
4;41;104;489
4;42;129;596
4;43;120;554
4;44;120;554
4;45;95;447
4;46;95;447
4;47;168;2035
4;48;168;2035
4;49;201;2174
4;50;232;2300
4;51;296;2567
4;52;278;1950
4;53;190;1584
4;54;216;1696
4;55;254;1855
4;56;256;1864
4;57;181;1548
4;58;178;1532
4;59;167;700
4;60;166;693
4;61;169;707
4;62;161;674
4;63;161;674
4;64;155;649
4;65;165;691
4;66;179;746
4;67;182;759
4;68;199;829
4;69;227;948
4;70;210;877
4;71;237;988
4;72;237;988
4;73;237;988
4;74;237;988
4;75;196;820
4;76;196;820
4;77;196;820
4;78;196;820
4;79;196;820
4;80;196;820
4;81;50;295
4;82;51;309
4;83;61;468
4;84;69;535
4;85;87;612
4;86;101;666
4;87;120;747
4;88;119;742
4;89;116;726
4;90;138;820
4;91;138;820
4;92;148;1036
4;93;179;1172
4;94;194;1237
4;95;76;616
4;96;89;931
4;97;114;964
4;98;141;1073
4;99;149;1107
4;100;168;2035
5;1;645;6420
5;2;213;883
5;3;213;883
5;4;173;719
5;5;0;0
5;6;0;0
5;7;0;0
5;8;24;99
5;9;39;162
5;10;39;162
5;11;80;330
5;12;80;330
5;13;80;330
5;14;74;310
5;15;84;351
5;16;84;351
5;17;84;351
5;18;84;351
5;19;136;567
5;20;136;567
5;21;136;567
5;22;136;567
5;23;149;622
5;24;149;622
5;25;149;622
5;26;149;622
5;27;148;621
5;28;97;405
5;29;101;419
5;30;115;478
5;31;115;478
5;32;122;506
5;33;79;331
5;34;79;331
5;35;97;402
5;36;68;279
5;37;186;773
5;38;186;773
5;39;212;933
5;40;263;1145
5;41;259;1134
5;42;284;1241
5;43;275;1199
5;44;275;1199
5;45;250;1092
5;46;250;1092
5;47;323;2680
5;48;323;2680
5;49;356;2819
5;50;387;2945
5;51;451;3212
5;52;425;1770
5;53;337;1404
5;54;363;1516
5;55;401;1675
5;56;403;1684
5;57;328;1368
5;58;325;1352
5;59;230;959
5;60;229;952
5;61;232;966
5;62;224;933
5;63;224;933
5;64;218;908
5;65;228;950
5;66;242;1005
5;67;245;1018
5;68;262;1088
5;69;290;1207
5;70;273;1136
5;71;300;1247
5;72;300;1247
5;73;300;1247
5;74;300;1247
5;75;259;1079
5;76;259;1079
5;77;259;1079
5;78;259;1079
5;79;259;1079
5;80;259;1079
5;81;205;940
5;82;206;954
5;83;216;1113
5;84;224;1180
5;85;242;1257
5;86;256;1311
5;87;275;1392
5;88;274;1387
5;89;271;1371
5;90;293;1465
5;91;293;1465
5;92;303;1681
5;93;334;1817
5;94;349;1882
5;95;231;1261
5;96;244;1576
5;97;269;1609
5;98;296;1718
5;99;304;1752
5;100;323;2680
6;1;645;6420
6;2;213;883
6;3;213;883
6;4;173;719
6;5;0;0
6;6;0;0
6;7;0;0
6;8;24;99
6;9;39;162
6;10;39;162
6;11;80;330
6;12;80;330
6;13;80;330
6;14;74;310
6;15;84;351
6;16;84;351
6;17;84;351
6;18;84;351
6;19;136;567
6;20;136;567
6;21;136;567
6;22;136;567
6;23;149;622
6;24;149;622
6;25;149;622
6;26;149;622
6;27;148;621
6;28;97;405
6;29;101;419
6;30;115;478
6;31;115;478
6;32;122;506
6;33;79;331
6;34;79;331
6;35;97;402
6;36;68;279
6;37;186;773
6;38;186;773
6;39;212;933
6;40;263;1145
6;41;259;1134
6;42;284;1241
6;43;275;1199
6;44;275;1199
6;45;250;1092
6;46;250;1092
6;47;323;2680
6;48;323;2680
6;49;356;2819
6;50;387;2945
6;51;451;3212
6;52;425;1770
6;53;337;1404
6;54;363;1516
6;55;401;1675
6;56;403;1684
6;57;328;1368
6;58;325;1352
6;59;230;959
6;60;229;952
6;61;232;966
6;62;224;933
6;63;224;933
6;64;218;908
6;65;228;950
6;66;242;1005
6;67;245;1018
6;68;262;1088
6;69;290;1207
6;70;273;1136
6;71;300;1247
6;72;300;1247
6;73;300;1247
6;74;300;1247
6;75;259;1079
6;76;259;1079
6;77;259;1079
6;78;259;1079
6;79;259;1079
6;80;259;1079
6;81;205;940
6;82;206;954
6;83;216;1113
6;84;224;1180
6;85;242;1257
6;86;256;1311
6;87;275;1392
6;88;274;1387
6;89;271;1371
6;90;293;1465
6;91;293;1465
6;92;303;1681
6;93;334;1817
6;94;349;1882
6;95;231;1261
6;96;244;1576
6;97;269;1609
6;98;296;1718
6;99;304;1752
6;100;323;2680
7;1;645;6420
7;2;213;883
7;3;213;883
7;4;173;719
7;5;0;0
7;6;0;0
7;7;0;0
7;8;24;99
7;9;39;162
7;10;39;162
7;11;80;330
7;12;80;330
7;13;80;330
7;14;74;310
7;15;84;351
7;16;84;351
7;17;84;351
7;18;84;351
7;19;136;567
7;20;136;567
7;21;136;567
7;22;136;567
7;23;149;622
7;24;149;622
7;25;149;622
7;26;149;622
7;27;148;621
7;28;97;405
7;29;101;419
7;30;115;478
7;31;115;478
7;32;122;506
7;33;79;331
7;34;79;331
7;35;97;402
7;36;68;279
7;37;186;773
7;38;186;773
7;39;212;933
7;40;263;1145
7;41;259;1134
7;42;284;1241
7;43;275;1199
7;44;275;1199
7;45;250;1092
7;46;250;1092
7;47;323;2680
7;48;323;2680
7;49;356;2819
7;50;387;2945
7;51;451;3212
7;52;425;1770
7;53;337;1404
7;54;363;1516
7;55;401;1675
7;56;403;1684
7;57;328;1368
7;58;325;1352
7;59;230;959
7;60;229;952
7;61;232;966
7;62;224;933
7;63;224;933
7;64;218;908
7;65;228;950
7;66;242;1005
7;67;245;1018
7;68;262;1088
7;69;290;1207
7;70;273;1136
7;71;300;1247
7;72;300;1247
7;73;300;1247
7;74;300;1247
7;75;259;1079
7;76;259;1079
7;77;259;1079
7;78;259;1079
7;79;259;1079
7;80;259;1079
7;81;205;940
7;82;206;954
7;83;216;1113
7;84;224;1180
7;85;242;1257
7;86;256;1311
7;87;275;1392
7;88;274;1387
7;89;271;1371
7;90;293;1465
7;91;293;1465
7;92;303;1681
7;93;334;1817
7;94;349;1882
7;95;231;1261
7;96;244;1576
7;97;269;1609
7;98;296;1718
7;99;304;1752
7;100;323;2680
8;1;653;6451
8;2;221;914
8;3;221;914
8;4;181;750
8;5;24;99
8;6;24;99
8;7;24;99
8;8;0;0
8;9;15;64
8;10;15;64
8;11;88;361
8;12;88;361
8;13;88;361
8;14;82;341
8;15;92;382
8;16;92;382
8;17;92;382
8;18;92;382
8;19;144;598
8;20;144;598
8;21;144;598
8;22;144;598
8;23;157;653
8;24;157;653
8;25;157;653
8;26;157;653
8;27;156;652
8;28;105;436
8;29;109;450
8;30;123;509
8;31;123;509
8;32;130;537
8;33;87;362
8;34;87;362
8;35;105;433
8;36;76;310
8;37;194;804
8;38;194;804
8;39;220;964
8;40;271;1176
8;41;267;1165
8;42;292;1272
8;43;283;1230
8;44;283;1230
8;45;258;1123
8;46;258;1123
8;47;331;2711
8;48;331;2711
8;49;364;2850
8;50;395;2976
8;51;459;3243
8;52;433;1801
8;53;345;1435
8;54;371;1547
8;55;409;1706
8;56;411;1715
8;57;336;1399
8;58;333;1383
8;59;238;990
8;60;237;983
8;61;240;997
8;62;232;964
8;63;232;964
8;64;226;939
8;65;236;981
8;66;250;1036
8;67;253;1049
8;68;270;1119
8;69;298;1238
8;70;281;1167
8;71;308;1278
8;72;308;1278
8;73;308;1278
8;74;308;1278
8;75;267;1110
8;76;267;1110
8;77;267;1110
8;78;267;1110
8;79;267;1110
8;80;267;1110
8;81;213;971
8;82;214;985
8;83;224;1144
8;84;232;1211
8;85;250;1288
8;86;264;1342
8;87;283;1423
8;88;282;1418
8;89;279;1402
8;90;301;1496
8;91;301;1496
8;92;311;1712
8;93;342;1848
8;94;357;1913
8;95;239;1292
8;96;252;1607
8;97;277;1640
8;98;304;1749
8;99;312;1783
8;100;331;2711
9;1;668;6514
9;2;236;977
9;3;236;977
9;4;196;813
9;5;39;162
9;6;39;162
9;7;39;162
9;8;15;64
9;9;0;0
9;10;0;0
9;11;103;424
9;12;103;424
9;13;103;424
9;14;97;404
9;15;107;445
9;16;107;445
9;17;107;445
9;18;107;445
9;19;159;661
9;20;159;661
9;21;159;661
9;22;159;661
9;23;172;716
9;24;172;716
9;25;172;716
9;26;172;716
9;27;171;715
9;28;120;499
9;29;124;513
9;30;138;572
9;31;138;572
9;32;145;600
9;33;102;425
9;34;102;425
9;35;120;496
9;36;91;373
9;37;209;867
9;38;209;867
9;39;235;1027
9;40;286;1239
9;41;282;1228
9;42;307;1335
9;43;298;1293
9;44;298;1293
9;45;273;1186
9;46;273;1186
9;47;346;2774
9;48;346;2774
9;49;379;2913
9;50;410;3039
9;51;474;3306
9;52;448;1864
9;53;360;1498
9;54;386;1610
9;55;424;1769
9;56;426;1778
9;57;351;1462
9;58;348;1446
9;59;253;1053
9;60;252;1046
9;61;255;1060
9;62;247;1027
9;63;247;1027
9;64;241;1002
9;65;251;1044
9;66;265;1099
9;67;268;1112
9;68;285;1182
9;69;313;1301
9;70;296;1230
9;71;323;1341
9;72;323;1341
9;73;323;1341
9;74;323;1341
9;75;282;1173
9;76;282;1173
9;77;282;1173
9;78;282;1173
9;79;282;1173
9;80;282;1173
9;81;228;1034
9;82;229;1048
9;83;239;1207
9;84;247;1274
9;85;265;1351
9;86;279;1405
9;87;298;1486
9;88;297;1481
9;89;294;1465
9;90;316;1559
9;91;316;1559
9;92;326;1775
9;93;357;1911
9;94;372;1976
9;95;254;1355
9;96;267;1670
9;97;292;1703
9;98;319;1812
9;99;327;1846
9;100;346;2774
10;1;668;6514
10;2;236;977
10;3;236;977
10;4;196;813
10;5;39;162
10;6;39;162
10;7;39;162
10;8;15;64
10;9;0;0
10;10;0;0
10;11;103;424
10;12;103;424
10;13;103;424
10;14;97;404
10;15;107;445
10;16;107;445
10;17;107;445
10;18;107;445
10;19;159;661
10;20;159;661
10;21;159;661
10;22;159;661
10;23;172;716
10;24;172;716
10;25;172;716
10;26;172;716
10;27;171;715
10;28;120;499
10;29;124;513
10;30;138;572
10;31;138;572
10;32;145;600
10;33;102;425
10;34;102;425
10;35;120;496
10;36;91;373
10;37;209;867
10;38;209;867
10;39;235;1027
10;40;286;1239
10;41;282;1228
10;42;307;1335
10;43;298;1293
10;44;298;1293
10;45;273;1186
10;46;273;1186
10;47;346;2774
10;48;346;2774
10;49;379;2913
10;50;410;3039
10;51;474;3306
10;52;448;1864
10;53;360;1498
10;54;386;1610
10;55;424;1769
10;56;426;1778
10;57;351;1462
10;58;348;1446
10;59;253;1053
10;60;252;1046
10;61;255;1060
10;62;247;1027
10;63;247;1027
10;64;241;1002
10;65;251;1044
10;66;265;1099
10;67;268;1112
10;68;285;1182
10;69;313;1301
10;70;296;1230
10;71;323;1341
10;72;323;1341
10;73;323;1341
10;74;323;1341
10;75;282;1173
10;76;282;1173
10;77;282;1173
10;78;282;1173
10;79;282;1173
10;80;282;1173
10;81;228;1034
10;82;229;1048
10;83;239;1207
10;84;247;1274
10;85;265;1351
10;86;279;1405
10;87;298;1486
10;88;297;1481
10;89;294;1465
10;90;316;1559
10;91;316;1559
10;92;326;1775
10;93;357;1911
10;94;372;1976
10;95;254;1355
10;96;267;1670
10;97;292;1703
10;98;319;1812
10;99;327;1846
10;100;346;2774
11;1;657;6468
11;2;225;931
11;3;225;931
11;4;185;767
11;5;80;330
11;6;80;330
11;7;80;330
11;8;88;361
11;9;103;424
11;10;103;424
11;11;0;0
11;12;0;0
11;13;0;2
11;14;42;176
11;15;52;217
11;16;52;217
11;17;52;217
11;18;52;217
11;19;104;433
11;20;104;433
11;21;104;433
11;22;104;433
11;23;117;488
11;24;117;488
11;25;117;488
11;26;117;488
11;27;116;487
11;28;65;271
11;29;69;285
11;30;83;344
11;31;83;344
11;32;90;372
11;33;91;379
11;34;91;379
11;35;35;146
11;36;56;231
11;37;198;821
11;38;198;821
11;39;224;981
11;40;275;1193
11;41;271;1182
11;42;296;1289
11;43;287;1247
11;44;287;1247
11;45;262;1140
11;46;262;1140
11;47;335;2728
11;48;335;2728
11;49;368;2867
11;50;399;2993
11;51;463;3260
11;52;437;1818
11;53;349;1452
11;54;375;1564
11;55;413;1723
11;56;415;1732
11;57;340;1416
11;58;337;1400
11;59;242;1007
11;60;241;1000
11;61;244;1014
11;62;236;981
11;63;236;981
11;64;230;956
11;65;240;998
11;66;254;1053
11;67;257;1066
11;68;274;1136
11;69;302;1255
11;70;285;1184
11;71;312;1295
11;72;312;1295
11;73;312;1295
11;74;312;1295
11;75;271;1127
11;76;271;1127
11;77;271;1127
11;78;271;1127
11;79;271;1127
11;80;271;1127
11;81;217;988
11;82;218;1002
11;83;228;1161
11;84;236;1228
11;85;254;1305
11;86;268;1359
11;87;287;1440
11;88;286;1435
11;89;283;1419
11;90;305;1513
11;91;305;1513
11;92;315;1729
11;93;346;1865
11;94;361;1930
11;95;243;1309
11;96;256;1624
11;97;281;1657
11;98;308;1766
11;99;316;1800
11;100;335;2728
12;1;657;6468
12;2;225;931
12;3;225;931
12;4;185;767
12;5;80;330
12;6;80;330
12;7;80;330
12;8;88;361
12;9;103;424
12;10;103;424
12;11;0;0
12;12;0;0
12;13;0;2
12;14;42;176
12;15;52;217
12;16;52;217
12;17;52;217
12;18;52;217
12;19;104;433
12;20;104;433
12;21;104;433
12;22;104;433
12;23;117;488
12;24;117;488
12;25;117;488
12;26;117;488
12;27;116;487
12;28;65;271
12;29;69;285
12;30;83;344
12;31;83;344
12;32;90;372
12;33;91;379
12;34;91;379
12;35;35;146
12;36;56;231
12;37;198;821
12;38;198;821
12;39;224;981
12;40;275;1193
12;41;271;1182
12;42;296;1289
12;43;287;1247
12;44;287;1247
12;45;262;1140
12;46;262;1140
12;47;335;2728
12;48;335;2728
12;49;368;2867
12;50;399;2993
12;51;463;3260
12;52;437;1818
12;53;349;1452
12;54;375;1564
12;55;413;1723
12;56;415;1732
12;57;340;1416
12;58;337;1400
12;59;242;1007
12;60;241;1000
12;61;244;1014
12;62;236;981
12;63;236;981
12;64;230;956
12;65;240;998
12;66;254;1053
12;67;257;1066
12;68;274;1136
12;69;302;1255
12;70;285;1184
12;71;312;1295
12;72;312;1295
12;73;312;1295
12;74;312;1295
12;75;271;1127
12;76;271;1127
12;77;271;1127
12;78;271;1127
12;79;271;1127
12;80;271;1127
12;81;217;988
12;82;218;1002
12;83;228;1161
12;84;236;1228
12;85;254;1305
12;86;268;1359
12;87;287;1440
12;88;286;1435
12;89;283;1419
12;90;305;1513
12;91;305;1513
12;92;315;1729
12;93;346;1865
12;94;361;1930
12;95;243;1309
12;96;256;1624
12;97;281;1657
12;98;308;1766
12;99;316;1800
12;100;335;2728
13;1;657;6468
13;2;225;931
13;3;225;931
13;4;185;767
13;5;80;330
13;6;80;330
13;7;80;330
13;8;88;361
13;9;103;424
13;10;103;424
13;11;0;2
13;12;0;2
13;13;0;0
13;14;42;176
13;15;52;217
13;16;52;217
13;17;52;217
13;18;52;217
13;19;104;433
13;20;104;433
13;21;104;433
13;22;104;433
13;23;117;488
13;24;117;488
13;25;117;488
13;26;117;488
13;27;116;487
13;28;65;271
13;29;69;285
13;30;83;344
13;31;83;344
13;32;90;372
13;33;91;379
13;34;91;379
13;35;35;146
13;36;56;231
13;37;198;821
13;38;198;821
13;39;224;981
13;40;275;1193
13;41;271;1182
13;42;296;1289
13;43;287;1247
13;44;287;1247
13;45;262;1140
13;46;262;1140
13;47;335;2728
13;48;335;2728
13;49;368;2867
13;50;399;2993
13;51;463;3260
13;52;437;1818
13;53;349;1452
13;54;375;1564
13;55;413;1723
13;56;415;1732
13;57;340;1416
13;58;337;1400
13;59;242;1007
13;60;241;1000
13;61;244;1014
13;62;236;981
13;63;236;981
13;64;230;956
13;65;240;998
13;66;254;1053
13;67;257;1066
13;68;274;1136
13;69;302;1255
13;70;285;1184
13;71;312;1295
13;72;312;1295
13;73;312;1295
13;74;312;1295
13;75;271;1127
13;76;271;1127
13;77;271;1127
13;78;271;1127
13;79;271;1127
13;80;271;1127
13;81;217;988
13;82;218;1002
13;83;228;1161
13;84;236;1228
13;85;254;1305
13;86;268;1359
13;87;287;1440
13;88;286;1435
13;89;283;1419
13;90;305;1513
13;91;305;1513
13;92;315;1729
13;93;346;1865
13;94;361;1930
13;95;243;1309
13;96;256;1624
13;97;281;1657
13;98;308;1766
13;99;316;1800
13;100;335;2728
14;1;651;6448
14;2;219;911
14;3;219;911
14;4;179;747
14;5;74;310
14;6;74;310
14;7;74;310
14;8;82;341
14;9;97;404
14;10;97;404
14;11;42;176
14;12;42;176
14;13;42;176
14;14;0;0
14;15;22;95
14;16;22;95
14;17;22;95
14;18;22;95
14;19;74;311
14;20;74;311
14;21;74;311
14;22;74;311
14;23;87;366
14;24;87;366
14;25;87;366
14;26;87;366
14;27;86;365
14;28;35;149
14;29;39;163
14;30;53;222
14;31;53;222
14;32;60;250
14;33;85;359
14;34;85;359
14;35;59;248
14;36;50;211
14;37;192;801
14;38;192;801
14;39;218;961
14;40;269;1173
14;41;265;1162
14;42;290;1269
14;43;281;1227
14;44;281;1227
14;45;256;1120
14;46;256;1120
14;47;329;2708
14;48;329;2708
14;49;362;2847
14;50;393;2973
14;51;457;3240
14;52;431;1798
14;53;343;1432
14;54;369;1544
14;55;407;1703
14;56;409;1712
14;57;334;1396
14;58;331;1380
14;59;236;987
14;60;235;980
14;61;238;994
14;62;230;961
14;63;230;961
14;64;224;936
14;65;234;978
14;66;248;1033
14;67;251;1046
14;68;268;1116
14;69;296;1235
14;70;279;1164
14;71;306;1275
14;72;306;1275
14;73;306;1275
14;74;306;1275
14;75;265;1107
14;76;265;1107
14;77;265;1107
14;78;265;1107
14;79;265;1107
14;80;265;1107
14;81;211;968
14;82;212;982
14;83;222;1141
14;84;230;1208
14;85;248;1285
14;86;262;1339
14;87;281;1420
14;88;280;1415
14;89;277;1399
14;90;299;1493
14;91;299;1493
14;92;309;1709
14;93;340;1845
14;94;355;1910
14;95;237;1289
14;96;250;1604
14;97;275;1637
14;98;302;1746
14;99;310;1780
14;100;329;2708
15;1;661;6489
15;2;230;952
15;3;230;952
15;4;189;788
15;5;85;351
15;6;85;351
15;7;85;351
15;8;93;382
15;9;108;445
15;10;108;445
15;11;53;217
15;12;53;217
15;13;53;217
15;14;23;95
15;15;0;0
15;16;0;0
15;17;0;0
15;18;0;0
15;19;65;272
15;20;65;272
15;21;65;272
15;22;65;272
15;23;78;327
15;24;78;327
15;25;78;327
15;26;78;327
15;27;77;326
15;28;36;150
15;29;40;164
15;30;54;223
15;31;54;223
15;32;61;251
15;33;96;400
15;34;96;400
15;35;70;289
15;36;61;252
15;37;203;842
15;38;203;842
15;39;229;1002
15;40;280;1214
15;41;276;1203
15;42;301;1310
15;43;292;1268
15;44;292;1268
15;45;267;1161
15;46;267;1161
15;47;340;2749
15;48;340;2749
15;49;373;2888
15;50;404;3014
15;51;468;3281
15;52;442;1839
15;53;354;1473
15;54;380;1585
15;55;418;1744
15;56;420;1753
15;57;345;1437
15;58;342;1421
15;59;247;1028
15;60;246;1021
15;61;249;1035
15;62;241;1002
15;63;241;1002
15;64;235;977
15;65;245;1019
15;66;259;1074
15;67;262;1087
15;68;279;1157
15;69;307;1276
15;70;290;1205
15;71;317;1316
15;72;317;1316
15;73;317;1316
15;74;317;1316
15;75;276;1148
15;76;276;1148
15;77;276;1148
15;78;276;1148
15;79;276;1148
15;80;276;1148
15;81;222;1009
15;82;223;1023
15;83;233;1182
15;84;241;1249
15;85;259;1326
15;86;273;1380
15;87;292;1461
15;88;291;1456
15;89;288;1440
15;90;310;1534
15;91;310;1534
15;92;320;1750
15;93;351;1886
15;94;366;1951
15;95;248;1330
15;96;261;1645
15;97;286;1678
15;98;313;1787
15;99;321;1821
15;100;340;2749
16;1;661;6489
16;2;230;952
16;3;230;952
16;4;189;788
16;5;85;351
16;6;85;351
16;7;85;351
16;8;93;382
16;9;108;445
16;10;108;445
16;11;53;217
16;12;53;217
16;13;53;217
16;14;23;95
16;15;0;0
16;16;0;0
16;17;0;0
16;18;0;0
16;19;65;272
16;20;65;272
16;21;65;272
16;22;65;272
16;23;78;327
16;24;78;327
16;25;78;327
16;26;78;327
16;27;77;326
16;28;36;150
16;29;40;164
16;30;54;223
16;31;54;223
16;32;61;251
16;33;96;400
16;34;96;400
16;35;70;289
16;36;61;252
16;37;203;842
16;38;203;842
16;39;229;1002
16;40;280;1214
16;41;276;1203
16;42;301;1310
16;43;292;1268
16;44;292;1268
16;45;267;1161
16;46;267;1161
16;47;340;2749
16;48;340;2749
16;49;373;2888
16;50;404;3014
16;51;468;3281
16;52;442;1839
16;53;354;1473
16;54;380;1585
16;55;418;1744
16;56;420;1753
16;57;345;1437
16;58;342;1421
16;59;247;1028
16;60;246;1021
16;61;249;1035
16;62;241;1002
16;63;241;1002
16;64;235;977
16;65;245;1019
16;66;259;1074
16;67;262;1087
16;68;279;1157
16;69;307;1276
16;70;290;1205
16;71;317;1316
16;72;317;1316
16;73;317;1316
16;74;317;1316
16;75;276;1148
16;76;276;1148
16;77;276;1148
16;78;276;1148
16;79;276;1148
16;80;276;1148
16;81;222;1009
16;82;223;1023
16;83;233;1182
16;84;241;1249
16;85;259;1326
16;86;273;1380
16;87;292;1461
16;88;291;1456
16;89;288;1440
16;90;310;1534
16;91;310;1534
16;92;320;1750
16;93;351;1886
16;94;366;1951
16;95;248;1330
16;96;261;1645
16;97;286;1678
16;98;313;1787
16;99;321;1821
16;100;340;2749
17;1;661;6489
17;2;230;952
17;3;230;952
17;4;189;788
17;5;85;351
17;6;85;351
17;7;85;351
17;8;93;382
17;9;108;445
17;10;108;445
17;11;53;217
17;12;53;217
17;13;53;217
17;14;23;95
17;15;0;0
17;16;0;0
17;17;0;0
17;18;0;0
17;19;65;272
17;20;65;272
17;21;65;272
17;22;65;272
17;23;78;327
17;24;78;327
17;25;78;327
17;26;78;327
17;27;77;326
17;28;36;150
17;29;40;164
17;30;54;223
17;31;54;223
