Location ID From;Location ID To;Driving Time (s);Distance (m)
3;60;139;1175
3;61;140;1179
3;62;140;1179
3;63;140;1179
3;64;126;982
3;65;60;770
3;66;81;870
3;67;84;882
3;68;91;914
3;69;142;1121
3;70;159;1197
3;71;166;1223
3;72;189;1324
3;73;67;882
3;74;67;882
3;75;73;978
3;76;73;978
3;77;139;1450
3;78;139;1450
3;79;149;1493
3;80;75;1001
4;1;550;7180
4;2;78;340
4;3;37;167
4;4;0;0
4;5;45;200
4;6;50;224
4;7;64;281
4;8;63;277
4;9;68;873
4;10;72;937
4;11;84;989
4;12;117;1853
4;13;105;1078
4;14;100;1056
4;15;109;1095
4;16;109;1095
4;17;83;907
4;18;94;994
4;19;94;994
4;20;91;983
4;21;101;1023
4;22;101;1023
4;23;94;995
4;24;110;1062
4;25;152;1229
4;26;142;1291
4;27;142;1291
4;28;104;889
4;29;104;889
4;30;100;869
4;31;106;894
4;32;149;1318
4;33;154;1339
4;34;65;934
4;35;142;1188
4;36;127;1226
4;37;81;789
4;38;172;1309
4;39;180;1341
4;40;133;1152
4;41;136;1165
4;42;113;1068
4;43;113;1068
4;44;113;1068
4;45;118;1087
4;46;118;1087
4;47;118;1087
4;48;118;1087
4;49;118;1087
4;50;120;1099
4;51;120;1099
4;52;122;1107
4;53;125;1117
4;54;125;1117
4;55;125;1117
4;56;125;1117
4;57;125;1117
4;58;126;1123
4;59;129;1135
4;60;131;1143
4;61;132;1147
4;62;132;1147
4;63;132;1147
4;64;118;950
4;65;52;738
4;66;73;838
4;67;76;850
4;68;83;882
4;69;134;1089
4;70;151;1165
4;71;158;1191
4;72;181;1292
4;73;59;850
4;74;59;850
4;75;65;946
4;76;65;946
4;77;131;1418
4;78;131;1418
4;79;141;1461
4;80;67;969
5;1;573;7274
5;2;57;236
5;3;16;63
5;4;24;96
5;5;0;0
5;6;6;24
5;7;20;81
5;8;19;77
5;9;80;428
5;10;84;492
5;11;94;390
5;12;140;1947
5;13;96;400
5;14;91;378
5;15;100;417
5;16;100;417
5;17;95;462
5;18;106;549
5;19;106;549
5;20;103;538
5;21;113;578
5;22;113;578
5;23;106;550
5;24;122;617
5;25;168;904
5;26;154;846
5;27;154;846
5;28;127;983
5;29;127;983
5;30;123;963
5;31;129;988
5;32;161;873
5;33;166;894
5;34;77;489
5;35;165;1282
5;36;139;781
5;37;104;883
5;38;189;984
5;39;197;1016
5;40;156;1246
5;41;159;1259
5;42;136;1162
5;43;136;1162
5;44;136;1162
5;45;141;1181
5;46;141;1181
5;47;141;1181
5;48;141;1181
5;49;141;1181
5;50;143;1193
5;51;143;1193
5;52;145;1201
5;53;148;1211
5;54;148;1211
5;55;148;1211
5;56;148;1211
5;57;148;1211
5;58;149;1217
5;59;152;1229
5;60;154;1237
5;61;155;1241
5;62;155;1241
5;63;155;1241
5;64;141;1044
5;65;64;293
5;66;85;393
5;67;88;405
5;68;95;437
5;69;146;644
5;70;163;720
5;71;170;746
5;72;193;847
5;73;71;405
5;74;71;405
5;75;77;501
5;76;77;501
5;77;143;973
5;78;143;973
5;79;153;1016
5;80;79;524
6;1;578;7298
6;2;62;260
6;3;21;87
6;4;29;120
6;5;6;24
6;6;0;0
6;7;14;59
6;8;13;55
6;9;74;406
6;10;78;470
6;11;90;522
6;12;145;1971
6;13;101;424
6;14;96;402
6;15;105;441
6;16;105;441
6;17;89;440
6;18;100;527
6;19;100;527
6;20;97;516
6;21;107;556
6;22;107;556
6;23;100;528
6;24;116;595
6;25;162;882
6;26;148;824
6;27;148;824
6;28;132;1007
6;29;132;1007
6;30;128;987
6;31;134;1012
6;32;155;851
6;33;160;872
6;34;71;467
6;35;167;907
6;36;133;759
6;37;109;907
6;38;183;962
6;39;191;994
6;40;161;1270
6;41;164;1283
6;42;141;1186
6;43;141;1186
6;44;141;1186
6;45;146;1205
6;46;146;1205
6;47;146;1205
6;48;146;1205
6;49;146;1205
6;50;148;1217
6;51;148;1217
6;52;150;1225
6;53;153;1235
6;54;153;1235
6;55;153;1235
6;56;153;1235
6;57;153;1235
6;58;154;1241
6;59;157;1253
6;60;159;1261
6;61;160;1265
6;62;160;1265
6;63;160;1265
6;64;143;804
6;65;58;271
6;66;79;371
6;67;82;383
6;68;89;415
6;69;140;622
6;70;157;698
6;71;164;724
6;72;187;825
6;73;65;383
6;74;65;383
6;75;71;479
6;76;71;479
6;77;137;951
6;78;137;951
6;79;147;994
6;80;73;502
7;1;588;7419
7;2;76;317
7;3;35;144
7;4;43;177
7;5;20;81
7;6;14;59
7;7;0;0
7;8;1;6
7;9;60;349
7;10;64;413
7;11;76;465
7;12;143;1880
7;13;97;554
7;14;92;532
7;15;101;571
7;16;101;571
7;17;75;383
7;18;86;470
7;19;86;470
7;20;83;459
7;21;93;499
7;22;93;499
7;23;86;471
7;24;102;538
7;25;148;825
7;26;134;767
7;27;134;767
7;28;130;916
7;29;130;916
7;30;126;896
7;31;132;921
7;32;141;794
7;33;146;815
7;34;57;410
7;35;153;850
7;36;119;702
7;37;107;816
7;38;169;905
7;39;177;937
7;40;159;1179
7;41;162;1192
7;42;139;1095
7;43;139;1095
7;44;139;1095
7;45;144;1114
7;46;144;1114
7;47;144;1114
7;48;144;1114
7;49;144;1114
7;50;146;1126
7;51;146;1126
7;52;148;1134
7;53;151;1144
7;54;151;1144
7;55;151;1144
7;56;151;1144
7;57;151;1144
7;58;152;1150
7;59;153;851
7;60;152;845
7;61;152;843
7;62;152;843
7;63;152;843
7;64;129;747
7;65;44;214
7;66;65;314
7;67;68;326
7;68;75;358
7;69;126;565
7;70;143;641
7;71;150;667
7;72;173;768
7;73;51;326
7;74;51;326
7;75;57;422
7;76;57;422
7;77;123;894
7;78;123;894
7;79;133;937
7;80;59;445
8;1;587;7415
8;2;75;313
8;3;34;140
8;4;42;173
8;5;19;77
8;6;13;55
8;7;1;6
8;8;0;0
8;9;61;353
8;10;65;417
8;11;77;469
8;12;142;1876
8;13;98;558
8;14;93;536
8;15;102;575
8;16;102;575
8;17;76;387
8;18;87;474
8;19;87;474
8;20;84;463
8;21;94;503
8;22;94;503
8;23;87;475
8;24;103;542
8;25;149;829
8;26;135;771
8;27;135;771
8;28;129;912
8;29;129;912
8;30;125;892
8;31;131;917
8;32;142;798
8;33;147;819
8;34;58;414
8;35;154;854
8;36;120;706
8;37;106;812
8;38;170;909
8;39;178;941
8;40;158;1175
8;41;161;1188
8;42;138;1091
8;43;138;1091
8;44;138;1091
8;45;143;1110
8;46;143;1110
8;47;143;1110
8;48;143;1110
8;49;143;1110
8;50;145;1122
8;51;145;1122
8;52;147;1130
8;53;150;1140
8;54;150;1140
8;55;150;1140
8;56;150;1140
8;57;150;1140
8;58;151;1146
8;59;154;855
8;60;153;849
8;61;153;847
8;62;153;847
8;63;153;847
8;64;130;751
8;65;45;218
8;66;66;318
8;67;69;330
8;68;76;362
8;69;127;569
8;70;144;645
8;71;151;671
8;72;174;772
8;73;52;330
8;74;52;330
8;75;58;426
8;76;58;426
8;77;124;898
8;78;124;898
8;79;134;941
8;80;60;449
9;1;579;7604
9;2;77;369
9;3;125;570
9;4;133;603
9;5;124;1068
9;6;118;1046
9;7;104;989
9;8;105;993
9;9;0;0
9;10;28;164
9;11;40;216
9;12;165;2549
9;13;61;305
9;14;56;283
9;15;65;322
9;16;65;322
9;17;95;1022
9;18;106;1109
9;19;106;1109
9;20;103;1098
9;21;113;1138
9;22;113;1138
9;23;106;1110
9;24;122;1177
9;25;168;1464
9;26;154;1406
9;27;154;1406
9;28;152;1585
9;29;152;1585
9;30;148;1565
9;31;154;1590
9;32;161;1433
9;33;166;1454
9;34;77;1049
9;35;173;1489
9;36;139;1341
9;37;129;1485
9;38;189;1544
9;39;197;1576
9;40;181;1848
9;41;184;1861
9;42;161;1764
9;43;161;1764
9;44;161;1764
9;45;166;1783
9;46;166;1783
9;47;166;1783
9;48;166;1783
9;49;166;1783
9;50;168;1795
9;51;168;1795
9;52;170;1803
9;53;173;1813
9;54;173;1813
9;55;173;1813
9;56;173;1813
9;57;173;1813
9;58;174;1819
9;59;173;1490
9;60;172;1484
9;61;172;1482
9;62;172;1482
9;63;172;1482
9;64;149;1386
9;65;64;853
9;66;85;953
9;67;88;965
9;68;95;997
9;69;146;1204
9;70;163;1280
9;71;170;1306
9;72;193;1407
9;73;71;965
9;74;71;965
9;75;77;1061
9;76;77;1061
9;77;143;1533
9;78;143;1533
9;79;153;1576
9;80;79;1084
10;1;575;7542
10;2;50;208
10;3;98;409
10;4;106;442
10;5;106;442
10;6;111;466
10;7;100;927
10;8;101;931
10;9;82;962
10;10;0;0
10;11;13;55
10;12;161;2487
10;13;34;144
10;14;29;122
10;15;38;161
10;16;38;161
10;17;91;960
10;18;102;1047
10;19;102;1047
10;20;99;1036
10;21;109;1076
10;22;109;1076
10;23;102;1048
10;24;118;1115
10;25;164;1402
10;26;150;1344
10;27;150;1344
10;28;148;1523
10;29;148;1523
10;30;144;1503
10;31;150;1528
10;32;157;1371
10;33;162;1392
10;34;73;987
10;35;169;1427
10;36;135;1279
10;37;125;1423
10;38;185;1482
10;39;193;1514
10;40;177;1786
10;41;180;1799
10;42;157;1702
10;43;157;1702
10;44;157;1702
10;45;162;1721
10;46;162;1721
10;47;162;1721
10;48;162;1721
10;49;162;1721
10;50;164;1733
10;51;164;1733
10;52;166;1741
10;53;169;1751
10;54;169;1751
10;55;169;1751
10;56;169;1751
10;57;169;1751
10;58;170;1757
10;59;169;1428
10;60;168;1422
10;61;168;1420
10;62;168;1420
10;63;168;1420
10;64;145;1324
10;65;60;791
10;66;81;891
10;67;84;903
10;68;91;935
10;69;142;1142
10;70;159;1218
10;71;166;1244
10;72;189;1345
10;73;67;903
10;74;67;903
10;75;73;999
10;76;73;999
10;77;139;1471
10;78;139;1471
10;79;149;1514
10;80;75;1022
11;1;587;7594
11;2;38;156
11;3;86;357
11;4;94;390
11;5;94;390
11;6;99;414
11;7;112;979
11;8;112;467
11;9;94;1014
11;10;13;55
11;11;0;0
11;12;173;2539
11;13;22;92
11;14;17;70
11;15;26;109
11;16;26;109
11;17;103;1012
11;18;114;1099
11;19;114;1099
11;20;111;1088
11;21;121;1128
11;22;121;1128
11;23;114;1100
11;24;130;1167
11;25;176;1454
11;26;162;1396
11;27;162;1396
11;28;160;1575
11;29;160;1575
11;30;156;1555
11;31;162;1580
11;32;169;1423
11;33;174;1444
11;34;85;1039
11;35;181;1479
11;36;147;1331
11;37;137;1475
11;38;197;1534
11;39;205;1566
11;40;189;1838
11;41;192;1851
11;42;169;1754
11;43;169;1754
11;44;169;1754
11;45;174;1773
11;46;174;1773
11;47;174;1773
11;48;174;1773
11;49;174;1773
11;50;176;1785
11;51;176;1785
11;52;178;1793
11;53;181;1803
11;54;181;1803
11;55;181;1803
11;56;181;1803
11;57;181;1803
11;58;182;1809
11;59;181;1480
11;60;180;1474
11;61;180;1472
11;62;180;1472
11;63;180;1472
11;64;157;1376
11;65;72;843
11;66;93;943
11;67;96;955
11;68;103;987
11;69;154;1194
11;70;171;1270
11;71;178;1296
11;72;201;1397
11;73;79;955
11;74;79;955
11;75;85;1051
11;76;85;1051
11;77;151;1523
11;78;151;1523
11;79;161;1566
11;80;87;1074
12;1;655;9068
12;2;178;2150
12;3;142;2055
12;4;150;2088
12;5;150;2088
12;6;155;2112
12;7;143;1846
12;8;144;1850
12;9;125;1881
12;10;129;1945
12;11;141;1997
12;12;0;0
12;13;162;2086
12;14;157;2064
12;15;166;2103
12;16;166;2103
12;17;134;1879
12;18;145;1966
12;19;145;1966
12;20;142;1955
12;21;152;1995
12;22;152;1995
12;23;145;1967
12;24;161;2034
12;25;106;1079
12;26;154;1282
12;27;154;1282
12;28;139;1581
12;29;139;1581
12;30;135;1561
12;31;141;1586
12;32;161;1309
12;33;166;1330
12;34;88;1460
12;35;96;1038
12;36;139;1217
12;37;116;1481
12;38;126;1159
12;39;134;1191
12;40;145;1237
12;41;148;1250
12;42;113;1109
12;43;113;1109
12;44;113;1109
12;45;108;1087
12;46;108;1087
12;47;108;1087
12;48;108;1087
12;49;108;1087
12;50;105;1075
12;51;105;1075
12;52;103;1068
12;53;102;1061
12;54;102;1061
12;55;102;1061
12;56;102;1061
12;57;102;1061
12;58;99;1051
12;59;96;1039
12;60;95;1033
12;61;95;1031
12;62;95;1031
12;63;95;1031
12;64;143;1230
12;65;103;1710
12;66;116;1688
12;67;119;1700
12;68;126;1732
12;69;177;1939
12;70;180;1610
12;71;187;1636
12;72;210;1737
12;73;94;1562
12;74;94;1562
12;75;88;1472
12;76;88;1472
12;77;118;1350
12;78;118;1350
12;79;128;1393
12;80;90;1495
13;1;608;7683
13;2;40;166
13;3;88;367
13;4;96;400
13;5;96;400
13;6;101;424
13;7;115;481
13;8;114;477
13;9;115;1103
13;10;34;144
13;11;22;92
13;12;194;2628
13;13;0;0
13;14;5;24
13;15;5;19
13;16;5;19
13;17;124;1101
13;18;135;1188
13;19;135;1188
13;20;132;1177
13;21;142;1217
13;22;142;1217
13;23;135;1189
13;24;151;1256
13;25;197;1543
13;26;183;1485
13;27;183;1485
13;28;181;1664
13;29;181;1664
13;30;177;1644
13;31;183;1669
13;32;190;1512
13;33;195;1533
13;34;106;1128
13;35;202;1568
13;36;168;1420
13;37;158;1564
13;38;218;1623
13;39;226;1655
13;40;210;1927
13;41;213;1940
13;42;190;1843
13;43;190;1843
13;44;190;1843
13;45;195;1862
13;46;195;1862
13;47;195;1862
13;48;195;1862
13;49;195;1862
13;50;197;1874
13;51;197;1874
13;52;199;1882
13;53;202;1892
13;54;202;1892
13;55;202;1892
13;56;202;1892
13;57;202;1892
13;58;203;1898
13;59;202;1569
13;60;201;1563
13;61;201;1561
13;62;201;1561
13;63;201;1561
13;64;178;1465
13;65;93;932
13;66;114;1032
13;67;117;1044
13;68;124;1076
13;69;175;1283
13;70;192;1359
13;71;199;1385
13;72;222;1486
13;73;100;1044
13;74;100;1044
13;75;106;1140
13;76;106;1140
13;77;172;1612
13;78;172;1612
13;79;182;1655
13;80;108;1163
14;1;603;7661
14;2;35;144
14;3;83;345
14;4;91;378
14;5;91;378
14;6;96;402
14;7;110;459
14;8;109;455
14;9;110;1081
14;10;29;122
14;11;17;70
14;12;189;2606
14;13;5;24
14;14;0;0
14;15;9;41
14;16;9;41
14;17;119;1079
14;18;130;1166
14;19;130;1166
14;20;127;1155
14;21;137;1195
14;22;137;1195
14;23;130;1167
14;24;146;1234
14;25;192;1521
14;26;178;1463
14;27;178;1463
14;28;176;1642
14;29;176;1642
14;30;172;1622
14;31;178;1647
14;32;185;1490
14;33;190;1511
14;34;101;1106
14;35;197;1546
14;36;163;1398
14;37;153;1542
14;38;213;1601
14;39;221;1633
14;40;205;1905
14;41;208;1918
14;42;185;1821
14;43;185;1821
14;44;185;1821
14;45;190;1840
14;46;190;1840
14;47;190;1840
14;48;190;1840
14;49;190;1840
14;50;192;1852
14;51;192;1852
14;52;194;1860
14;53;197;1870
14;54;197;1870
14;55;197;1870
14;56;197;1870
14;57;197;1870
14;58;198;1876
14;59;197;1547
14;60;196;1541
14;61;196;1539
14;62;196;1539
14;63;196;1539
14;64;173;1443
14;65;88;910
14;66;109;1010
14;67;112;1022
14;68;119;1054
14;69;170;1261
14;70;187;1337
14;71;194;1363
14;72;217;1464
14;73;95;1022
14;74;95;1022
14;75;101;1118
14;76;101;1118
14;77;167;1590
14;78;167;1590
14;79;177;1633
14;80;103;1141
15;1;612;7700
15;2;44;183
15;3;92;384
15;4;100;417
15;5;100;417
15;6;105;441
15;7;119;498
15;8;118;494
15;9;119;1120
15;10;38;161
15;11;26;109
15;12;198;2645
15;13;5;19
15;14;9;41
15;15;0;0
15;16;0;0
15;17;128;1118
15;18;139;1205
15;19;139;1205
15;20;136;1194
15;21;146;1234
15;22;146;1234
15;23;139;1206
15;24;155;1273
15;25;201;1560
15;26;187;1502
15;27;187;1502
15;28;185;1681
15;29;185;1681
15;30;181;1661
15;31;187;1686
15;32;194;1529
15;33;199;1550
15;34;110;1145
15;35;206;1585
15;36;172;1437
15;37;162;1581
15;38;222;1640
15;39;230;1672
15;40;214;1944
15;41;217;1957
15;42;194;1860
15;43;194;1860
15;44;194;1860
15;45;199;1879
15;46;199;1879
15;47;199;1879
15;48;199;1879
15;49;199;1879
15;50;201;1891
15;51;201;1891
15;52;203;1899
15;53;206;1909
15;54;206;1909
15;55;206;1909
15;56;206;1909
15;57;206;1909
15;58;207;1915
15;59;206;1586
15;60;205;1580
15;61;205;1578
15;62;205;1578
15;63;205;1578
15;64;182;1482
15;65;97;949
15;66;118;1049
15;67;121;1061
15;68;128;1093
15;69;179;1300
15;70;196;1376
15;71;203;1402
15;72;226;1503
15;73;104;1061
15;74;104;1061
15;75;110;1157
15;76;110;1157
15;77;176;1629
15;78;176;1629
15;79;186;1672
15;80;112;1180
16;1;612;7700
16;2;44;183
16;3;92;384
16;4;100;417
16;5;100;417
16;6;105;441
16;7;119;498
16;8;118;494
16;9;119;1120
16;10;38;161
16;11;26;109
16;12;198;2645
16;13;5;19
16;14;9;41
16;15;0;0
16;16;0;0
16;17;128;1118
16;18;139;1205
16;19;139;1205
16;20;136;1194
16;21;146;1234
16;22;146;1234
16;23;139;1206
16;24;155;1273
16;25;201;1560
16;26;187;1502
16;27;187;1502
16;28;185;1681
16;29;185;1681
16;30;181;1661
16;31;187;1686
16;32;194;1529
16;33;199;1550
16;34;110;1145
16;35;206;1585
16;36;172;1437
16;37;162;1581
16;38;222;1640
16;39;230;1672
16;40;214;1944
16;41;217;1957
16;42;194;1860
16;43;194;1860
16;44;194;1860
16;45;199;1879
16;46;199;1879
16;47;199;1879
16;48;199;1879
16;49;199;1879
16;50;201;1891
16;51;201;1891
16;52;203;1899
16;53;206;1909
16;54;206;1909
16;55;206;1909
16;56;206;1909
16;57;206;1909
16;58;207;1915
16;59;206;1586
16;60;205;1580
16;61;205;1578
16;62;205;1578
16;63;205;1578
16;64;182;1482
16;65;97;949
16;66;118;1049
16;67;121;1061
16;68;128;1093
16;69;179;1300
16;70;196;1376
16;71;203;1402
16;72;226;1503
16;73;104;1061
16;74;104;1061
16;75;110;1157
16;76;110;1157
16;77;176;1629
16;78;176;1629
16;79;186;1672
16;80;112;1180
17;1;601;7820
17;2;126;939
17;3;88;807
17;4;96;840
17;5;96;840
17;6;101;864
17;7;91;635
17;8;92;639
17;9;73;670
17;10;77;734
17;11;89;786
17;12;126;1761
17;13;110;875
17;14;105;853
17;15;114;892
17;16;114;892
17;17;0;0
17;18;67;321
17;19;67;321
17;20;64;310
17;21;74;350
17;22;74;350
17;23;67;322
17;24;83;389
17;25;161;1137
17;26;147;1088
17;27;147;1088
17;28;113;797
17;29;113;797
17;30;109;777
17;31;115;802
17;32;154;1115
17;33;159;1136
17;34;70;731
17;35;151;1096
17;36;132;1023
17;37;90;697
17;38;181;1217
17;39;189;1249
17;40;142;1060
17;41;145;1073
17;42;122;976
17;43;122;976
17;44;122;976
17;45;127;995
17;46;127;995
17;47;127;995
17;48;127;995
17;49;127;995
17;50;129;1007
17;51;129;1007
17;52;131;1015
17;53;134;1025
17;54;134;1025
17;55;134;1025
17;56;134;1025
17;57;134;1025
17;58;135;1031
17;59;138;1043
17;60;140;1051
17;61;141;1055
17;62;141;1055
17;63;141;1055
17;64;127;858
17;65;57;535
17;66;78;635
17;67;81;647
17;68;88;679
17;69;139;886
17;70;156;962
17;71;163;988
17;72;186;1089
17;73;64;647
17;74;64;647
17;75;70;743
17;76;70;743
17;77;136;1215
17;78;136;1215
17;79;146;1258
17;80;72;766
18;1;650;8233
18;2;149;918
18;3;137;1220
18;4;145;1253
18;5;134;693
18;6;128;671
18;7;114;614
18;8;115;618
18;9;96;649
18;10;100;713
18;11;112;765
18;12;155;1820
18;13;133;854
18;14;128;832
18;15;137;871
18;16;137;871
18;17;105;647
18;18;0;0
18;19;0;0
18;20;15;67
18;21;25;107
18;22;25;107
18;23;18;79
18;24;34;146
18;25;156;729
18;26;142;671
18;27;142;671
18;28;162;1210
18;29;162;1210
18;30;158;1190
18;31;164;1215
18;32;149;698
18;33;154;719
18;34;65;314
18;35;161;754
18;36;127;606
18;37;139;1110
18;38;177;809
18;39;185;841
18;40;191;1473
18;41;194;1486
18;42;171;1389
18;43;171;1389
18;44;171;1389
18;45;173;803
18;46;173;803
18;47;173;803
18;48;173;803
18;49;173;803
18;50;170;791
18;51;170;791
18;52;168;784
18;53;167;777
18;54;167;777
18;55;167;777
18;56;167;777
18;57;167;777
18;58;164;767
18;59;161;755
18;60;160;749
18;61;160;747
18;62;160;747
18;63;160;747
18;64;137;651
18;65;74;478
18;66;87;456
18;67;90;468
18;68;97;500
18;69;148;707
18;70;165;783
18;71;172;809
18;72;195;910
18;73;65;330
18;74;65;330
18;75;65;326
18;76;65;326
18;77;131;798
18;78;131;798
18;79;141;841
18;80;67;349
19;1;650;8233
19;2;149;918
19;3;137;1220
19;4;145;1253
19;5;134;693
19;6;128;671
19;7;114;614
19;8;115;618
19;9;96;649
19;10;100;713
19;11;112;765
19;12;155;1820
19;13;133;854
19;14;128;832
19;15;137;871
19;16;137;871
19;17;105;647
19;18;0;0
19;19;0;0
19;20;15;67
19;21;25;107
19;22;25;107
19;23;18;79
19;24;34;146
19;25;156;729
19;26;142;671
19;27;142;671
19;28;162;1210
19;29;162;1210
19;30;158;1190
19;31;164;1215
19;32;149;698
19;33;154;719
19;34;65;314
19;35;161;754
19;36;127;606
19;37;139;1110
19;38;177;809
19;39;185;841
19;40;191;1473
19;41;194;1486
19;42;171;1389
19;43;171;1389
19;44;171;1389
19;45;173;803
19;46;173;803
19;47;173;803
19;48;173;803
19;49;173;803
19;50;170;791
19;51;170;791
19;52;168;784
19;53;167;777
19;54;167;777
19;55;167;777
19;56;167;777
19;57;167;777
19;58;164;767
19;59;161;755
19;60;160;749
19;61;160;747
19;62;160;747
19;63;160;747
19;64;137;651
19;65;74;478
19;66;87;456
19;67;90;468
19;68;97;500
19;69;148;707
19;70;165;783
19;71;172;809
19;72;195;910
19;73;65;330
19;74;65;330
19;75;65;326
19;76;65;326
19;77;131;798
19;78;131;798
19;79;141;841
19;80;67;349
20;1;635;8168
20;2;134;853
20;3;122;1155
20;4;130;1188
20;5;119;628
20;6;113;606
20;7;99;549
20;8;100;553
20;9;81;584
20;10;85;648
20;11;97;700
20;12;140;1755
20;13;118;789
20;14;113;767
20;15;122;806
20;16;122;806
20;17;90;582
20;18;101;669
20;19;101;669
20;20;0;0
20;21;10;42
20;22;10;42
20;23;3;14
20;24;19;81
20;25;141;664
20;26;127;606
20;27;127;606
20;28;147;1145
20;29;147;1145
20;30;143;1125
20;31;149;1150
20;32;134;633
20;33;139;654
20;34;50;249
20;35;146;689
20;36;112;541
20;37;124;1045
20;38;162;744
20;39;170;776
20;40;176;1408
20;41;179;1421
20;42;156;1324
20;43;156;1324
20;44;156;1324
20;45;158;738
20;46;158;738
20;47;158;738
20;48;158;738
20;49;158;738
20;50;155;726
20;51;155;726
20;52;153;719
20;53;152;712
20;54;152;712
20;55;152;712
20;56;152;712
20;57;152;712
20;58;149;702
20;59;146;690
20;60;145;684
20;61;145;682
20;62;145;682
20;63;145;682
20;64;122;586
20;65;59;413
20;66;72;391
20;67;75;403
20;68;82;435
20;69;133;642
20;70;150;718
20;71;157;744
20;72;180;845
20;73;50;265
20;74;50;265
20;75;50;261
20;76;50;261
20;77;116;733
20;78;116;733
20;79;126;776
20;80;52;284
21;1;625;8128
21;2;124;813
21;3;112;1115
21;4;120;1148
21;5;109;588
21;6;103;566
21;7;89;509
21;8;90;513
21;9;71;544
21;10;75;608
21;11;87;660
21;12;130;1715
21;13;108;749
21;14;103;727
21;15;112;766
21;16;112;766
21;17;80;542
21;18;91;629
21;19;91;629
21;20;88;618
21;21;0;0
21;22;0;0
21;23;91;630
21;24;9;41
21;25;131;624
