Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;363;4410
1;3;425;4671
1;4;417;4634
1;5;513;5038
1;6;461;4816
1;7;477;4884
1;8;542;5159
1;9;567;5261
1;10;522;5076
1;11;507;5014
1;12;507;5014
1;13;507;5014
1;14;524;4701
1;15;503;4613
1;16;529;4723
1;17;525;4705
1;18;525;4705
1;19;525;4705
1;20;573;4908
1;21;571;4898
1;22;578;4929
1;23;575;4916
1;24;595;6046
1;25;531;4731
1;26;531;4731
1;27;531;4731
1;28;531;4731
1;29;479;4513
1;30;389;4136
1;31;389;4136
1;32;423;4283
1;33;435;4327
1;34;448;4387
1;35;483;4535
1;36;481;4742
1;37;486;4759
1;38;512;5459
1;39;462;4658
1;40;462;4658
1;41;459;4645
1;42;460;5248
1;43;465;4672
1;44;465;4672
1;45;370;4057
1;46;450;4606
1;47;429;4301
1;48;344;3962
1;49;345;3967
1;50;347;3976
1;51;350;3990
1;52;351;3992
1;53;356;4012
1;54;372;4281
1;55;372;4281
1;56;378;4307
1;57;381;4321
1;58;384;4331
1;59;389;4353
1;60;389;4355
1;61;353;4461
1;62;356;4475
1;63;375;4625
1;64;372;4613
1;65;372;4613
1;66;372;4613
1;67;385;4667
1;68;396;4714
1;69;415;4796
1;70;418;4806
1;71;413;4784
1;72;409;4770
1;73;412;4780
1;74;414;4789
1;75;415;4794
1;76;427;5107
1;77;516;5482
1;78;509;5447
1;79;479;5322
1;80;493;5382
1;81;434;4324
1;82;322;3872
1;83;356;4221
1;84;359;4233
1;85;359;4234
1;86;418;4471
1;87;418;4471
1;88;414;4455
1;89;417;4467
2;1;361;4342
2;2;0;0
2;3;63;263
2;4;55;226
2;5;151;630
2;6;99;408
2;7;115;476
2;8;180;751
2;9;205;853
2;10;160;668
2;11;145;606
2;12;145;606
2;13;145;606
2;14;229;953
2;15;250;1043
2;16;294;1229
2;17;290;1211
2;18;290;1211
2;19;290;1211
2;20;338;1414
2;21;336;1404
2;22;343;1435
2;23;340;1422
2;24;292;1886
2;25;296;1237
2;26;296;1237
2;27;296;1237
2;28;296;1237
2;29;284;1181
2;30;365;1520
2;31;365;1520
2;32;331;1374
2;33;333;1388
2;34;325;1351
2;35;360;1499
2;36;334;1397
2;37;333;1392
2;38;313;1305
2;39;353;1475
2;40;353;1475
2;41;344;1436
2;42;415;5388
2;43;350;1463
2;44;350;1463
2;45;361;4815
2;46;403;1680
2;47;420;5059
2;48;335;4720
2;49;336;4725
2;50;338;4734
2;51;341;4748
2;52;342;4750
2;53;347;4770
2;54;363;5039
2;55;363;5039
2;56;369;5065
2;57;372;5079
2;58;375;5089
2;59;380;5111
2;60;380;5113
2;61;344;5219
2;62;347;5233
2;63;366;5383
2;64;363;5371
2;65;363;5371
2;66;363;5371
2;67;376;5425
2;68;387;5472
2;69;406;5554
2;70;409;5564
2;71;404;5542
2;72;400;5528
2;73;403;5538
2;74;405;5547
2;75;406;5552
2;76;382;5247
2;77;353;1473
2;78;364;1524
2;79;393;1641
2;80;418;1743
2;81;425;5082
2;82;313;4630
2;83;347;4979
2;84;350;4991
2;85;350;4992
2;86;409;5229
2;87;409;5229
2;88;405;5213
2;89;408;5225
3;1;423;4603
3;2;63;263
3;3;0;0
3;4;78;327
3;5;174;731
3;6;122;509
3;7;138;577
3;8;203;852
3;9;228;954
3;10;183;769
3;11;168;707
3;12;168;707
3;13;168;707
3;14;252;1054
3;15;273;1144
3;16;317;1330
3;17;313;1312
3;18;313;1312
3;19;313;1312
3;20;361;1515
3;21;359;1505
3;22;366;1536
3;23;363;1523
3;24;351;1934
3;25;319;1338
3;26;319;1338
3;27;319;1338
3;28;319;1338
3;29;307;1282
3;30;388;1621
3;31;388;1621
3;32;354;1475
3;33;356;1489
3;34;348;1452
3;35;383;1600
3;36;357;1498
3;37;356;1493
3;38;336;1406
3;39;376;1576
3;40;376;1576
3;41;367;1537
3;42;474;5436
3;43;373;1564
3;44;373;1564
3;45;406;1700
3;46;426;1781
3;47;476;1989
3;48;397;4981
3;49;398;4986
3;50;400;4995
3;51;403;5009
3;52;404;5011
3;53;409;5031
3;54;425;5300
3;55;425;5300
3;56;431;5326
3;57;434;5340
3;58;437;5350
3;59;442;5372
3;60;442;5374
3;61;406;5480
3;62;409;5494
3;63;428;5644
3;64;425;5632
3;65;425;5632
3;66;425;5632
3;67;438;5686
3;68;449;5733
3;69;468;5815
3;70;471;5825
3;71;466;5803
3;72;462;5789
3;73;465;5799
3;74;467;5808
3;75;468;5813
3;76;441;5295
3;77;376;1574
3;78;387;1625
3;79;416;1742
3;80;441;1844
3;81;481;2012
3;82;375;4891
3;83;409;5240
3;84;412;5252
3;85;412;5253
3;86;471;5490
3;87;471;5490
3;88;467;5474
3;89;470;5486
4;1;415;4566
4;2;55;226
4;3;78;327
4;4;0;0
4;5;96;406
4;6;44;184
4;7;60;252
4;8;125;527
4;9;150;629
4;10;105;444
4;11;90;382
4;12;90;382
4;13;90;382
4;14;174;729
4;15;195;819
4;16;239;1005
4;17;235;987
4;18;235;987
4;19;235;987
4;20;283;1190
4;21;281;1180
4;22;288;1211
4;23;285;1198
4;24;343;1440
4;25;241;1013
4;26;241;1013
4;27;241;1013
4;28;241;1013
4;29;229;957
4;30;310;1296
4;31;310;1296
4;32;276;1150
4;33;278;1164
4;34;270;1127
4;35;305;1275
4;36;279;1173
4;37;278;1168
4;38;258;1081
4;39;298;1251
4;40;298;1251
4;41;289;1212
4;42;442;1857
4;43;295;1239
4;44;295;1239
4;45;328;1375
4;46;348;1456
4;47;398;1664
4;48;389;4944
4;49;390;4949
4;50;392;4958
4;51;395;4972
4;52;396;4974
4;53;401;4994
4;54;417;5263
4;55;417;5263
4;56;423;5289
4;57;426;5303
4;58;429;5313
4;59;434;5335
4;60;434;5337
4;61;398;5443
4;62;401;5457
4;63;420;5607
4;64;417;5595
4;65;417;5595
4;66;417;5595
4;67;430;5649
4;68;441;5696
4;69;460;5778
4;70;463;5788
4;71;458;5766
4;72;454;5752
4;73;457;5762
4;74;459;5771
4;75;460;5776
4;76;409;1716
4;77;298;1249
4;78;309;1300
4;79;338;1417
4;80;363;1519
4;81;403;1687
4;82;367;4854
4;83;401;5203
4;84;404;5215
4;85;404;5216
4;86;422;1762
4;87;422;1762
4;88;418;1746
4;89;421;1758
5;1;511;4970
5;2;151;630
5;3;174;731
5;4;96;406
5;5;0;0
5;6;105;439
5;7;121;507
5;8;186;782
5;9;211;884
5;10;166;699
5;11;151;637
5;12;151;637
5;13;151;637
5;14;235;984
5;15;256;1074
5;16;300;1260
5;17;296;1242
5;18;296;1242
5;19;296;1242
5;20;344;1445
5;21;342;1435
5;22;349;1466
5;23;346;1453
5;24;404;1695
5;25;302;1268
5;26;302;1268
5;27;302;1268
5;28;302;1268
5;29;290;1212
5;30;371;1551
5;31;371;1551
5;32;337;1405
5;33;339;1419
5;34;331;1382
5;35;366;1530
5;36;340;1428
5;37;339;1423
5;38;319;1336
5;39;359;1506
5;40;359;1506
5;41;350;1467
5;42;503;2112
5;43;356;1494
5;44;356;1494
5;45;389;1630
5;46;409;1711
5;47;459;1919
5;48;475;1984
5;49;476;1989
5;50;478;1998
5;51;481;2012
5;52;482;2014
5;53;487;2034
5;54;512;2135
5;55;512;2135
5;56;518;2161
5;57;521;2175
5;58;524;2185
5;59;529;2207
5;60;529;2209
5;61;494;5847
5;62;497;5861
5;63;516;2477
5;64;513;2465
5;65;513;2465
5;66;513;2465
5;67;526;2519
5;68;537;2566
5;69;556;2648
5;70;559;2658
5;71;554;2636
5;72;550;2622
5;73;553;2632
5;74;555;2641
5;75;556;2646
5;76;470;1971
5;77;359;1504
5;78;370;1555
5;79;399;1672
5;80;424;1774
5;81;464;1942
5;82;463;5258
5;83;497;5607
5;84;500;5619
5;85;500;5620
5;86;483;2017
5;87;483;2017
5;88;479;2001
5;89;482;2013
6;1;459;4748
6;2;99;408
6;3;122;509
6;4;44;184
6;5;105;439
6;6;0;0
6;7;16;69
6;8;81;344
6;9;106;446
6;10;61;261
6;11;46;199
6;12;46;199
6;13;46;199
6;14;130;546
6;15;151;636
6;16;195;822
6;17;191;804
6;18;191;804
6;19;191;804
6;20;239;1007
6;21;237;997
6;22;244;1028
6;23;241;1015
6;24;299;1257
6;25;197;830
6;26;197;830
6;27;197;830
6;28;197;830
6;29;185;774
6;30;266;1113
6;31;266;1113
6;32;232;967
6;33;234;981
6;34;226;944
6;35;261;1092
6;36;235;990
6;37;234;985
6;38;214;898
6;39;254;1068
6;40;254;1068
6;41;245;1029
6;42;398;1674
6;43;251;1056
6;44;251;1056
6;45;284;1192
6;46;304;1273
6;47;354;1481
6;48;370;1546
6;49;371;1551
6;50;373;1560
6;51;376;1574
6;52;377;1576
6;53;382;1596
6;54;407;1697
6;55;407;1697
6;56;413;1723
6;57;416;1737
6;58;419;1747
6;59;424;1769
6;60;424;1771
6;61;399;2053
6;62;402;2067
6;63;411;2039
6;64;408;2027
6;65;408;2027
6;66;408;2027
6;67;421;2081
6;68;432;2128
