Location ID From;Location ID To;Driving Time (s);Distance (m)
3;122;230;2079
3;123;166;1818
3;124;160;1792
3;125;200;2791
4;1;411;4861
4;2;68;285
4;3;0;0
4;4;0;0
4;5;42;176
4;6;51;292
4;7;45;268
4;8;105;435
4;9;123;509
4;10;169;706
4;11;202;845
4;12;202;845
4;13;191;801
4;14;191;801
4;15;194;813
4;16;208;871
4;17;203;850
4;18;154;643
4;19;154;643
4;20;241;1005
4;21;254;1064
4;22;222;932
4;23;270;1135
4;24;270;1135
4;25;270;1135
4;26;260;1089
4;27;260;1089
4;28;260;1089
4;29;302;1265
4;30;279;1168
4;31;288;3981
4;32;277;3938
4;33;288;3980
4;34;298;4023
4;35;299;4028
4;36;340;4197
4;37;242;3582
4;38;207;3016
4;39;222;3193
4;40;243;3279
4;41;238;3287
4;42;232;3262
4;43;254;3410
4;44;281;3522
4;45;294;3578
4;46;294;3578
4;47;297;3502
4;48;276;3413
4;49;271;3396
4;50;273;3404
4;51;258;3340
4;52;272;3398
4;53;267;3445
4;54;246;3360
4;55;233;3237
4;56;268;3474
4;57;232;3352
4;58;247;3070
4;59;208;2909
4;60;261;3134
4;61;296;3278
4;62;255;3108
4;63;270;3168
4;64;266;3153
4;65;265;3148
4;66;278;3199
4;67;299;3289
4;68;304;3311
4;69;323;3391
4;70;355;3528
4;71;357;3535
4;72;357;3534
4;73;327;3633
4;74;271;3396
4;75;274;2675
4;76;169;2241
4;77;246;2560
4;78;280;2695
4;79;304;2797
4;80;228;2343
4;81;229;2344
4;82;245;2411
4;83;249;2429
4;84;256;2458
4;85;241;2399
4;86;271;2527
4;87;299;2643
4;88;271;2526
4;89;287;2593
4;90;292;2613
4;91;292;2613
4;92;292;2613
4;93;284;2716
4;94;306;2674
4;95;330;2772
4;96;313;2705
4;97;327;3406
4;98;299;2638
4;99;293;2611
4;100;310;2682
4;101;304;2658
4;102;251;2436
4;103;252;2437
4;104;233;2359
4;105;182;2149
4;106;214;2278
4;107;202;2228
4;108;255;2450
4;109;273;2787
4;110;223;2579
4;111;216;2548
4;112;255;2711
4;113;260;2733
4;114;271;2519
4;115;228;2340
4;116;231;2353
4;117;239;2387
4;118;199;2216
4;119;213;2278
4;120;219;2301
4;121;234;2095
4;122;230;2079
4;123;166;1818
4;124;160;1792
4;125;200;2791
5;1;439;4975
5;2;96;399
5;3;42;176
5;4;42;176
5;5;0;0
5;6;79;406
5;7;73;382
5;8;133;549
5;9;151;623
5;10;197;820
5;11;230;959
5;12;230;959
5;13;219;915
5;14;219;915
5;15;222;927
5;16;236;985
5;17;231;964
5;18;182;757
5;19;182;757
5;20;269;1119
5;21;282;1178
5;22;250;1046
5;23;298;1249
5;24;298;1249
5;25;298;1249
5;26;288;1203
5;27;288;1203
5;28;288;1203
5;29;330;1379
5;30;307;1282
5;31;316;4095
5;32;305;4052
5;33;316;4094
5;34;326;4137
5;35;327;4142
5;36;368;4311
5;37;270;3696
5;38;235;3130
5;39;250;3307
5;40;271;3393
5;41;266;3401
5;42;260;3376
5;43;282;3524
5;44;309;3636
5;45;322;3692
5;46;322;3692
5;47;325;3616
5;48;304;3527
5;49;299;3510
5;50;301;3518
5;51;286;3454
5;52;300;3512
5;53;295;3559
5;54;274;3474
5;55;261;3351
5;56;296;3588
5;57;260;3466
5;58;275;3184
5;59;236;3023
5;60;289;3248
5;61;324;3392
5;62;283;3222
5;63;298;3282
5;64;294;3267
5;65;293;3262
5;66;306;3313
5;67;327;3403
5;68;332;3425
5;69;351;3505
5;70;383;3642
5;71;385;3649
5;72;385;3648
5;73;355;3747
5;74;299;3510
5;75;302;2789
5;76;197;2355
5;77;274;2674
5;78;308;2809
5;79;332;2911
5;80;256;2457
5;81;257;2458
5;82;273;2525
5;83;277;2543
5;84;284;2572
5;85;269;2513
5;86;299;2641
5;87;327;2757
5;88;299;2640
5;89;315;2707
5;90;320;2727
5;91;320;2727
5;92;320;2727
5;93;312;2830
5;94;334;2788
5;95;358;2886
5;96;341;2819
5;97;355;3520
5;98;327;2752
5;99;321;2725
5;100;338;2796
5;101;332;2772
5;102;279;2550
5;103;280;2551
5;104;261;2473
5;105;210;2263
5;106;242;2392
5;107;230;2342
5;108;283;2564
5;109;301;2901
5;110;251;2693
5;111;244;2662
5;112;283;2825
5;113;288;2847
5;114;299;2633
5;115;256;2454
5;116;259;2467
5;117;267;2501
5;118;227;2330
5;119;241;2392
5;120;247;2415
5;121;262;2209
5;122;258;2193
5;123;194;1932
5;124;188;1906
5;125;228;2905
6;1;390;4693
6;2;65;351
6;3;51;292
6;4;51;292
6;5;79;406
6;6;0;0
6;7;10;44
6;8;102;501
6;9;120;575
6;10;166;772
6;11;199;911
6;12;199;911
6;13;188;867
6;14;188;867
6;15;191;879
6;16;205;937
6;17;200;916
6;18;151;709
6;19;151;709
6;20;238;1071
6;21;251;1130
6;22;219;998
6;23;267;1201
6;24;267;1201
6;25;267;1201
6;26;257;1155
6;27;257;1155
6;28;257;1155
6;29;299;1331
6;30;269;3820
6;31;267;3813
6;32;256;3770
6;33;267;3812
6;34;277;3855
6;35;278;3860
6;36;319;4029
6;37;221;3414
6;38;186;2848
6;39;201;3025
6;40;222;3111
6;41;217;3119
6;42;211;3094
6;43;233;3242
6;44;260;3354
6;45;273;3410
6;46;273;3410
6;47;276;3334
6;48;255;3245
6;49;250;3228
6;50;252;3236
6;51;237;3172
6;52;251;3230
6;53;246;3277
6;54;225;3192
6;55;212;3069
6;56;247;3306
6;57;211;3184
6;58;226;2902
6;59;187;2741
6;60;240;2966
6;61;275;3110
6;62;234;2940
6;63;249;3000
6;64;245;2985
6;65;244;2980
6;66;257;3031
6;67;278;3121
6;68;283;3143
6;69;302;3223
6;70;334;3360
6;71;336;3367
6;72;336;3366
6;73;306;3465
6;74;250;3228
6;75;253;2507
6;76;148;2073
6;77;225;2392
6;78;259;2527
6;79;283;2629
6;80;207;2175
6;81;208;2176
6;82;224;2243
6;83;228;2261
6;84;235;2290
6;85;220;2231
6;86;250;2359
6;87;278;2475
6;88;250;2358
6;89;266;2425
6;90;271;2445
6;91;271;2445
6;92;271;2445
6;93;263;2548
6;94;285;2506
6;95;309;2604
6;96;292;2537
6;97;306;3238
6;98;278;2470
6;99;272;2443
6;100;289;2514
6;101;283;2490
6;102;230;2268
6;103;231;2269
6;104;212;2191
6;105;161;1981
6;106;193;2110
6;107;181;2060
6;108;234;2282
6;109;252;2619
6;110;202;2411
6;111;195;2380
6;112;234;2543
6;113;239;2565
6;114;250;2351
6;115;207;2172
6;116;210;2185
6;117;218;2219
6;118;178;2048
6;119;192;2110
6;120;198;2133
6;121;213;1927
6;122;209;1911
6;123;145;1650
6;124;139;1624
6;125;179;2623
7;1;384;4669
7;2;59;327
7;3;45;268
7;4;45;268
7;5;73;382
7;6;10;44
7;7;0;0
7;8;96;477
7;9;114;551
7;10;160;748
7;11;193;887
7;12;193;887
7;13;182;843
7;14;182;843
7;15;185;855
7;16;199;913
7;17;194;892
7;18;145;685
7;19;145;685
7;20;232;1047
7;21;245;1106
7;22;213;974
7;23;261;1177
7;24;261;1177
7;25;261;1177
7;26;251;1131
7;27;251;1131
7;28;251;1131
7;29;293;1307
7;30;263;3796
7;31;261;3789
7;32;250;3746
7;33;261;3788
7;34;271;3831
7;35;272;3836
7;36;313;4005
7;37;215;3390
7;38;180;2824
7;39;195;3001
7;40;216;3087
7;41;211;3095
7;42;205;3070
7;43;227;3218
7;44;254;3330
7;45;267;3386
7;46;267;3386
7;47;270;3310
7;48;249;3221
7;49;244;3204
7;50;246;3212
7;51;231;3148
7;52;245;3206
7;53;240;3253
7;54;219;3168
7;55;206;3045
7;56;241;3282
7;57;205;3160
7;58;220;2878
7;59;181;2717
7;60;234;2942
7;61;269;3086
7;62;228;2916
7;63;243;2976
7;64;239;2961
7;65;238;2956
7;66;251;3007
7;67;272;3097
7;68;277;3119
7;69;296;3199
7;70;328;3336
7;71;330;3343
7;72;330;3342
7;73;300;3441
7;74;244;3204
7;75;247;2483
7;76;142;2049
7;77;219;2368
7;78;253;2503
7;79;277;2605
7;80;201;2151
7;81;202;2152
7;82;218;2219
7;83;222;2237
7;84;229;2266
7;85;214;2207
7;86;244;2335
7;87;272;2451
7;88;244;2334
7;89;260;2401
7;90;265;2421
7;91;265;2421
7;92;265;2421
7;93;257;2524
7;94;279;2482
7;95;303;2580
7;96;286;2513
7;97;300;3214
7;98;272;2446
7;99;266;2419
7;100;283;2490
7;101;277;2466
7;102;224;2244
7;103;225;2245
7;104;206;2167
7;105;155;1957
7;106;187;2086
7;107;175;2036
7;108;228;2258
7;109;246;2595
7;110;196;2387
7;111;189;2356
7;112;228;2519
7;113;233;2541
7;114;244;2327
7;115;201;2148
7;116;204;2161
7;117;212;2195
7;118;172;2024
7;119;186;2086
7;120;192;2109
7;121;207;1903
7;122;203;1887
7;123;139;1626
7;124;133;1600
7;125;173;2599
8;1;462;5070
8;2;57;236
8;3;105;435
8;4;105;435
8;5;133;549
8;6;102;501
8;7;96;477
8;8;0;0
8;9;21;86
8;10;122;507
8;11;155;646
8;12;155;646
8;13;144;602
8;14;144;602
8;15;147;614
8;16;161;672
8;17;156;651
8;18;107;444
8;19;107;444
8;20;194;806
8;21;207;865
8;22;175;733
8;23;223;936
8;24;223;936
8;25;223;936
8;26;213;890
8;27;213;890
8;28;213;890
8;29;255;1066
8;30;232;969
8;31;266;1111
8;32;255;1068
8;33;266;1110
8;34;276;1153
8;35;277;1158
8;36;318;1327
8;37;293;3791
8;38;258;3225
8;39;273;3402
8;40;294;3488
8;41;289;3496
8;42;283;3471
8;43;305;3619
8;44;332;3731
8;45;345;3787
8;46;345;3787
8;47;348;3711
8;48;327;3622
8;49;322;3605
8;50;324;3613
8;51;309;3549
8;52;323;3607
8;53;318;3654
8;54;297;3569
8;55;284;3446
8;56;319;3683
8;57;283;3561
8;58;298;3279
8;59;259;3118
8;60;312;3343
8;61;347;3487
8;62;306;3317
8;63;321;3377
8;64;317;3362
8;65;316;3357
8;66;329;3408
8;67;350;3498
8;68;355;3520
8;69;374;3600
8;70;406;3737
8;71;408;3744
8;72;408;3743
8;73;378;3842
8;74;322;3605
8;75;325;2884
8;76;220;2450
8;77;297;2769
8;78;331;2904
8;79;355;3006
8;80;279;2552
8;81;280;2553
8;82;296;2620
8;83;300;2638
8;84;307;2667
8;85;292;2608
8;86;322;2736
8;87;350;2852
8;88;322;2735
8;89;338;2802
8;90;343;2822
8;91;343;2822
8;92;343;2822
8;93;335;2925
8;94;357;2883
8;95;381;2981
8;96;364;2914
8;97;378;3615
8;98;350;2847
8;99;344;2820
8;100;361;2891
8;101;355;2867
8;102;302;2645
8;103;303;2646
8;104;284;2568
8;105;233;2358
8;106;265;2487
8;107;253;2437
8;108;306;2659
8;109;324;2996
8;110;274;2788
8;111;267;2757
8;112;306;2920
8;113;311;2942
8;114;322;2728
8;115;279;2549
8;116;282;2562
8;117;290;2596
8;118;250;2425
8;119;264;2487
8;120;270;2510
8;121;285;2304
8;122;281;2288
8;123;217;2027
8;124;211;2001
8;125;251;3000
9;1;480;5144
9;2;75;310
9;3;123;509
9;4;123;509
9;5;151;623
9;6;120;575
9;7;114;551
9;8;21;86
9;9;0;0
9;10;140;581
9;11;173;720
9;12;173;720
9;13;162;676
9;14;162;676
9;15;165;688
9;16;179;746
9;17;174;725
9;18;125;518
9;19;125;518
9;20;212;880
9;21;225;939
9;22;193;807
9;23;241;1010
9;24;241;1010
9;25;241;1010
9;26;231;964
9;27;231;964
9;28;231;964
9;29;273;1140
9;30;250;1043
9;31;284;1185
9;32;273;1142
9;33;284;1184
9;34;294;1227
9;35;295;1232
9;36;336;1401
9;37;311;3865
9;38;276;3299
9;39;291;3476
9;40;312;3562
9;41;307;3570
9;42;301;3545
9;43;323;3693
9;44;350;3805
9;45;363;3861
9;46;363;3861
9;47;366;3785
9;48;345;3696
9;49;340;3679
9;50;342;3687
9;51;327;3623
9;52;341;3681
9;53;336;3728
9;54;315;3643
9;55;302;3520
9;56;337;3757
9;57;301;3635
9;58;316;3353
9;59;277;3192
9;60;330;3417
9;61;365;3561
9;62;324;3391
9;63;339;3451
9;64;335;3436
9;65;334;3431
9;66;347;3482
9;67;368;3572
9;68;373;3594
9;69;392;3674
9;70;424;3811
9;71;426;3818
9;72;426;3817
9;73;396;3916
9;74;340;3679
9;75;343;2958
9;76;238;2524
9;77;315;2843
9;78;349;2978
9;79;373;3080
9;80;297;2626
9;81;298;2627
9;82;314;2694
9;83;318;2712
9;84;325;2741
9;85;310;2682
9;86;340;2810
9;87;368;2926
9;88;340;2809
9;89;356;2876
9;90;361;2896
9;91;361;2896
9;92;361;2896
9;93;353;2999
9;94;375;2957
9;95;399;3055
9;96;382;2988
9;97;396;3689
9;98;368;2921
9;99;362;2894
9;100;379;2965
9;101;373;2941
9;102;320;2719
9;103;321;2720
9;104;302;2642
9;105;251;2432
9;106;283;2561
9;107;271;2511
9;108;324;2733
9;109;342;3070
9;110;292;2862
9;111;285;2831
9;112;324;2994
9;113;329;3016
9;114;340;2802
9;115;297;2623
9;116;300;2636
9;117;308;2670
9;118;268;2499
9;119;282;2561
9;120;288;2584
9;121;303;2378
9;122;299;2362
9;123;235;2101
9;124;229;2075
9;125;269;3074
10;1;526;5341
10;2;121;507
10;3;169;706
10;4;169;706
10;5;197;820
10;6;166;772
10;7;160;748
10;8;122;507
10;9;140;581
10;10;0;0
10;11;49;209
10;12;49;209
10;13;38;165
10;14;38;165
10;15;41;177
10;16;99;417
10;17;94;396
10;18;45;189
10;19;45;189
10;20;132;551
10;21;145;610
10;22;113;478
10;23;161;681
10;24;161;681
10;25;161;681
10;26;151;635
10;27;151;635
10;28;151;635
10;29;193;811
10;30;170;714
10;31;204;856
10;32;193;813
10;33;204;855
10;34;214;898
10;35;215;903
10;36;256;1072
10;37;282;2029
10;38;304;2517
10;39;319;2694
10;40;340;2780
10;41;335;2788
10;42;329;2763
10;43;351;2911
10;44;378;3023
10;45;391;3079
10;46;391;3079
10;47;394;3003
10;48;373;2914
10;49;368;2897
10;50;370;2905
10;51;355;2841
10;52;369;2899
10;53;364;2946
10;54;343;2861
10;55;330;2738
10;56;365;2975
10;57;329;2853
10;58;344;2571
10;59;305;2410
10;60;358;2635
10;61;393;2779
10;62;352;2609
10;63;367;2669
10;64;363;2654
10;65;362;2649
10;66;375;2700
10;67;396;2790
10;68;401;2812
10;69;420;2892
10;70;452;3029
10;71;454;3036
10;72;454;3035
10;73;424;3134
10;74;368;2897
10;75;389;3155
10;76;284;2721
10;77;361;3040
10;78;395;3175
10;79;419;3277
10;80;343;2823
10;81;344;2824
10;82;360;2891
10;83;364;2909
10;84;371;2938
10;85;356;2879
10;86;386;3007
10;87;414;3123
10;88;386;3006
10;89;402;3073
10;90;407;3093
10;91;407;3093
10;92;407;3093
10;93;399;3196
10;94;421;3154
10;95;445;3252
10;96;428;3185
10;97;424;2907
10;98;414;3118
10;99;408;3091
10;100;425;3162
10;101;419;3138
10;102;366;2916
10;103;367;2917
10;104;348;2839
10;105;297;2629
10;106;329;2758
10;107;317;2708
10;108;370;2930
10;109;388;3267
10;110;338;3059
10;111;331;3028
10;112;370;3191
10;113;375;3213
10;114;386;2999
10;115;343;2820
10;116;346;2833
10;117;354;2867
10;118;314;2696
10;119;328;2758
10;120;334;2781
10;121;349;2575
10;122;345;2559
10;123;281;2298
10;124;275;2272
10;125;315;3271
11;1;559;5480
11;2;154;646
11;3;202;845
11;4;202;845
11;5;230;959
11;6;199;911
11;7;193;887
11;8;155;646
11;9;173;720
11;10;49;209
11;11;0;0
11;12;0;0
11;13;15;62
11;14;15;62
11;15;18;74
11;16;132;556
11;17;127;535
11;18;78;328
11;19;78;328
11;20;165;690
11;21;178;749
11;22;146;617
11;23;194;820
11;24;194;820
11;25;194;820
11;26;184;774
11;27;184;774
11;28;184;774
11;29;226;950
11;30;203;853
11;31;237;995
11;32;226;952
11;33;237;994
11;34;247;1037
11;35;248;1042
11;36;289;1211
11;37;261;1689
11;38;337;2656
11;39;352;2833
11;40;373;2919
11;41;368;2927
11;42;362;2902
11;43;384;3050
11;44;411;3162
11;45;424;3218
11;46;424;3218
11;47;427;3142
11;48;406;3053
11;49;401;3036
11;50;403;3044
11;51;388;2980
11;52;402;3038
11;53;397;3085
11;54;376;3000
11;55;363;2877
11;56;398;3114
11;57;362;2992
11;58;377;2710
11;59;338;2549
11;60;391;2774
11;61;426;2918
11;62;385;2748
11;63;400;2808
11;64;396;2793
11;65;395;2788
11;66;408;2839
11;67;429;2929
11;68;434;2951
11;69;453;3031
11;70;485;3168
11;71;487;3175
11;72;487;3174
11;73;457;3273
11;74;401;3036
11;75;422;3294
11;76;317;2860
11;77;394;3179
11;78;428;3314
11;79;452;3416
11;80;376;2962
11;81;377;2963
11;82;393;3030
11;83;397;3048
11;84;404;3077
11;85;389;3018
11;86;419;3146
11;87;447;3262
11;88;419;3145
11;89;435;3212
11;90;440;3232
11;91;440;3232
11;92;440;3232
11;93;432;3335
11;94;454;3293
11;95;478;3391
11;96;461;3324
11;97;457;3046
11;98;447;3257
11;99;441;3230
11;100;458;3301
11;101;452;3277
11;102;399;3055
11;103;400;3056
11;104;381;2978
11;105;330;2768
11;106;362;2897
11;107;350;2847
11;108;403;3069
11;109;421;3406
11;110;371;3198
11;111;364;3167
11;112;403;3330
11;113;408;3352
11;114;419;3138
11;115;376;2959
11;116;379;2972
11;117;387;3006
11;118;347;2835
11;119;361;2897
11;120;367;2920
11;121;382;2714
11;122;378;2698
11;123;314;2437
11;124;308;2411
11;125;348;3410
12;1;559;5480
12;2;154;646
12;3;202;845
12;4;202;845
12;5;230;959
12;6;199;911
12;7;193;887
12;8;155;646
12;9;173;720
12;10;49;209
12;11;0;0
12;12;0;0
12;13;15;62
12;14;15;62
12;15;18;74
12;16;132;556
12;17;127;535
12;18;78;328
12;19;78;328
12;20;165;690
12;21;178;749
12;22;146;617
12;23;194;820
12;24;194;820
12;25;194;820
12;26;184;774
12;27;184;774
12;28;184;774
12;29;226;950
12;30;203;853
12;31;237;995
12;32;226;952
12;33;237;994
12;34;247;1037
12;35;248;1042
12;36;289;1211
12;37;261;1689
12;38;337;2656
12;39;352;2833
12;40;373;2919
12;41;368;2927
12;42;362;2902
12;43;384;3050
12;44;411;3162
12;45;424;3218
12;46;424;3218
12;47;427;3142
12;48;406;3053
12;49;401;3036
12;50;403;3044
12;51;388;2980
12;52;402;3038
12;53;397;3085
12;54;376;3000
12;55;363;2877
12;56;398;3114
12;57;362;2992
12;58;377;2710
12;59;338;2549
12;60;391;2774
12;61;426;2918
12;62;385;2748
12;63;400;2808
12;64;396;2793
12;65;395;2788
12;66;408;2839
12;67;429;2929
12;68;434;2951
12;69;453;3031
12;70;485;3168
12;71;487;3175
12;72;487;3174
12;73;457;3273
12;74;401;3036
12;75;422;3294
12;76;317;2860
12;77;394;3179
12;78;428;3314
12;79;452;3416
12;80;376;2962
12;81;377;2963
12;82;393;3030
12;83;397;3048
12;84;404;3077
12;85;389;3018
12;86;419;3146
12;87;447;3262
12;88;419;3145
12;89;435;3212
12;90;440;3232
12;91;440;3232
12;92;440;3232
12;93;432;3335
12;94;454;3293
12;95;478;3391
12;96;461;3324
12;97;457;3046
12;98;447;3257
12;99;441;3230
12;100;458;3301
12;101;452;3277
12;102;399;3055
12;103;400;3056
12;104;381;2978
12;105;330;2768
12;106;362;2897
12;107;350;2847
12;108;403;3069
12;109;421;3406
12;110;371;3198
12;111;364;3167
12;112;403;3330
12;113;408;3352
12;114;419;3138
12;115;376;2959
12;116;379;2972
12;117;387;3006
12;118;347;2835
12;119;361;2897
12;120;367;2920
12;121;382;2714
12;122;378;2698
12;123;314;2437
12;124;308;2411
12;125;348;3410
13;1;548;5436
13;2;143;602
13;3;191;801
13;4;191;801
13;5;219;915
13;6;188;867
13;7;182;843
13;8;144;602
13;9;162;676
13;10;38;165
13;11;15;62
13;12;15;62
13;13;0;0
13;14;0;0
13;15;4;16
13;16;121;512
13;17;116;491
13;18;67;284
13;19;67;284
13;20;154;646
13;21;167;705
13;22;135;573
13;23;183;776
13;24;183;776
13;25;183;776
13;26;173;730
13;27;173;730
13;28;173;730
13;29;215;906
13;30;192;809
13;31;226;951
13;32;215;908
13;33;226;950
13;34;236;993
13;35;237;998
13;36;278;1167
13;37;247;1631
13;38;326;2612
13;39;341;2789
13;40;362;2875
13;41;357;2883
13;42;351;2858
13;43;373;3006
13;44;400;3118
13;45;413;3174
13;46;413;3174
13;47;416;3098
13;48;395;3009
13;49;390;2992
13;50;392;3000
13;51;377;2936
13;52;391;2994
13;53;386;3041
13;54;365;2956
13;55;352;2833
13;56;387;3070
13;57;351;2948
13;58;366;2666
13;59;327;2505
13;60;380;2730
13;61;415;2874
13;62;374;2704
13;63;389;2764
13;64;385;2749
13;65;384;2744
13;66;397;2795
13;67;418;2885
13;68;423;2907
13;69;442;2987
13;70;474;3124
13;71;476;3131
13;72;476;3130
13;73;446;3229
13;74;390;2992
13;75;411;3250
13;76;306;2816
13;77;383;3135
13;78;417;3270
13;79;441;3372
13;80;365;2918
13;81;366;2919
13;82;382;2986
13;83;386;3004
