Location ID From;Location ID To;Driving Time (s);Distance (m)
4;62;198;1639
4;63;225;1754
4;64;246;1839
4;65;212;1628
4;66;223;1673
4;67;219;1726
4;68;169;1523
4;69;146;1354
4;70;149;1366
4;71;166;1438
4;72;168;1447
4;73;180;1497
4;74;190;1538
4;75;191;1542
4;76;196;1564
4;77;202;1588
4;78;207;1558
4;79;207;1558
4;80;211;1576
4;81;213;1584
4;82;227;1694
4;83;236;1799
4;84;229;1769
4;85;233;1788
4;86;238;1809
4;87;240;1815
4;88;242;1824
4;89;270;2284
4;90;268;2278
4;91;264;2260
4;92;232;2127
4;93;250;2204
4;94;265;2265
4;95;269;2281
4;96;282;2335
4;97;265;1919
4;98;273;1953
4;99;261;1903
4;100;269;1938
4;101;273;1953
4;102;266;2272
4;103;266;2272
4;104;283;2341
4;105;294;2386
4;106;297;2399
4;107;228;1765
4;108;248;1849
4;109;251;1861
4;110;244;2074
4;111;226;2001
4;112;221;1977
4;113;217;1964
4;114;215;1952
5;1;725;9316
5;2;83;452
5;3;91;451
5;4;117;556
5;5;0;0
5;6;0;0
5;7;118;902
5;8;25;102
5;9;25;102
5;10;36;151
5;11;36;151
5;12;39;162
5;13;60;253
5;14;60;253
5;15;55;231
5;16;55;231
5;17;71;297
5;18;71;297
5;19;37;157
5;20;37;157
5;21;37;157
5;22;82;442
5;23;82;442
5;24;84;467
5;25;105;831
5;26;49;205
5;27;57;239
5;28;137;1015
5;29;137;1015
5;30;114;482
5;31;114;482
5;32;114;482
5;33;123;521
5;34;110;933
5;35;109;509
5;36;110;527
5;37;45;189
5;38;46;193
5;39;47;196
5;40;52;219
5;41;73;309
5;42;74;312
5;43;76;322
5;44;79;333
5;45;81;343
5;46;82;345
5;47;82;345
5;48;82;345
5;49;84;353
5;50;84;353
5;51;86;362
5;52;40;167
5;53;40;167
5;54;69;293
5;55;69;293
5;56;91;506
5;57;91;506
5;58;229;2112
5;59;255;2221
5;60;146;1430
5;61;160;1484
5;62;193;1617
5;63;220;1732
5;64;241;1817
5;65;207;1606
5;66;218;1651
5;67;214;1704
5;68;164;1501
5;69;141;1332
5;70;144;1344
5;71;161;1416
5;72;163;1425
5;73;175;1475
5;74;185;1516
5;75;186;1520
5;76;191;1542
5;77;197;1566
5;78;202;1536
5;79;202;1536
5;80;206;1554
5;81;208;1562
5;82;222;1672
5;83;231;1777
5;84;224;1747
5;85;228;1766
5;86;233;1787
5;87;235;1793
5;88;237;1802
5;89;265;2262
5;90;263;2256
5;91;259;2238
5;92;227;2105
5;93;245;2182
5;94;260;2243
5;95;264;2259
5;96;277;2313
5;97;260;1897
5;98;268;1931
5;99;256;1881
5;100;264;1916
5;101;268;1931
5;102;261;2250
5;103;261;2250
5;104;278;2319
5;105;289;2364
5;106;292;2377
5;107;223;1743
5;108;243;1827
5;109;246;1839
5;110;239;2052
5;111;221;1979
5;112;216;1955
5;113;212;1942
5;114;210;1930
6;1;725;9316
6;2;83;452
6;3;91;451
6;4;117;556
6;5;0;0
6;6;0;0
6;7;118;902
6;8;25;102
6;9;25;102
6;10;36;151
6;11;36;151
6;12;39;162
6;13;60;253
6;14;60;253
6;15;55;231
6;16;55;231
6;17;71;297
6;18;71;297
6;19;37;157
6;20;37;157
6;21;37;157
6;22;82;442
6;23;82;442
6;24;84;467
6;25;105;831
6;26;49;205
6;27;57;239
6;28;137;1015
6;29;137;1015
6;30;114;482
6;31;114;482
6;32;114;482
6;33;123;521
6;34;110;933
6;35;109;509
6;36;110;527
6;37;45;189
6;38;46;193
6;39;47;196
6;40;52;219
6;41;73;309
6;42;74;312
6;43;76;322
6;44;79;333
6;45;81;343
6;46;82;345
6;47;82;345
6;48;82;345
6;49;84;353
6;50;84;353
6;51;86;362
6;52;40;167
6;53;40;167
6;54;69;293
6;55;69;293
6;56;91;506
6;57;91;506
6;58;229;2112
6;59;255;2221
6;60;146;1430
6;61;160;1484
6;62;193;1617
6;63;220;1732
6;64;241;1817
6;65;207;1606
6;66;218;1651
6;67;214;1704
6;68;164;1501
6;69;141;1332
6;70;144;1344
6;71;161;1416
6;72;163;1425
6;73;175;1475
6;74;185;1516
6;75;186;1520
6;76;191;1542
6;77;197;1566
6;78;202;1536
6;79;202;1536
6;80;206;1554
6;81;208;1562
6;82;222;1672
6;83;231;1777
6;84;224;1747
6;85;228;1766
6;86;233;1787
6;87;235;1793
6;88;237;1802
6;89;265;2262
6;90;263;2256
6;91;259;2238
6;92;227;2105
6;93;245;2182
6;94;260;2243
6;95;264;2259
6;96;277;2313
6;97;260;1897
6;98;268;1931
6;99;256;1881
6;100;264;1916
6;101;268;1931
6;102;261;2250
6;103;261;2250
6;104;278;2319
6;105;289;2364
6;106;292;2377
6;107;223;1743
6;108;243;1827
6;109;246;1839
6;110;239;2052
6;111;221;1979
6;112;216;1955
6;113;212;1942
6;114;210;1930
7;1;731;9344
7;2;89;480
7;3;97;479
7;4;123;584
7;5;7;30
7;6;7;30
7;7;0;0
7;8;31;130
7;9;31;130
7;10;42;179
7;11;42;179
7;12;45;190
7;13;66;281
7;14;66;281
7;15;61;259
7;16;61;259
7;17;77;325
7;18;77;325
7;19;43;185
7;20;43;185
7;21;43;185
7;22;88;470
7;23;88;470
7;24;90;495
7;25;111;859
7;26;55;233
7;27;63;267
7;28;143;1043
7;29;143;1043
7;30;120;510
7;31;120;510
7;32;120;510
7;33;129;549
7;34;116;961
7;35;115;537
7;36;116;555
7;37;51;217
7;38;52;221
7;39;53;224
7;40;58;247
7;41;79;337
7;42;80;340
7;43;82;350
7;44;85;361
7;45;87;371
7;46;88;373
7;47;88;373
7;48;88;373
7;49;90;381
7;50;90;381
7;51;92;390
7;52;46;195
7;53;46;195
7;54;75;321
7;55;75;321
7;56;97;534
7;57;97;534
7;58;235;2140
7;59;261;2249
7;60;152;1458
7;61;166;1512
7;62;199;1645
7;63;226;1760
7;64;247;1845
7;65;213;1634
7;66;224;1679
7;67;220;1732
7;68;170;1529
7;69;147;1360
7;70;150;1372
7;71;167;1444
7;72;169;1453
7;73;181;1503
7;74;191;1544
7;75;192;1548
7;76;197;1570
7;77;203;1594
7;78;208;1564
7;79;208;1564
7;80;212;1582
7;81;214;1590
7;82;228;1700
7;83;237;1805
7;84;230;1775
7;85;234;1794
7;86;239;1815
7;87;241;1821
7;88;243;1830
7;89;271;2290
7;90;269;2284
7;91;265;2266
7;92;233;2133
7;93;251;2210
7;94;266;2271
7;95;270;2287
7;96;283;2341
7;97;266;1925
7;98;274;1959
7;99;262;1909
7;100;270;1944
7;101;274;1959
7;102;267;2278
7;103;267;2278
7;104;284;2347
7;105;295;2392
7;106;298;2405
7;107;229;1771
7;108;249;1855
7;109;252;1867
7;110;245;2080
7;111;227;2007
7;112;222;1983
7;113;218;1970
7;114;216;1958
8;1;701;9216
8;2;59;352
8;3;67;351
8;4;93;456
8;5;101;832
8;6;101;832
8;7;94;801
8;8;0;0
8;9;0;0
8;10;12;51
8;11;12;51
8;12;15;62
8;13;36;153
8;14;36;153
8;15;31;131
8;16;31;131
8;17;47;197
8;18;47;197
8;19;13;57
8;20;13;57
8;21;13;57
8;22;58;342
8;23;58;342
8;24;60;367
8;25;81;731
8;26;25;105
8;27;33;139
8;28;113;915
8;29;113;915
8;30;90;382
8;31;90;382
8;32;90;382
8;33;99;421
8;34;86;833
8;35;85;409
8;36;86;427
8;37;21;89
8;38;22;93
8;39;23;96
8;40;28;119
8;41;49;209
8;42;50;212
8;43;52;222
8;44;55;233
8;45;57;243
8;46;58;245
8;47;58;245
8;48;58;245
8;49;60;253
8;50;60;253
8;51;62;262
8;52;16;67
8;53;16;67
8;54;45;193
8;55;45;193
8;56;67;406
8;57;67;406
8;58;205;2012
8;59;231;2121
8;60;122;1330
8;61;136;1384
8;62;169;1517
8;63;196;1632
8;64;217;1717
8;65;183;1506
8;66;194;1551
8;67;190;1604
8;68;140;1401
8;69;117;1232
8;70;120;1244
8;71;137;1316
8;72;139;1325
8;73;151;1375
8;74;161;1416
8;75;162;1420
8;76;167;1442
8;77;173;1466
8;78;178;1436
8;79;178;1436
8;80;182;1454
8;81;184;1462
8;82;198;1572
8;83;207;1677
8;84;200;1647
8;85;204;1666
8;86;209;1687
8;87;211;1693
8;88;213;1702
8;89;241;2162
8;90;239;2156
8;91;235;2138
8;92;203;2005
8;93;221;2082
8;94;236;2143
8;95;240;2159
8;96;253;2213
8;97;236;1797
8;98;244;1831
8;99;232;1781
8;100;240;1816
8;101;244;1831
8;102;237;2150
8;103;237;2150
8;104;254;2219
8;105;265;2264
8;106;268;2277
8;107;199;1643
8;108;219;1727
8;109;222;1739
8;110;215;1952
8;111;197;1879
8;112;192;1855
8;113;188;1842
8;114;186;1830
9;1;701;9216
9;2;59;352
9;3;67;351
9;4;93;456
9;5;101;832
9;6;101;832
9;7;94;801
9;8;0;0
9;9;0;0
9;10;12;51
9;11;12;51
9;12;15;62
9;13;36;153
9;14;36;153
9;15;31;131
9;16;31;131
9;17;47;197
9;18;47;197
9;19;13;57
9;20;13;57
9;21;13;57
9;22;58;342
9;23;58;342
9;24;60;367
9;25;81;731
9;26;25;105
9;27;33;139
9;28;113;915
9;29;113;915
9;30;90;382
9;31;90;382
9;32;90;382
9;33;99;421
9;34;86;833
9;35;85;409
9;36;86;427
9;37;21;89
9;38;22;93
9;39;23;96
9;40;28;119
9;41;49;209
9;42;50;212
9;43;52;222
9;44;55;233
9;45;57;243
9;46;58;245
9;47;58;245
9;48;58;245
9;49;60;253
9;50;60;253
9;51;62;262
9;52;16;67
9;53;16;67
9;54;45;193
9;55;45;193
9;56;67;406
9;57;67;406
9;58;205;2012
9;59;231;2121
9;60;122;1330
9;61;136;1384
9;62;169;1517
9;63;196;1632
9;64;217;1717
9;65;183;1506
9;66;194;1551
9;67;190;1604
9;68;140;1401
9;69;117;1232
9;70;120;1244
9;71;137;1316
9;72;139;1325
9;73;151;1375
9;74;161;1416
9;75;162;1420
9;76;167;1442
9;77;173;1466
9;78;178;1436
9;79;178;1436
9;80;182;1454
9;81;184;1462
9;82;198;1572
9;83;207;1677
9;84;200;1647
9;85;204;1666
9;86;209;1687
9;87;211;1693
9;88;213;1702
9;89;241;2162
9;90;239;2156
9;91;235;2138
9;92;203;2005
9;93;221;2082
9;94;236;2143
9;95;240;2159
9;96;253;2213
9;97;236;1797
9;98;244;1831
9;99;232;1781
9;100;240;1816
9;101;244;1831
9;102;237;2150
9;103;237;2150
9;104;254;2219
9;105;265;2264
9;106;268;2277
9;107;199;1643
9;108;219;1727
9;109;222;1739
9;110;215;1952
9;111;197;1879
9;112;192;1855
9;113;188;1842
9;114;186;1830
10;1;689;9166
10;2;47;302
10;3;55;301
10;4;81;406
10;5;89;782
10;6;89;782
10;7;82;751
10;8;105;780
10;9;105;780
10;10;0;0
10;11;0;0
10;12;3;12
10;13;65;342
10;14;65;342
10;15;70;364
10;16;70;364
10;17;60;322
10;18;60;322
10;19;117;835
10;20;117;835
10;21;117;835
10;22;46;292
10;23;46;292
10;24;48;317
10;25;69;681
10;26;13;55
10;27;21;89
10;28;101;865
10;29;101;865
10;30;88;893
10;31;88;893
10;32;88;893
10;33;97;932
10;34;74;783
10;35;77;814
10;36;78;832
10;37;86;428
10;38;87;432
10;39;88;435
10;40;93;458
10;41;74;438
10;42;73;435
10;43;71;425
10;44;69;416
10;45;66;402
10;46;66;402
10;47;66;402
10;48;66;402
10;49;64;396
10;50;64;396
10;51;61;385
10;52;120;845
10;53;120;845
10;54;78;454
10;55;78;454
10;56;55;356
10;57;55;356
10;58;193;1962
10;59;219;2071
10;60;110;1280
10;61;124;1334
10;62;157;1467
10;63;184;1582
10;64;205;1667
10;65;171;1456
10;66;182;1501
10;67;178;1554
10;68;128;1351
10;69;105;1182
10;70;108;1194
10;71;125;1266
10;72;127;1275
10;73;139;1325
10;74;149;1366
10;75;150;1370
10;76;155;1392
10;77;161;1416
10;78;166;1386
10;79;166;1386
10;80;170;1404
10;81;172;1412
10;82;186;1522
10;83;195;1627
10;84;188;1597
10;85;192;1616
10;86;197;1637
10;87;199;1643
10;88;201;1652
10;89;229;2112
10;90;227;2106
10;91;223;2088
10;92;191;1955
10;93;209;2032
10;94;224;2093
10;95;228;2109
10;96;241;2163
10;97;224;1747
10;98;232;1781
10;99;220;1731
10;100;228;1766
10;101;232;1781
10;102;225;2100
10;103;225;2100
10;104;242;2169
10;105;253;2214
10;106;256;2227
10;107;187;1593
10;108;207;1677
10;109;210;1689
10;110;203;1902
10;111;185;1829
10;112;180;1805
10;113;176;1792
10;114;174;1780
11;1;689;9166
11;2;47;302
11;3;55;301
11;4;81;406
11;5;89;782
11;6;89;782
11;7;82;751
11;8;105;780
11;9;105;780
11;10;0;0
11;11;0;0
11;12;3;12
11;13;65;342
11;14;65;342
11;15;70;364
11;16;70;364
11;17;60;322
11;18;60;322
11;19;117;835
11;20;117;835
11;21;117;835
11;22;46;292
11;23;46;292
11;24;48;317
11;25;69;681
11;26;13;55
11;27;21;89
11;28;101;865
11;29;101;865
11;30;88;893
11;31;88;893
11;32;88;893
11;33;97;932
11;34;74;783
11;35;77;814
11;36;78;832
11;37;86;428
11;38;87;432
11;39;88;435
11;40;93;458
11;41;74;438
11;42;73;435
11;43;71;425
11;44;69;416
11;45;66;402
11;46;66;402
11;47;66;402
11;48;66;402
11;49;64;396
11;50;64;396
11;51;61;385
11;52;120;845
11;53;120;845
11;54;78;454
11;55;78;454
11;56;55;356
11;57;55;356
11;58;193;1962
11;59;219;2071
11;60;110;1280
11;61;124;1334
11;62;157;1467
11;63;184;1582
11;64;205;1667
11;65;171;1456
11;66;182;1501
11;67;178;1554
11;68;128;1351
11;69;105;1182
11;70;108;1194
11;71;125;1266
11;72;127;1275
11;73;139;1325
11;74;149;1366
11;75;150;1370
11;76;155;1392
11;77;161;1416
11;78;166;1386
11;79;166;1386
11;80;170;1404
11;81;172;1412
11;82;186;1522
11;83;195;1627
11;84;188;1597
11;85;192;1616
11;86;197;1637
11;87;199;1643
11;88;201;1652
11;89;229;2112
11;90;227;2106
11;91;223;2088
11;92;191;1955
11;93;209;2032
11;94;224;2093
11;95;228;2109
11;96;241;2163
11;97;224;1747
11;98;232;1781
11;99;220;1731
11;100;228;1766
11;101;232;1781
11;102;225;2100
11;103;225;2100
11;104;242;2169
11;105;253;2214
11;106;256;2227
11;107;187;1593
11;108;207;1677
11;109;210;1689
11;110;203;1902
11;111;185;1829
11;112;180;1805
11;113;176;1792
11;114;174;1780
12;1;686;9154
12;2;44;290
12;3;52;289
12;4;78;394
12;5;86;770
12;6;86;770
12;7;79;739
12;8;102;768
12;9;102;768
12;10;113;817
12;11;113;817
12;12;0;0
12;13;62;330
12;14;62;330
12;15;67;352
12;16;67;352
12;17;57;310
12;18;57;310
12;19;114;823
12;20;114;823
12;21;114;823
12;22;43;280
12;23;43;280
12;24;45;305
12;25;66;669
12;26;10;43
12;27;18;77
12;28;98;853
12;29;98;853
12;30;85;881
12;31;85;881
12;32;85;881
12;33;94;920
12;34;71;771
12;35;74;802
12;36;75;820
12;37;83;416
12;38;84;420
12;39;85;423
12;40;90;446
12;41;71;426
12;42;70;423
12;43;68;413
12;44;66;404
12;45;63;390
12;46;63;390
12;47;63;390
12;48;63;390
12;49;61;384
12;50;61;384
12;51;58;373
12;52;117;833
12;53;117;833
12;54;75;442
12;55;75;442
12;56;52;344
12;57;52;344
12;58;190;1950
12;59;216;2059
12;60;107;1268
12;61;121;1322
12;62;154;1455
12;63;181;1570
12;64;202;1655
12;65;168;1444
12;66;179;1489
12;67;175;1542
12;68;125;1339
12;69;102;1170
12;70;105;1182
12;71;122;1254
12;72;124;1263
12;73;136;1313
12;74;146;1354
12;75;147;1358
12;76;152;1380
12;77;158;1404
12;78;163;1374
12;79;163;1374
12;80;167;1392
12;81;169;1400
12;82;183;1510
12;83;192;1615
12;84;185;1585
12;85;189;1604
12;86;194;1625
12;87;196;1631
12;88;198;1640
12;89;226;2100
12;90;224;2094
12;91;220;2076
12;92;188;1943
12;93;206;2020
12;94;221;2081
12;95;225;2097
12;96;238;2151
12;97;221;1735
12;98;229;1769
12;99;217;1719
12;100;225;1754
12;101;229;1769
12;102;222;2088
12;103;222;2088
12;104;239;2157
12;105;250;2202
12;106;253;2215
12;107;184;1581
12;108;204;1665
12;109;207;1677
12;110;200;1890
12;111;182;1817
12;112;177;1793
12;113;173;1780
12;114;171;1768
13;1;666;8996
13;2;36;324
13;3;44;323
13;4;70;428
13;5;78;804
13;6;78;804
13;7;71;773
13;8;94;802
13;9;94;802
13;10;105;851
13;11;105;851
13;12;108;862
13;13;0;0
13;14;0;0
13;15;6;24
13;16;6;24
13;17;11;46
13;18;11;46
13;19;106;857
13;20;106;857
13;21;106;857
13;22;23;122
13;23;23;122
13;24;25;147
13;25;58;703
13;26;118;905
13;27;126;939
13;28;90;887
13;29;90;887
13;30;77;915
13;31;77;915
13;32;77;915
13;33;86;954
13;34;63;805
13;35;66;836
13;36;67;854
13;37;21;88
13;38;22;92
13;39;23;95
13;40;28;118
13;41;49;208
13;42;50;211
13;43;48;255
13;44;46;246
13;45;43;232
13;46;43;232
13;47;43;232
13;48;43;232
13;49;41;226
13;50;41;226
13;51;38;215
13;52;109;867
13;53;109;867
13;54;45;192
13;55;45;192
13;56;32;186
13;57;32;186
13;58;182;1984
13;59;208;2093
13;60;99;1302
13;61;113;1356
13;62;146;1489
13;63;173;1604
13;64;194;1689
13;65;160;1478
13;66;171;1523
13;67;167;1576
13;68;117;1373
13;69;94;1204
13;70;97;1216
13;71;114;1288
13;72;116;1297
13;73;128;1347
13;74;138;1388
13;75;139;1392
13;76;144;1414
13;77;150;1438
13;78;155;1408
13;79;155;1408
13;80;159;1426
13;81;161;1434
13;82;175;1544
13;83;184;1649
13;84;177;1619
13;85;181;1638
13;86;186;1659
13;87;188;1665
13;88;190;1674
13;89;218;2134
13;90;216;2128
13;91;212;2110
13;92;180;1977
13;93;198;2054
13;94;213;2115
13;95;217;2131
13;96;230;2185
13;97;213;1769
13;98;221;1803
13;99;209;1753
13;100;217;1788
13;101;221;1803
13;102;214;2122
13;103;214;2122
13;104;231;2191
13;105;242;2236
13;106;245;2249
13;107;176;1615
13;108;196;1699
13;109;199;1711
13;110;192;1924
13;111;174;1851
13;112;169;1827
13;113;165;1814
13;114;163;1802
14;1;666;8996
14;2;36;324
14;3;44;323
14;4;70;428
14;5;78;804
14;6;78;804
14;7;71;773
14;8;94;802
14;9;94;802
14;10;105;851
14;11;105;851
14;12;108;862
14;13;0;0
14;14;0;0
14;15;6;24
14;16;6;24
14;17;11;46
14;18;11;46
14;19;106;857
14;20;106;857
14;21;106;857
14;22;23;122
14;23;23;122
14;24;25;147
14;25;58;703
14;26;118;905
14;27;126;939
14;28;90;887
14;29;90;887
14;30;77;915
14;31;77;915
14;32;77;915
14;33;86;954
14;34;63;805
14;35;66;836
14;36;67;854
14;37;21;88
14;38;22;92
14;39;23;95
14;40;28;118
14;41;49;208
14;42;50;211
14;43;48;255
14;44;46;246
14;45;43;232
14;46;43;232
14;47;43;232
14;48;43;232
14;49;41;226
14;50;41;226
14;51;38;215
14;52;109;867
14;53;109;867
14;54;45;192
14;55;45;192
14;56;32;186
14;57;32;186
14;58;182;1984
14;59;208;2093
14;60;99;1302
14;61;113;1356
14;62;146;1489
14;63;173;1604
14;64;194;1689
14;65;160;1478
14;66;171;1523
14;67;167;1576
14;68;117;1373
14;69;94;1204
14;70;97;1216
14;71;114;1288
14;72;116;1297
14;73;128;1347
14;74;138;1388
14;75;139;1392
14;76;144;1414
14;77;150;1438
14;78;155;1408
14;79;155;1408
14;80;159;1426
14;81;161;1434
14;82;175;1544
14;83;184;1649
14;84;177;1619
14;85;181;1638
14;86;186;1659
14;87;188;1665
14;88;190;1674
14;89;218;2134
14;90;216;2128
14;91;212;2110
14;92;180;1977
14;93;198;2054
14;94;213;2115
14;95;217;2131
14;96;230;2185
14;97;213;1769
14;98;221;1803
14;99;209;1753
14;100;217;1788
14;101;221;1803
14;102;214;2122
14;103;214;2122
14;104;231;2191
14;105;242;2236
14;106;245;2249
14;107;176;1615
14;108;196;1699
14;109;199;1711
14;110;192;1924
14;111;174;1851
14;112;169;1827
14;113;165;1814
14;114;163;1802
15;1;671;9018
15;2;41;346
15;3;49;345
15;4;75;450
15;5;83;826
15;6;83;826
15;7;76;795
15;8;99;824
15;9;99;824
15;10;110;873
15;11;110;873
15;12;113;884
15;13;6;24
15;14;6;24
15;15;0;0
15;16;0;0
15;17;16;68
15;18;16;68
15;19;111;879
15;20;111;879
15;21;111;879
15;22;28;144
15;23;28;144
15;24;30;169
15;25;63;725
15;26;123;927
15;27;131;961
15;28;95;909
15;29;95;909
15;30;82;937
15;31;82;937
15;32;82;937
15;33;91;976
15;34;68;827
15;35;71;858
15;36;72;876
15;37;16;66
15;38;17;70
