Location ID From;Location ID To;Driving Time (s);Distance (m)
2;74;250;1516
2;75;197;1287
2;76;216;1371
2;77;148;1087
2;78;169;1177
2;79;156;647
2;80;142;595
2;81;132;557
2;82;131;553
2;83;201;1835
2;84;208;1866
2;85;204;1850
2;86;204;1849
2;87;205;1855
2;88;0;0
3;1;1023;14553
3;2;0;0
3;3;0;0
3;4;0;0
3;5;0;0
3;6;329;2372
3;7;342;2431
3;8;327;2365
3;9;208;1866
3;10;342;2431
3;11;92;705
3;12;173;1086
3;13;173;1086
3;14;173;1086
3;15;170;1270
3;16;170;1270
3;17;142;1150
3;18;149;1182
3;19;155;1205
3;20;156;1595
3;21;157;1598
3;22;231;1904
3;23;207;1864
3;24;207;1864
3;25;286;2131
3;26;335;2334
3;27;335;2334
3;28;349;2393
3;29;300;2196
3;30;222;2323
3;31;222;2323
3;32;276;2551
3;33;258;2012
3;34;233;1910
3;35;187;1720
3;36;177;1680
3;37;207;1804
3;38;210;1818
3;39;207;1805
3;40;191;1736
3;41;177;1680
3;42;177;1680
3;43;176;1674
3;44;281;1172
3;45;275;1150
3;46;214;893
3;47;228;953
3;48;255;1060
3;49;293;1225
3;50;300;1255
3;51;330;1379
3;52;452;1890
3;53;460;1921
3;54;454;1898
3;55;448;1872
3;56;474;1983
3;57;472;1976
3;58;300;1725
3;59;320;1807
3;60;319;1804
3;61;321;1812
3;62;331;1851
3;63;275;1624
3;64;281;1646
3;65;294;1695
3;66;294;1695
3;67;294;1695
3;68;294;1695
3;69;272;1608
3;70;283;1653
3;71;245;1492
3;72;245;1492
3;73;278;1634
3;74;250;1516
3;75;197;1287
3;76;216;1371
3;77;148;1087
3;78;169;1177
3;79;156;647
3;80;142;595
3;81;132;557
3;82;131;553
3;83;201;1835
3;84;208;1866
3;85;204;1850
3;86;204;1849
3;87;205;1855
3;88;0;0
4;1;1023;14553
4;2;0;0
4;3;0;0
4;4;0;0
4;5;0;0
4;6;329;2372
4;7;342;2431
4;8;327;2365
4;9;208;1866
4;10;342;2431
4;11;92;705
4;12;173;1086
4;13;173;1086
4;14;173;1086
4;15;170;1270
4;16;170;1270
4;17;142;1150
4;18;149;1182
4;19;155;1205
4;20;156;1595
4;21;157;1598
4;22;231;1904
4;23;207;1864
4;24;207;1864
4;25;286;2131
4;26;335;2334
4;27;335;2334
4;28;349;2393
4;29;300;2196
4;30;222;2323
4;31;222;2323
4;32;276;2551
4;33;258;2012
4;34;233;1910
4;35;187;1720
4;36;177;1680
4;37;207;1804
4;38;210;1818
4;39;207;1805
4;40;191;1736
4;41;177;1680
4;42;177;1680
4;43;176;1674
4;44;281;1172
4;45;275;1150
4;46;214;893
4;47;228;953
4;48;255;1060
4;49;293;1225
4;50;300;1255
4;51;330;1379
4;52;452;1890
4;53;460;1921
4;54;454;1898
4;55;448;1872
4;56;474;1983
4;57;472;1976
4;58;300;1725
4;59;320;1807
4;60;319;1804
4;61;321;1812
4;62;331;1851
4;63;275;1624
4;64;281;1646
4;65;294;1695
4;66;294;1695
4;67;294;1695
4;68;294;1695
4;69;272;1608
4;70;283;1653
4;71;245;1492
4;72;245;1492
4;73;278;1634
4;74;250;1516
4;75;197;1287
4;76;216;1371
4;77;148;1087
4;78;169;1177
4;79;156;647
4;80;142;595
4;81;132;557
4;82;131;553
4;83;201;1835
4;84;208;1866
4;85;204;1850
4;86;204;1849
4;87;205;1855
4;88;0;0
5;1;1023;14553
5;2;0;0
5;3;0;0
5;4;0;0
5;5;0;0
5;6;329;2372
5;7;342;2431
5;8;327;2365
5;9;208;1866
5;10;342;2431
5;11;92;705
5;12;173;1086
5;13;173;1086
5;14;173;1086
5;15;170;1270
5;16;170;1270
5;17;142;1150
5;18;149;1182
5;19;155;1205
5;20;156;1595
5;21;157;1598
5;22;231;1904
5;23;207;1864
5;24;207;1864
5;25;286;2131
5;26;335;2334
5;27;335;2334
5;28;349;2393
5;29;300;2196
5;30;222;2323
5;31;222;2323
5;32;276;2551
5;33;258;2012
5;34;233;1910
5;35;187;1720
5;36;177;1680
5;37;207;1804
5;38;210;1818
5;39;207;1805
5;40;191;1736
5;41;177;1680
5;42;177;1680
5;43;176;1674
5;44;281;1172
5;45;275;1150
5;46;214;893
5;47;228;953
5;48;255;1060
5;49;293;1225
5;50;300;1255
5;51;330;1379
5;52;452;1890
5;53;460;1921
5;54;454;1898
5;55;448;1872
5;56;474;1983
5;57;472;1976
5;58;300;1725
5;59;320;1807
5;60;319;1804
5;61;321;1812
5;62;331;1851
5;63;275;1624
5;64;281;1646
5;65;294;1695
5;66;294;1695
5;67;294;1695
5;68;294;1695
5;69;272;1608
5;70;283;1653
5;71;245;1492
5;72;245;1492
5;73;278;1634
5;74;250;1516
5;75;197;1287
5;76;216;1371
5;77;148;1087
5;78;169;1177
5;79;156;647
5;80;142;595
5;81;132;557
5;82;131;553
5;83;201;1835
5;84;208;1866
5;85;204;1850
5;86;204;1849
5;87;205;1855
5;88;0;0
6;1;1136;15227
6;2;248;1629
6;3;248;1629
6;4;248;1629
6;5;248;1629
6;6;0;0
6;7;35;149
6;8;20;83
6;9;260;1486
6;10;35;149
6;11;209;1447
6;12;290;1828
6;13;290;1828
6;14;290;1828
6;15;287;2012
6;16;287;2012
6;17;259;1892
6;18;266;1924
6;19;272;1947
6;20;273;2337
6;21;274;2340
6;22;348;2646
6;23;259;1484
6;24;259;1484
6;25;403;2873
6;26;452;3076
6;27;452;3076
6;28;466;3135
6;29;417;2938
6;30;339;3065
6;31;339;3065
6;32;393;3293
6;33;375;2754
6;34;350;2652
6;35;304;2462
6;36;294;2422
6;37;324;2546
6;38;327;2560
6;39;324;2547
6;40;308;2478
6;41;294;2422
6;42;294;2422
6;43;293;2416
6;44;457;3101
6;45;466;3004
6;46;405;2747
6;47;412;2912
6;48;409;2901
6;49;431;2994
6;50;438;3024
6;51;468;3148
6;52;590;3659
6;53;598;3690
6;54;592;3667
6;55;586;3641
6;56;612;3752
6;57;610;3745
6;58;444;2914
6;59;464;2996
6;60;463;2993
6;61;465;3001
6;62;475;3040
6;63;419;2813
6;64;425;2835
6;65;438;2884
6;66;438;2884
6;67;438;2884
6;68;438;2884
6;69;416;2797
6;70;427;2842
6;71;389;2681
6;72;389;2681
6;73;422;2823
6;74;394;2705
6;75;341;2476
6;76;360;2560
6;77;292;2276
6;78;313;2366
6;79;386;2200
6;80;336;1994
6;81;326;1956
6;82;325;1952
6;83;253;1455
6;84;260;1486
6;85;256;1470
6;86;256;1469
6;87;257;1475
6;88;248;1629
7;1;1129;13877
7;2;261;1688
7;3;261;1688
7;4;261;1688
7;5;261;1688
7;6;35;149
7;7;0;0
7;8;16;69
7;9;273;1545
7;10;0;0
7;11;222;1506
7;12;303;1887
7;13;303;1887
7;14;303;1887
7;15;300;2071
7;16;300;2071
7;17;272;1951
7;18;279;1983
7;19;285;2006
7;20;286;2396
7;21;287;2399
7;22;361;2705
7;23;272;1543
7;24;272;1543
7;25;416;2932
7;26;465;3135
7;27;465;3135
7;28;479;3194
7;29;430;2997
7;30;352;3124
7;31;352;3124
7;32;406;3352
7;33;388;2813
7;34;363;2711
7;35;317;2521
7;36;307;2481
7;37;337;2605
7;38;340;2619
7;39;337;2606
7;40;321;2537
7;41;307;2481
7;42;307;2481
7;43;306;2475
7;44;470;3160
7;45;479;3063
7;46;418;2806
7;47;425;2971
7;48;422;2960
7;49;444;3053
7;50;451;3083
7;51;481;3207
7;52;603;3718
7;53;611;3749
7;54;605;3726
7;55;599;3700
7;56;625;3811
7;57;623;3804
7;58;457;2973
7;59;477;3055
7;60;476;3052
7;61;478;3060
7;62;488;3099
7;63;432;2872
7;64;438;2894
7;65;451;2943
7;66;451;2943
7;67;451;2943
7;68;451;2943
7;69;429;2856
7;70;440;2901
7;71;402;2740
7;72;402;2740
7;73;435;2882
7;74;407;2764
7;75;354;2535
7;76;373;2619
7;77;305;2335
7;78;326;2425
7;79;399;2259
7;80;349;2053
7;81;339;2015
7;82;338;2011
7;83;266;1514
7;84;273;1545
7;85;269;1529
7;86;269;1528
7;87;270;1534
7;88;261;1688
8;1;1134;15220
8;2;246;1622
8;3;246;1622
8;4;246;1622
8;5;246;1622
8;6;20;83
8;7;16;69
8;8;0;0
8;9;258;1479
8;10;16;69
8;11;207;1440
8;12;288;1821
8;13;288;1821
8;14;288;1821
8;15;285;2005
8;16;285;2005
8;17;257;1885
8;18;264;1917
8;19;270;1940
8;20;271;2330
8;21;272;2333
8;22;346;2639
8;23;257;1477
8;24;257;1477
8;25;401;2866
8;26;450;3069
8;27;450;3069
8;28;464;3128
8;29;415;2931
8;30;337;3058
8;31;337;3058
8;32;391;3286
8;33;373;2747
8;34;348;2645
8;35;302;2455
8;36;292;2415
8;37;322;2539
8;38;325;2553
8;39;322;2540
8;40;306;2471
8;41;292;2415
8;42;292;2415
8;43;291;2409
8;44;455;3094
8;45;464;2997
8;46;403;2740
8;47;410;2905
8;48;407;2894
8;49;429;2987
8;50;436;3017
8;51;466;3141
8;52;588;3652
8;53;596;3683
8;54;590;3660
8;55;584;3634
8;56;610;3745
8;57;608;3738
8;58;442;2907
8;59;462;2989
8;60;461;2986
8;61;463;2994
8;62;473;3033
8;63;417;2806
8;64;423;2828
8;65;436;2877
8;66;436;2877
8;67;436;2877
8;68;436;2877
8;69;414;2790
8;70;425;2835
8;71;387;2674
8;72;387;2674
8;73;420;2816
8;74;392;2698
8;75;339;2469
8;76;358;2553
8;77;290;2269
8;78;311;2359
8;79;384;2193
8;80;334;1987
8;81;324;1949
8;82;323;1945
8;83;251;1448
8;84;258;1479
8;85;254;1463
8;86;254;1462
8;87;255;1468
8;88;246;1622
9;1;1066;14934
9;2;178;1336
9;3;178;1336
9;4;178;1336
9;5;178;1336
9;6;137;572
9;7;150;631
9;8;135;565
9;9;0;0
9;10;150;631
9;11;139;1154
9;12;220;1535
9;13;220;1535
9;14;220;1535
9;15;217;1719
9;16;217;1719
9;17;189;1599
9;18;196;1631
9;19;202;1654
9;20;203;2044
9;21;204;2047
9;22;278;2353
9;23;3;12
9;24;3;12
9;25;333;2580
9;26;382;2783
9;27;382;2783
9;28;396;2842
9;29;347;2645
9;30;269;2772
9;31;269;2772
9;32;323;3000
9;33;305;2461
9;34;280;2359
9;35;234;2169
9;36;224;2129
9;37;254;2253
9;38;257;2267
9;39;254;2254
9;40;238;2185
9;41;224;2129
9;42;224;2129
9;43;223;2123
9;44;387;2808
9;45;396;2711
9;46;335;2454
9;47;342;2619
9;48;339;2608
9;49;361;2701
9;50;368;2731
9;51;398;2855
9;52;520;3366
9;53;528;3397
9;54;522;3374
9;55;516;3348
9;56;542;3459
9;57;540;3452
9;58;374;2621
9;59;394;2703
9;60;393;2700
9;61;395;2708
9;62;405;2747
9;63;349;2520
9;64;355;2542
9;65;368;2591
9;66;368;2591
9;67;368;2591
9;68;368;2591
9;69;346;2504
9;70;357;2549
9;71;319;2388
9;72;319;2388
9;73;352;2530
9;74;324;2412
9;75;271;2183
9;76;290;2267
9;77;222;1983
9;78;243;2073
9;79;316;1907
9;80;266;1701
9;81;256;1663
9;82;255;1659
9;83;23;95
9;84;30;126
9;85;26;110
9;86;6;25
9;87;5;20
9;88;178;1336
10;1;1129;13877
10;2;261;1688
10;3;261;1688
10;4;261;1688
10;5;261;1688
10;6;35;149
10;7;0;0
10;8;16;69
10;9;273;1545
10;10;0;0
10;11;222;1506
10;12;303;1887
10;13;303;1887
10;14;303;1887
10;15;300;2071
10;16;300;2071
10;17;272;1951
10;18;279;1983
10;19;285;2006
10;20;286;2396
10;21;287;2399
10;22;361;2705
10;23;272;1543
10;24;272;1543
10;25;416;2932
10;26;465;3135
10;27;465;3135
10;28;479;3194
10;29;430;2997
10;30;352;3124
10;31;352;3124
10;32;406;3352
10;33;388;2813
10;34;363;2711
10;35;317;2521
10;36;307;2481
10;37;337;2605
10;38;340;2619
10;39;337;2606
10;40;321;2537
10;41;307;2481
10;42;307;2481
10;43;306;2475
10;44;470;3160
10;45;479;3063
10;46;418;2806
10;47;425;2971
10;48;422;2960
10;49;444;3053
10;50;451;3083
10;51;481;3207
10;52;603;3718
10;53;611;3749
10;54;605;3726
10;55;599;3700
10;56;625;3811
10;57;623;3804
10;58;457;2973
10;59;477;3055
10;60;476;3052
10;61;478;3060
10;62;488;3099
10;63;432;2872
10;64;438;2894
10;65;451;2943
10;66;451;2943
10;67;451;2943
10;68;451;2943
10;69;429;2856
10;70;440;2901
10;71;402;2740
10;72;402;2740
10;73;435;2882
10;74;407;2764
10;75;354;2535
10;76;373;2619
10;77;305;2335
10;78;326;2425
10;79;399;2259
10;80;349;2053
10;81;339;2015
10;82;338;2011
10;83;266;1514
10;84;273;1545
10;85;269;1529
10;86;269;1528
10;87;270;1534
10;88;261;1688
11;1;992;14461
11;2;104;863
11;3;104;863
11;4;104;863
11;5;104;863
11;6;298;2280
11;7;311;2339
11;8;296;2273
11;9;177;1774
11;10;311;2339
11;11;0;0
11;12;109;497
11;13;109;497
11;14;109;497
11;15;106;681
11;16;106;681
11;17;78;561
11;18;85;593
11;19;91;616
11;20;92;1006
11;21;93;1009
11;22;167;1315
11;23;176;1772
11;24;176;1772
11;25;222;1542
11;26;271;1745
11;27;271;1745
11;28;285;1804
11;29;236;1607
11;30;158;1734
11;31;158;1734
11;32;212;1962
11;33;194;1423
11;34;169;1321
11;35;123;1131
11;36;113;1091
11;37;143;1215
11;38;146;1229
11;39;143;1216
11;40;127;1147
11;41;113;1091
11;42;113;1091
11;43;112;1085
11;44;276;1770
11;45;322;2238
11;46;261;1981
11;47;231;1581
11;48;228;1570
11;49;250;1663
11;50;257;1693
11;51;287;1817
11;52;409;2328
11;53;417;2359
11;54;411;2336
11;55;405;2310
11;56;431;2421
11;57;429;2414
11;58;300;2148
11;59;320;2230
11;60;319;2227
11;61;321;2235
11;62;331;2274
11;63;275;2047
11;64;281;2069
11;65;294;2118
11;66;294;2118
11;67;294;2118
11;68;294;2118
11;69;272;2031
11;70;283;2076
11;71;245;1915
11;72;245;1915
11;73;278;2057
11;74;250;1939
11;75;197;1710
11;76;216;1794
11;77;148;1510
11;78;169;1600
11;79;242;1434
11;80;192;1228
11;81;182;1190
11;82;181;1186
11;83;170;1743
11;84;177;1774
11;85;173;1758
11;86;173;1757
11;87;174;1763
11;88;104;863
12;1;1059;14692
12;2;171;1094
12;3;171;1094
12;4;171;1094
12;5;171;1094
12;6;365;2511
12;7;378;2570
12;8;363;2504
12;9;244;2005
12;10;378;2570
12;11;110;513
12;12;0;0
12;13;0;0
12;14;0;0
12;15;179;940
12;16;179;940
12;17;151;820
12;18;158;852
12;19;164;875
12;20;165;1265
12;21;166;1268
12;22;240;1574
12;23;243;2003
12;24;243;2003
12;25;295;1801
12;26;344;2004
12;27;344;2004
12;28;358;2063
12;29;309;1866
12;30;231;1993
12;31;231;1993
12;32;285;2221
12;33;267;1682
12;34;242;1580
12;35;196;1390
12;36;186;1350
12;37;216;1474
12;38;219;1488
12;39;216;1475
12;40;200;1406
12;41;186;1350
12;42;186;1350
12;43;185;1344
12;44;349;2029
12;45;389;2469
12;46;328;2212
12;47;304;1840
12;48;301;1829
12;49;323;1922
12;50;330;1952
12;51;360;2076
12;52;482;2587
12;53;490;2618
12;54;484;2595
12;55;478;2569
12;56;504;2680
12;57;502;2673
12;58;367;2379
12;59;387;2461
12;60;386;2458
12;61;388;2466
12;62;398;2505
12;63;342;2278
12;64;348;2300
12;65;361;2349
12;66;361;2349
12;67;361;2349
12;68;361;2349
12;69;339;2262
12;70;350;2307
12;71;312;2146
12;72;312;2146
12;73;345;2288
12;74;317;2170
12;75;264;1941
12;76;283;2025
12;77;215;1741
12;78;236;1831
12;79;309;1665
12;80;259;1459
12;81;249;1421
12;82;248;1417
12;83;237;1974
12;84;244;2005
12;85;240;1989
12;86;240;1988
12;87;241;1994
12;88;171;1094
13;1;1059;14692
13;2;171;1094
13;3;171;1094
13;4;171;1094
13;5;171;1094
13;6;365;2511
13;7;378;2570
13;8;363;2504
13;9;244;2005
13;10;378;2570
13;11;110;513
13;12;0;0
13;13;0;0
13;14;0;0
13;15;179;940
13;16;179;940
13;17;151;820
13;18;158;852
13;19;164;875
13;20;165;1265
13;21;166;1268
13;22;240;1574
13;23;243;2003
13;24;243;2003
13;25;295;1801
13;26;344;2004
13;27;344;2004
13;28;358;2063
13;29;309;1866
13;30;231;1993
13;31;231;1993
13;32;285;2221
13;33;267;1682
13;34;242;1580
13;35;196;1390
13;36;186;1350
13;37;216;1474
13;38;219;1488
13;39;216;1475
13;40;200;1406
13;41;186;1350
13;42;186;1350
13;43;185;1344
13;44;349;2029
13;45;389;2469
13;46;328;2212
13;47;304;1840
13;48;301;1829
13;49;323;1922
13;50;330;1952
13;51;360;2076
13;52;482;2587
13;53;490;2618
13;54;484;2595
13;55;478;2569
13;56;504;2680
13;57;502;2673
13;58;367;2379
13;59;387;2461
13;60;386;2458
13;61;388;2466
13;62;398;2505
13;63;342;2278
13;64;348;2300
13;65;361;2349
13;66;361;2349
13;67;361;2349
13;68;361;2349
13;69;339;2262
13;70;350;2307
13;71;312;2146
13;72;312;2146
13;73;345;2288
13;74;317;2170
13;75;264;1941
13;76;283;2025
13;77;215;1741
13;78;236;1831
13;79;309;1665
13;80;259;1459
13;81;249;1421
13;82;248;1417
13;83;237;1974
13;84;244;2005
13;85;240;1989
13;86;240;1988
13;87;241;1994
13;88;171;1094
14;1;1059;14692
14;2;171;1094
14;3;171;1094
14;4;171;1094
14;5;171;1094
14;6;365;2511
14;7;378;2570
14;8;363;2504
14;9;244;2005
14;10;378;2570
14;11;110;513
14;12;0;0
14;13;0;0
14;14;0;0
14;15;179;940
14;16;179;940
14;17;151;820
14;18;158;852
14;19;164;875
14;20;165;1265
14;21;166;1268
14;22;240;1574
14;23;243;2003
14;24;243;2003
14;25;295;1801
14;26;344;2004
14;27;344;2004
14;28;358;2063
14;29;309;1866
14;30;231;1993
14;31;231;1993
14;32;285;2221
14;33;267;1682
14;34;242;1580
14;35;196;1390
14;36;186;1350
14;37;216;1474
14;38;219;1488
14;39;216;1475
14;40;200;1406
14;41;186;1350
14;42;186;1350
14;43;185;1344
14;44;349;2029
14;45;389;2469
14;46;328;2212
14;47;304;1840
14;48;301;1829
14;49;323;1922
14;50;330;1952
14;51;360;2076
14;52;482;2587
14;53;490;2618
14;54;484;2595
14;55;478;2569
14;56;504;2680
14;57;502;2673
14;58;367;2379
14;59;387;2461
14;60;386;2458
14;61;388;2466
14;62;398;2505
14;63;342;2278
14;64;348;2300
14;65;361;2349
14;66;361;2349
14;67;361;2349
14;68;361;2349
14;69;339;2262
14;70;350;2307
14;71;312;2146
14;72;312;2146
14;73;345;2288
14;74;317;2170
14;75;264;1941
14;76;283;2025
14;77;215;1741
14;78;236;1831
14;79;309;1665
14;80;259;1459
14;81;249;1421
14;82;248;1417
14;83;237;1974
14;84;244;2005
14;85;240;1989
14;86;240;1988
14;87;241;1994
14;88;171;1094
15;1;1061;14900
15;2;173;1302
15;3;173;1302
15;4;173;1302
15;5;173;1302
15;6;367;2719
15;7;380;2778
15;8;365;2712
15;9;246;2213
15;10;380;2778
15;11;112;721
15;12;178;936
15;13;178;936
15;14;178;936
15;15;0;0
15;16;0;0
15;17;35;144
15;18;22;90
15;19;77;321
15;20;132;937
15;21;133;940
15;22;207;1246
15;23;245;2211
15;24;245;2211
15;25;262;1473
15;26;311;1676
15;27;311;1676
15;28;325;1735
15;29;276;1538
15;30;198;1665
15;31;198;1665
15;32;252;1893
15;33;234;1354
15;34;209;1252
15;35;163;1062
15;36;153;1022
15;37;183;1146
15;38;186;1160
15;39;183;1147
15;40;167;1078
15;41;153;1022
15;42;153;1022
15;43;152;1016
15;44;316;1701
15;45;376;1953
15;46;309;1668
15;47;271;1512
15;48;268;1501
15;49;290;1594
15;50;297;1624
15;51;327;1748
15;52;449;2259
15;53;457;2290
15;54;451;2267
15;55;445;2241
15;56;471;2352
15;57;469;2345
15;58;369;2587
15;59;389;2669
15;60;388;2666
15;61;390;2674
15;62;400;2713
15;63;344;2486
15;64;350;2508
15;65;363;2557
15;66;363;2557
15;67;363;2557
15;68;363;2557
15;69;341;2470
15;70;352;2515
15;71;314;2354
15;72;314;2354
15;73;347;2496
15;74;319;2378
15;75;266;2149
15;76;285;2233
15;77;217;1949
15;78;238;2039
15;79;311;1873
15;80;261;1667
15;81;251;1629
15;82;250;1625
15;83;239;2182
15;84;246;2213
15;85;242;2197
15;86;242;2196
15;87;243;2202
15;88;173;1302
16;1;1061;14900
16;2;173;1302
16;3;173;1302
16;4;173;1302
16;5;173;1302
16;6;367;2719
16;7;380;2778
16;8;365;2712
16;9;246;2213
16;10;380;2778
16;11;112;721
16;12;178;936
16;13;178;936
16;14;178;936
16;15;0;0
16;16;0;0
16;17;35;144
16;18;22;90
16;19;77;321
16;20;132;937
16;21;133;940
16;22;207;1246
16;23;245;2211
16;24;245;2211
16;25;262;1473
16;26;311;1676
16;27;311;1676
16;28;325;1735
16;29;276;1538
16;30;198;1665
16;31;198;1665
16;32;252;1893
16;33;234;1354
16;34;209;1252
16;35;163;1062
16;36;153;1022
16;37;183;1146
16;38;186;1160
16;39;183;1147
16;40;167;1078
16;41;153;1022
16;42;153;1022
16;43;152;1016
16;44;316;1701
16;45;376;1953
16;46;309;1668
16;47;271;1512
16;48;268;1501
16;49;290;1594
16;50;297;1624
16;51;327;1748
16;52;449;2259
16;53;457;2290
16;54;451;2267
16;55;445;2241
16;56;471;2352
16;57;469;2345
16;58;369;2587
16;59;389;2669
16;60;388;2666
16;61;390;2674
16;62;400;2713
16;63;344;2486
16;64;350;2508
16;65;363;2557
16;66;363;2557
16;67;363;2557
16;68;363;2557
16;69;341;2470
16;70;352;2515
16;71;314;2354
16;72;314;2354
16;73;347;2496
16;74;319;2378
16;75;266;2149
16;76;285;2233
16;77;217;1949
16;78;238;2039
16;79;311;1873
16;80;261;1667
16;81;251;1629
16;82;250;1625
16;83;239;2182
16;84;246;2213
16;85;242;2197
16;86;242;2196
16;87;243;2202
16;88;173;1302
17;1;1033;14780
17;2;145;1182
17;3;145;1182
17;4;145;1182
17;5;145;1182
17;6;339;2599
17;7;352;2658
17;8;337;2592
17;9;218;2093
17;10;352;2658
17;11;84;601
17;12;150;816
17;13;150;816
17;14;150;816
17;15;35;144
17;16;35;144
17;17;0;0
17;18;13;56
17;19;49;201
17;20;104;817
17;21;105;820
17;22;179;1126
17;23;217;2091
17;24;217;2091
17;25;234;1353
17;26;283;1556
17;27;283;1556
17;28;297;1615
17;29;248;1418
17;30;170;1545
17;31;170;1545
17;32;224;1773
17;33;206;1234
17;34;181;1132
17;35;135;942
17;36;125;902
17;37;155;1026
17;38;158;1040
17;39;155;1027
17;40;139;958
17;41;125;902
17;42;125;902
17;43;124;896
17;44;288;1581
17;45;348;1833
17;46;281;1548
17;47;243;1392
17;48;240;1381
17;49;262;1474
17;50;269;1504
17;51;299;1628
17;52;421;2139
17;53;429;2170
17;54;423;2147
17;55;417;2121
17;56;443;2232
17;57;441;2225
17;58;341;2467
17;59;361;2549
17;60;360;2546
17;61;362;2554
17;62;372;2593
17;63;316;2366
17;64;322;2388
17;65;335;2437
17;66;335;2437
17;67;335;2437
17;68;335;2437
17;69;313;2350
17;70;324;2395
17;71;286;2234
17;72;286;2234
17;73;319;2376
17;74;291;2258
17;75;238;2029
17;76;257;2113
17;77;189;1829
17;78;210;1919
17;79;283;1753
17;80;233;1547
17;81;223;1509
17;82;222;1505
17;83;211;2062
17;84;218;2093
17;85;214;2077
17;86;214;2076
17;87;215;2082
17;88;145;1182
18;1;1040;14812
18;2;152;1214
18;3;152;1214
18;4;152;1214
18;5;152;1214
18;6;346;2631
18;7;359;2690
18;8;344;2624
18;9;225;2125
18;10;359;2690
18;11;91;633
18;12;157;848
18;13;157;848
18;14;157;848
18;15;22;90
18;16;22;90
18;17;13;56
18;18;0;0
18;19;56;233
18;20;111;849
18;21;112;852
18;22;186;1158
18;23;224;2123
18;24;224;2123
18;25;241;1385
18;26;290;1588
18;27;290;1588
18;28;304;1647
18;29;255;1450
18;30;177;1577
18;31;177;1577
18;32;231;1805
18;33;213;1266
18;34;188;1164
18;35;142;974
18;36;132;934
18;37;162;1058
18;38;165;1072
18;39;162;1059
18;40;146;990
18;41;132;934
18;42;132;934
18;43;131;928
18;44;295;1613
18;45;355;1865
18;46;288;1580
18;47;250;1424
18;48;247;1413
18;49;269;1506
18;50;276;1536
18;51;306;1660
18;52;428;2171
18;53;436;2202
18;54;430;2179
18;55;424;2153
18;56;450;2264
18;57;448;2257
18;58;348;2499
18;59;368;2581
18;60;367;2578
18;61;369;2586
