Location ID From;Location ID To;Driving Time (s);Distance (m)
2;14;233;2018
2;15;220;1963
2;16;220;1964
2;17;173;1956
2;18;170;1946
2;19;174;1960
2;20;145;1654
2;21;215;2357
2;22;199;834
2;23;211;886
2;24;211;886
2;25;145;610
2;26;219;2375
2;27;227;2420
2;28;223;2401
2;29;240;2853
2;30;240;2853
2;31;209;2525
2;32;209;2525
2;33;209;2525
2;34;217;2758
2;35;224;2789
2;36;267;3141
2;37;312;3588
2;38;290;3604
2;39;290;3604
2;40;480;6009
2;41;582;6435
2;42;496;5295
2;43;519;5387
2;44;519;5387
2;45;460;4815
2;46;301;3550
2;47;314;3601
2;48;393;3930
2;49;503;4387
2;50;573;4681
2;51;584;4726
2;52;588;4741
2;53;628;4918
2;54;736;5366
2;55;729;5338
2;56;729;5338
2;57;661;3986
2;58;725;5319
2;59;770;5508
2;60;781;4493
2;61;734;5358
2;62;603;4809
2;63;603;4809
2;64;492;4337
2;65;480;4290
2;66;440;4122
2;67;388;3905
2;68;337;3699
2;69;290;3546
2;70;301;3682
2;71;345;3916
2;72;349;3934
2;73;333;4005
2;74;336;4017
2;75;402;4013
2;76;409;4321
2;77;409;4321
2;78;398;4275
2;79;390;4241
2;80;389;4238
2;81;335;4009
2;82;383;4221
2;83;370;4166
2;84;369;4164
2;85;369;4164
2;86;354;4098
2;87;310;3957
2;88;312;3985
2;89;319;3793
2;90;321;3801
2;91;322;4115
2;92;319;4103
2;93;303;3834
2;94;389;4035
2;95;417;4154
2;96;372;3966
2;97;408;4117
2;98;294;3683
2;99;351;3754
2;100;362;3848
2;101;379;2918
2;102;434;3150
2;103;372;3891
2;104;365;3863
3;1;1807;30867
3;2;196;3161
3;3;0;0
3;4;362;5091
3;5;351;5049
3;6;344;5019
3;7;355;5067
3;8;360;5086
3;9;349;5040
3;10;279;4634
3;11;304;4666
3;12;349;4854
3;13;370;4938
3;14;413;5119
3;15;400;5064
3;16;400;5065
3;17;353;5057
3;18;350;5047
3;19;354;5061
3;20;325;4755
3;21;395;5458
3;22;392;3983
3;23;404;4035
3;24;404;4035
3;25;338;3759
3;26;398;3990
3;27;287;3525
3;28;283;3506
3;29;300;3958
3;30;300;3958
3;31;269;3630
3;32;269;3630
3;33;269;3630
3;34;277;3863
3;35;284;3894
3;36;327;4246
3;37;372;4693
3;38;350;4709
3;39;350;4709
3;40;625;8383
3;41;727;8809
3;42;641;7669
3;43;664;7761
3;44;664;7761
3;45;605;7189
3;46;446;5924
3;47;459;5975
3;48;538;6304
3;49;648;6761
3;50;718;7055
3;51;729;7100
3;52;733;7115
3;53;773;7292
3;54;881;7740
3;55;874;7712
3;56;874;7712
3;57;821;7490
3;58;870;7693
3;59;915;7882
3;60;961;7594
3;61;879;7732
3;62;748;7183
3;63;748;7183
3;64;637;6711
3;65;625;6664
3;66;585;6496
3;67;533;6279
3;68;482;6073
3;69;425;5764
3;70;422;5660
3;71;458;5754
3;72;462;5772
3;73;424;5477
3;74;427;5489
3;75;511;5838
3;76;500;5793
3;77;500;5793
3;78;489;5747
3;79;481;5713
3;80;480;5710
3;81;426;5481
3;82;443;5326
3;83;430;5271
3;84;429;5269
3;85;429;5269
3;86;414;5203
3;87;370;5062
3;88;372;5090
3;89;418;5376
3;90;436;5679
3;91;389;5175
3;92;386;5163
3;93;363;4939
3;94;449;5140
3;95;477;5259
3;96;432;5071
3;97;468;5222
3;98;354;4788
3;99;411;4859
3;100;478;5370
3;101;498;5456
3;102;595;5860
3;103;488;5413
3;104;481;5385
4;1;2050;32314
4;2;155;1913
4;3;338;5059
4;4;0;0
4;5;75;312
4;6;68;282
4;7;79;330
4;8;1;5
4;9;85;349
4;10;78;740
4;11;103;772
4;12;148;960
4;13;169;1044
4;14;212;1225
4;15;199;1170
4;16;194;800
4;17;137;562
4;18;134;552
4;19;138;566
4;20;124;861
4;21;179;963
4;22;204;1069
4;23;228;1169
4;24;228;1169
4;25;237;1203
4;26;183;981
4;27;337;1632
4;28;333;1613
4;29;286;1418
4;30;286;1418
4;31;289;1432
4;32;289;1432
4;33;289;1432
4;34;263;1323
4;35;270;1354
4;36;218;3120
4;37;219;2861
4;38;181;2609
4;39;181;2609
4;40;330;4151
4;41;432;4577
4;42;346;3437
4;43;369;3529
4;44;369;3529
4;45;310;2957
4;46;151;1692
4;47;164;1743
4;48;243;2072
4;49;353;2529
4;50;423;2823
4;51;434;2868
4;52;438;2883
4;53;478;3060
4;54;586;3508
4;55;579;3480
4;56;579;3480
4;57;511;2128
4;58;575;3461
4;59;620;3650
4;60;631;2635
4;61;584;3500
4;62;453;2951
4;63;453;2951
4;64;342;2479
4;65;330;2432
4;66;290;2264
4;67;238;2047
4;68;187;1841
4;69;140;1688
4;70;151;1824
4;71;195;2058
4;72;199;2076
4;73;183;2147
4;74;186;2159
4;75;252;2155
4;76;259;2463
4;77;259;2463
4;78;248;2417
4;79;240;2383
4;80;239;2380
4;81;185;2151
4;82;238;2610
4;83;225;2555
4;84;224;2553
4;85;224;2553
4;86;209;2487
4;87;165;2346
4;88;167;2374
4;89;169;1935
4;90;171;1943
4;91;172;2257
4;92;169;2245
4;93;172;2471
4;94;276;2974
4;95;304;3093
4;96;259;2905
4;97;295;3056
4;98;181;2622
4;99;241;2714
4;100;212;1990
4;101;232;2076
4;102;329;2480
4;103;222;2033
4;104;215;2005
5;1;2066;32349
5;2;171;1948
5;3;354;5094
5;4;75;312
5;5;0;0
5;6;8;32
5;7;5;20
5;8;73;307
5;9;74;307
5;10;84;611
5;11;109;643
5;12;154;831
5;13;175;915
5;14;218;1096
5;15;205;1041
5;16;183;758
5;17;126;520
5;18;123;510
5;19;127;524
5;20;122;507
5;21;168;921
5;22;193;1027
5;23;217;1127
5;24;217;1127
5;25;226;1161
5;26;172;939
5;27;326;1590
5;28;322;1571
5;29;275;1376
5;30;275;1376
5;31;278;1390
5;32;278;1390
5;33;278;1390
5;34;252;1281
5;35;259;1312
5;36;261;3300
5;37;262;3041
5;38;224;2789
5;39;224;2789
5;40;373;4331
5;41;475;4757
5;42;389;3617
5;43;412;3709
5;44;412;3709
5;45;353;3137
5;46;194;1872
5;47;207;1923
5;48;286;2252
5;49;396;2709
5;50;466;3003
5;51;477;3048
5;52;481;3063
5;53;521;3240
5;54;629;3688
5;55;622;3660
5;56;622;3660
5;57;554;2308
5;58;618;3641
5;59;663;3830
5;60;674;2815
5;61;627;3680
5;62;496;3131
5;63;496;3131
5;64;385;2659
5;65;373;2612
5;66;333;2444
5;67;281;2227
5;68;230;2021
5;69;183;1868
5;70;194;2004
5;71;238;2238
5;72;242;2256
5;73;226;2327
5;74;229;2339
5;75;295;2335
5;76;302;2643
5;77;302;2643
5;78;291;2597
5;79;283;2563
5;80;282;2560
5;81;228;2331
5;82;281;2790
5;83;268;2735
5;84;267;2733
5;85;267;2733
5;86;252;2667
5;87;208;2526
5;88;210;2554
5;89;212;2115
5;90;214;2123
5;91;215;2437
5;92;212;2425
5;93;215;2651
5;94;319;3154
5;95;347;3273
5;96;302;3085
5;97;338;3236
5;98;224;2802
5;99;284;2894
5;100;255;2170
5;101;275;2256
5;102;372;2660
5;103;265;2213
5;104;258;2185
6;1;2059;32319
6;2;164;1918
6;3;347;5064
6;4;68;282
6;5;8;32
6;6;0;0
6;7;12;50
6;8;66;277
6;9;67;277
6;10;77;581
6;11;102;613
6;12;147;801
6;13;168;885
6;14;211;1066
6;15;198;1011
6;16;176;728
6;17;119;490
6;18;116;480
6;19;120;494
6;20;115;477
6;21;161;891
6;22;186;997
6;23;210;1097
6;24;210;1097
6;25;219;1131
6;26;165;909
6;27;319;1560
6;28;315;1541
6;29;268;1346
6;30;268;1346
6;31;271;1360
6;32;271;1360
6;33;271;1360
6;34;245;1251
6;35;252;1282
6;36;254;3270
6;37;255;3011
6;38;217;2759
6;39;217;2759
6;40;366;4301
6;41;468;4727
6;42;382;3587
6;43;405;3679
6;44;405;3679
6;45;346;3107
6;46;187;1842
6;47;200;1893
6;48;279;2222
6;49;389;2679
6;50;459;2973
6;51;470;3018
6;52;474;3033
6;53;514;3210
6;54;622;3658
6;55;615;3630
6;56;615;3630
6;57;547;2278
6;58;611;3611
6;59;656;3800
6;60;667;2785
6;61;620;3650
6;62;489;3101
6;63;489;3101
6;64;378;2629
6;65;366;2582
6;66;326;2414
6;67;274;2197
6;68;223;1991
6;69;176;1838
6;70;187;1974
6;71;231;2208
6;72;235;2226
6;73;219;2297
6;74;222;2309
6;75;288;2305
6;76;295;2613
6;77;295;2613
6;78;284;2567
6;79;276;2533
6;80;275;2530
6;81;221;2301
6;82;274;2760
6;83;261;2705
6;84;260;2703
6;85;260;2703
6;86;245;2637
6;87;201;2496
6;88;203;2524
6;89;205;2085
6;90;207;2093
6;91;208;2407
6;92;205;2395
6;93;208;2621
6;94;312;3124
6;95;340;3243
6;96;295;3055
6;97;331;3206
6;98;217;2772
6;99;277;2864
6;100;248;2140
6;101;268;2226
6;102;365;2630
6;103;258;2183
6;104;251;2155
7;1;2070;32367
7;2;175;1966
7;3;358;5112
7;4;79;330
7;5;5;20
7;6;12;50
7;7;0;0
7;8;77;325
7;9;78;325
7;10;88;629
7;11;113;661
7;12;158;849
7;13;179;933
7;14;222;1114
7;15;209;1059
7;16;187;776
7;17;130;538
7;18;127;528
7;19;131;542
7;20;126;525
7;21;172;939
7;22;197;1045
7;23;221;1145
7;24;221;1145
7;25;230;1179
7;26;176;957
7;27;330;1608
7;28;326;1589
7;29;279;1394
7;30;279;1394
7;31;282;1408
7;32;282;1408
7;33;282;1408
7;34;256;1299
7;35;263;1330
7;36;265;3318
7;37;266;3059
7;38;228;2807
7;39;228;2807
7;40;377;4349
7;41;479;4775
7;42;393;3635
7;43;416;3727
7;44;416;3727
7;45;357;3155
7;46;198;1890
7;47;211;1941
7;48;290;2270
7;49;400;2727
7;50;470;3021
7;51;481;3066
7;52;485;3081
7;53;525;3258
7;54;633;3706
7;55;626;3678
7;56;626;3678
7;57;558;2326
7;58;622;3659
7;59;667;3848
7;60;678;2833
7;61;631;3698
7;62;500;3149
7;63;500;3149
7;64;389;2677
7;65;377;2630
7;66;337;2462
7;67;285;2245
7;68;234;2039
7;69;187;1886
7;70;198;2022
7;71;242;2256
7;72;246;2274
7;73;230;2345
7;74;233;2357
7;75;299;2353
7;76;306;2661
7;77;306;2661
7;78;295;2615
7;79;287;2581
7;80;286;2578
7;81;232;2349
7;82;285;2808
7;83;272;2753
7;84;271;2751
7;85;271;2751
7;86;256;2685
7;87;212;2544
7;88;214;2572
7;89;216;2133
7;90;218;2141
7;91;219;2455
7;92;216;2443
7;93;219;2669
7;94;323;3172
7;95;351;3291
7;96;306;3103
7;97;342;3254
7;98;228;2820
7;99;288;2912
7;100;259;2188
7;101;279;2274
7;102;376;2678
7;103;269;2231
7;104;262;2203
8;1;2048;32309
8;2;153;1908
8;3;336;5054
8;4;1;5
8;5;73;307
8;6;66;277
8;7;77;325
8;8;0;0
8;9;83;344
8;10;76;735
8;11;101;767
8;12;146;955
8;13;167;1039
8;14;210;1220
8;15;197;1165
8;16;192;795
8;17;135;557
8;18;132;547
8;19;136;561
8;20;122;856
8;21;177;958
8;22;202;1064
8;23;226;1164
8;24;226;1164
8;25;235;1198
8;26;181;976
8;27;335;1627
8;28;331;1608
8;29;284;1413
8;30;284;1413
8;31;287;1427
8;32;287;1427
8;33;287;1427
8;34;261;1318
8;35;268;1349
8;36;216;3115
8;37;217;2856
8;38;179;2604
8;39;179;2604
8;40;328;4146
8;41;430;4572
8;42;344;3432
8;43;367;3524
8;44;367;3524
8;45;308;2952
8;46;149;1687
8;47;162;1738
8;48;241;2067
8;49;351;2524
8;50;421;2818
8;51;432;2863
8;52;436;2878
8;53;476;3055
8;54;584;3503
8;55;577;3475
8;56;577;3475
8;57;509;2123
8;58;573;3456
8;59;618;3645
8;60;629;2630
8;61;582;3495
8;62;451;2946
8;63;451;2946
8;64;340;2474
8;65;328;2427
8;66;288;2259
8;67;236;2042
8;68;185;1836
8;69;138;1683
8;70;149;1819
8;71;193;2053
8;72;197;2071
8;73;181;2142
8;74;184;2154
8;75;250;2150
8;76;257;2458
8;77;257;2458
8;78;246;2412
8;79;238;2378
8;80;237;2375
8;81;183;2146
8;82;236;2605
8;83;223;2550
8;84;222;2548
8;85;222;2548
8;86;207;2482
8;87;163;2341
8;88;165;2369
8;89;167;1930
8;90;169;1938
8;91;170;2252
8;92;167;2240
8;93;170;2466
8;94;274;2969
8;95;302;3088
8;96;257;2900
8;97;293;3051
8;98;179;2617
8;99;239;2709
8;100;210;1985
8;101;230;2071
8;102;327;2475
8;103;220;2028
8;104;213;2000
9;1;2064;32340
9;2;169;1939
9;3;352;5085
9;4;85;349
9;5;74;307
9;6;67;277
9;7;78;325
9;8;83;344
9;9;0;0
9;10;82;602
9;11;107;634
9;12;152;822
9;13;173;906
9;14;216;1087
9;15;203;1032
9;16;181;749
9;17;124;511
9;18;121;501
9;19;125;515
9;20;120;498
9;21;166;912
9;22;191;1018
9;23;215;1118
9;24;215;1118
9;25;224;1152
9;26;170;930
9;27;324;1581
9;28;320;1562
9;29;273;1367
9;30;273;1367
9;31;276;1381
9;32;276;1381
9;33;276;1381
9;34;250;1272
9;35;257;1303
9;36;271;3337
9;37;272;3078
9;38;234;2826
9;39;234;2826
9;40;383;4368
9;41;485;4794
9;42;399;3654
9;43;422;3746
9;44;422;3746
9;45;363;3174
9;46;204;1909
9;47;217;1960
9;48;296;2289
9;49;406;2746
9;50;476;3040
9;51;487;3085
9;52;491;3100
9;53;531;3277
9;54;639;3725
9;55;632;3697
9;56;632;3697
9;57;564;2345
9;58;628;3678
9;59;673;3867
9;60;684;2852
9;61;637;3717
9;62;506;3168
9;63;506;3168
9;64;395;2696
9;65;383;2649
9;66;343;2481
9;67;291;2264
9;68;240;2058
9;69;193;1905
9;70;204;2041
9;71;248;2275
9;72;252;2293
9;73;236;2364
9;74;239;2376
9;75;305;2372
9;76;312;2680
9;77;312;2680
9;78;301;2634
9;79;293;2600
9;80;292;2597
9;81;238;2368
9;82;291;2827
9;83;278;2772
9;84;277;2770
9;85;277;2770
9;86;262;2704
9;87;218;2563
9;88;220;2591
9;89;222;2152
9;90;224;2160
9;91;225;2474
9;92;222;2462
9;93;225;2688
9;94;329;3191
9;95;357;3310
9;96;312;3122
9;97;348;3273
9;98;234;2839
9;99;294;2931
9;100;265;2207
9;101;285;2293
9;102;382;2697
9;103;275;2250
9;104;268;2222
10;1;1996;31968
10;2;101;1567
10;3;284;4713
10;4;83;459
10;5;72;417
10;6;65;387
10;7;76;435
10;8;81;454
10;9;70;408
10;10;0;0
10;11;39;262
10;12;84;450
10;13;105;534
10;14;148;715
10;15;135;660
10;16;131;663
10;17;74;425
10;18;71;415
10;19;75;429
10;20;60;351
10;21;116;826
10;22;141;932
10;23;165;1032
10;24;165;1032
10;25;174;1066
10;26;120;844
10;27;274;1495
10;28;270;1476
10;29;223;1281
10;30;223;1281
10;31;226;1295
10;32;226;1295
10;33;226;1295
10;34;200;1186
10;35;207;1217
10;36;269;3447
10;37;270;3188
10;38;232;2936
10;39;232;2936
10;40;381;4478
10;41;483;4904
10;42;397;3764
10;43;420;3856
10;44;420;3856
10;45;361;3284
10;46;202;2019
10;47;215;2070
10;48;294;2399
10;49;404;2856
10;50;474;3150
10;51;485;3195
10;52;489;3210
10;53;529;3387
10;54;637;3835
10;55;630;3807
10;56;630;3807
10;57;562;2455
10;58;626;3788
10;59;671;3977
10;60;682;2962
10;61;635;3827
10;62;504;3278
10;63;504;3278
10;64;393;2806
10;65;381;2759
10;66;341;2591
10;67;289;2374
10;68;238;2168
10;69;191;2015
10;70;202;2151
10;71;246;2385
10;72;250;2403
10;73;234;2474
10;74;237;2486
10;75;303;2482
10;76;310;2790
10;77;310;2790
10;78;299;2744
10;79;291;2710
10;80;290;2707
10;81;236;2478
10;82;289;2937
10;83;276;2882
10;84;275;2880
10;85;275;2880
10;86;260;2814
10;87;216;2673
10;88;218;2701
10;89;220;2262
10;90;222;2270
10;91;223;2584
10;92;220;2572
10;93;223;2798
10;94;327;3301
10;95;355;3420
10;96;310;3232
10;97;346;3383
10;98;232;2949
10;99;292;3041
10;100;263;2317
10;101;280;1387
10;102;335;1619
10;103;273;2360
10;104;266;2332
11;1;2019;31966
11;2;124;1565
11;3;307;4711
11;4;120;685
11;5;109;643
11;6;102;613
11;7;113;661
11;8;118;680
11;9;107;634
11;10;37;228
11;11;0;0
11;12;59;246
11;13;80;330
11;14;123;511
11;15;110;456
11;16;110;457
11;17;53;224
11;18;50;214
11;19;54;228
11;20;22;93
11;21;153;1052
11;22;178;1158
11;23;202;1258
11;24;202;1258
11;25;211;1292
11;26;157;1070
11;27;311;1721
11;28;307;1702
11;29;260;1507
11;30;260;1507
11;31;263;1521
11;32;263;1521
11;33;263;1521
11;34;237;1412
11;35;244;1443
11;36;306;3673
11;37;307;3414
11;38;269;3162
11;39;269;3162
11;40;418;4704
11;41;520;5130
11;42;434;3990
11;43;457;4082
11;44;457;4082
11;45;398;3510
11;46;239;2245
11;47;252;2296
11;48;331;2625
11;49;441;3082
11;50;511;3376
11;51;522;3421
11;52;526;3436
11;53;566;3613
11;54;674;4061
11;55;667;4033
11;56;667;4033
11;57;599;2681
11;58;663;4014
11;59;708;4203
11;60;719;3188
11;61;672;4053
11;62;541;3504
11;63;541;3504
11;64;430;3032
11;65;418;2985
11;66;378;2817
11;67;326;2600
11;68;275;2394
11;69;228;2241
11;70;239;2377
11;71;283;2611
11;72;287;2629
11;73;271;2700
11;74;274;2712
11;75;340;2708
11;76;347;3016
11;77;347;3016
11;78;336;2970
11;79;328;2936
11;80;327;2933
11;81;273;2704
11;82;326;3163
11;83;313;3108
11;84;312;3106
11;85;312;3106
11;86;297;3040
11;87;253;2899
11;88;255;2927
11;89;257;2488
11;90;259;2496
11;91;260;2810
11;92;257;2798
11;93;260;3024
11;94;364;3527
11;95;392;3646
11;96;347;3458
11;97;383;3609
11;98;269;3175
11;99;329;3267
11;100;300;2543
11;101;317;1613
11;102;372;1845
11;103;310;2586
11;104;303;2558
12;1;2064;32154
12;2;169;1753
12;3;352;4899
12;4;165;873
12;5;154;831
12;6;147;801
12;7;158;849
12;8;163;868
12;9;152;822
12;10;82;416
12;11;59;246
12;12;0;0
12;13;21;88
12;14;76;317
12;15;80;334
12;16;111;463
12;17;111;466
12;18;108;456
12;19;112;470
12;20;80;335
12;21;198;1240
12;22;223;1346
12;23;247;1446
12;24;247;1446
12;25;256;1480
12;26;202;1258
12;27;356;1909
12;28;352;1890
12;29;305;1695
12;30;305;1695
12;31;308;1709
12;32;308;1709
12;33;308;1709
12;34;282;1600
12;35;289;1631
12;36;351;3861
12;37;352;3602
12;38;314;3350
12;39;314;3350
12;40;463;4892
12;41;565;5318
12;42;479;4178
12;43;502;4270
12;44;502;4270
12;45;443;3698
12;46;284;2433
12;47;297;2484
12;48;376;2813
12;49;486;3270
12;50;556;3564
12;51;567;3609
12;52;571;3624
12;53;611;3801
12;54;719;4249
12;55;712;4221
12;56;712;4221
12;57;644;2869
12;58;708;4202
12;59;753;4391
12;60;764;3376
12;61;717;4241
12;62;586;3692
12;63;586;3692
12;64;475;3220
12;65;463;3173
12;66;423;3005
12;67;371;2788
12;68;320;2582
12;69;273;2429
12;70;284;2565
12;71;328;2799
12;72;332;2817
12;73;316;2888
12;74;319;2900
12;75;385;2896
12;76;392;3204
12;77;392;3204
12;78;381;3158
12;79;373;3124
12;80;372;3121
12;81;318;2892
12;82;371;3351
12;83;358;3296
12;84;357;3294
12;85;357;3294
12;86;342;3228
12;87;298;3087
12;88;300;3115
12;89;302;2676
12;90;304;2684
12;91;305;2998
12;92;302;2986
12;93;305;3212
12;94;409;3715
12;95;437;3834
12;96;392;3646
12;97;428;3797
12;98;314;3363
12;99;374;3455
12;100;345;2731
12;101;362;1801
12;102;417;2033
12;103;355;2774
12;104;348;2746
13;1;2085;32238
13;2;190;1837
13;3;373;4983
13;4;186;957
13;5;175;915
13;6;168;885
13;7;179;933
13;8;184;952
13;9;173;906
13;10;103;500
13;11;80;330
13;12;21;88
13;13;0;0
13;14;55;229
13;15;59;246
13;16;90;375
13;17;132;550
13;18;129;540
13;19;133;554
13;20;101;419
13;21;219;1324
13;22;244;1430
13;23;268;1530
13;24;268;1530
13;25;277;1564
13;26;223;1342
13;27;377;1993
13;28;373;1974
13;29;326;1779
13;30;326;1779
13;31;329;1793
13;32;329;1793
13;33;329;1793
13;34;303;1684
13;35;310;1715
13;36;372;3945
13;37;373;3686
13;38;335;3434
13;39;335;3434
13;40;484;4976
13;41;586;5402
13;42;500;4262
13;43;523;4354
13;44;523;4354
13;45;464;3782
13;46;305;2517
13;47;318;2568
13;48;397;2897
13;49;507;3354
13;50;577;3648
13;51;588;3693
13;52;592;3708
13;53;632;3885
13;54;740;4333
13;55;733;4305
13;56;733;4305
13;57;665;2953
13;58;729;4286
13;59;774;4475
13;60;785;3460
13;61;738;4325
13;62;607;3776
13;63;607;3776
13;64;496;3304
13;65;484;3257
13;66;444;3089
13;67;392;2872
13;68;341;2666
13;69;294;2513
13;70;305;2649
13;71;349;2883
13;72;353;2901
13;73;337;2972
13;74;340;2984
13;75;406;2980
13;76;413;3288
13;77;413;3288
13;78;402;3242
13;79;394;3208
13;80;393;3205
13;81;339;2976
13;82;392;3435
13;83;379;3380
13;84;378;3378
13;85;378;3378
13;86;363;3312
13;87;319;3171
13;88;321;3199
13;89;323;2760
13;90;325;2768
13;91;326;3082
13;92;323;3070
13;93;326;3296
13;94;430;3799
13;95;458;3918
13;96;413;3730
13;97;449;3881
13;98;335;3447
13;99;395;3539
13;100;366;2815
13;101;383;1885
13;102;438;2117
13;103;376;2858
13;104;369;2830
14;1;2128;32419
14;2;233;2018
14;3;416;5164
14;4;229;1138
14;5;218;1096
14;6;211;1066
14;7;222;1114
14;8;227;1133
14;9;216;1087
14;10;146;681
14;11;123;511
14;12;76;317
14;13;55;229
14;14;0;0
14;15;14;59
14;16;45;188
14;17;110;457
14;18;123;512
14;19;127;526
14;20;132;551
14;21;262;1505
14;22;287;1611
14;23;311;1711
14;24;311;1711
14;25;320;1745
14;26;266;1523
14;27;420;2174
14;28;416;2155
14;29;369;1960
14;30;369;1960
14;31;372;1974
14;32;372;1974
14;33;372;1974
14;34;346;1865
14;35;353;1896
14;36;415;4126
14;37;416;3867
14;38;378;3615
14;39;378;3615
14;40;527;5157
14;41;629;5583
14;42;543;4443
14;43;566;4535
14;44;566;4535
14;45;507;3963
14;46;348;2698
14;47;361;2749
14;48;440;3078
14;49;550;3535
14;50;620;3829
14;51;631;3874
14;52;635;3889
14;53;675;4066
14;54;783;4514
14;55;776;4486
14;56;776;4486
14;57;708;3134
14;58;772;4467
14;59;817;4656
14;60;828;3641
14;61;781;4506
14;62;650;3957
14;63;650;3957
14;64;539;3485
14;65;527;3438
14;66;487;3270
14;67;435;3053
14;68;384;2847
14;69;337;2694
14;70;348;2830
14;71;392;3064
14;72;396;3082
14;73;380;3153
14;74;383;3165
14;75;449;3161
14;76;456;3469
14;77;456;3469
14;78;445;3423
14;79;437;3389
14;80;436;3386
14;81;382;3157
14;82;435;3616
14;83;422;3561
14;84;421;3559
14;85;421;3559
14;86;406;3493
14;87;362;3352
14;88;364;3380
14;89;366;2941
14;90;368;2949
14;91;369;3263
14;92;366;3251
14;93;369;3477
14;94;473;3980
14;95;501;4099
14;96;456;3911
14;97;492;4062
14;98;378;3628
14;99;438;3720
14;100;409;2996
14;101;426;2066
14;102;481;2298
14;103;419;3039
14;104;412;3011
15;1;2115;32364
15;2;220;1963
15;3;403;5109
15;4;216;1083
15;5;205;1041
15;6;198;1011
15;7;209;1059
15;8;214;1078
15;9;203;1032
15;10;133;626
15;11;110;456
15;12;80;334
15;13;59;246
15;14;14;59
15;15;0;0
15;16;32;133
15;17;97;402
15;18;110;457
15;19;114;471
15;20;119;496
15;21;249;1450
15;22;274;1556
15;23;298;1656
15;24;298;1656
15;25;307;1690
15;26;253;1468
15;27;407;2119
15;28;403;2100
15;29;356;1905
15;30;356;1905
15;31;359;1919
15;32;359;1919
15;33;359;1919
15;34;333;1810
15;35;340;1841
15;36;402;4071
15;37;403;3812
15;38;365;3560
15;39;365;3560
15;40;514;5102
15;41;616;5528
15;42;530;4388
15;43;553;4480
15;44;553;4480
15;45;494;3908
15;46;335;2643
15;47;348;2694
15;48;427;3023
15;49;537;3480
15;50;607;3774
15;51;618;3819
15;52;622;3834
15;53;662;4011
15;54;770;4459
15;55;763;4431
15;56;763;4431
15;57;695;3079
15;58;759;4412
15;59;804;4601
15;60;815;3586
15;61;768;4451
15;62;637;3902
15;63;637;3902
15;64;526;3430
15;65;514;3383
15;66;474;3215
15;67;422;2998
15;68;371;2792
15;69;324;2639
15;70;335;2775
15;71;379;3009
15;72;383;3027
15;73;367;3098
15;74;370;3110
15;75;436;3106
15;76;443;3414
15;77;443;3414
15;78;432;3368
15;79;424;3334
15;80;423;3331
15;81;369;3102
15;82;422;3561
15;83;409;3506
15;84;408;3504
15;85;408;3504
15;86;393;3438
15;87;349;3297
15;88;351;3325
15;89;353;2886
15;90;355;2894
15;91;356;3208
15;92;353;3196
15;93;356;3422
15;94;460;3925
15;95;488;4044
15;96;443;3856
15;97;479;4007
15;98;365;3573
15;99;425;3665
15;100;396;2941
15;101;413;2011
15;102;468;2243
